============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Feb 20 2020  11:17:55 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

   Instance               Module            Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------
filter_regular                              32790     197685     84130       281815 
  S0[7].U0     filter_6taps_bit_width10_7    1739       9775      4022        13798 
  S0[16].U0    filter_6taps_bit_width10_16   1738       9774      4023        13797 
  S0[13].U0    filter_6taps_bit_width10_13   1738       9775      4022        13797 
  S0[5].U0     filter_6taps_bit_width10_5    1738       9774      4022        13796 
  S0[2].U0     filter_6taps_bit_width10_2    1738       9773      4022        13795 
  S0[10].U0    filter_6taps_bit_width10_10   1732       9758      4017        13775 
  S0[9].U0     filter_6taps_bit_width10_9    1732       9758      4017        13775 
  S0[8].U0     filter_6taps_bit_width10_8    1732       9758      4017        13775 
  S0[6].U0     filter_6taps_bit_width10_6    1727       9753      3996        13749 
  S0[12].U0    filter_6taps_bit_width10_12   1725       9751      3993        13743 
  S0[4].U0     filter_6taps_bit_width10_4    1725       9751      3993        13743 
  S0[11].U0    filter_6taps_bit_width10_11   1727       9748      3994        13743 
  S0[15].U0    filter_6taps_bit_width10_15   1725       9748      3994        13743 
  S0[1].U0     filter_6taps_bit_width10_1    1725       9749      3993        13742 
  S0[14].U0    filter_6taps_bit_width10_14   1727       9748      3994        13742 
  S0[3].U0     filter_6taps_bit_width10_3    1727       9747      3994        13741 
  S0[0].U0     filter_6taps_bit_width10      1727       9745      3995        13740 
