============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 20 2019  11:31:53 am
  Module:                 FME_INTER_4
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                          Module                      Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------------------------------------------------------------
FME_INTER_4                                                                                       20947     115013     53400       168413 
  U_buffer                                       buffer_shift                                     14538      75384     34732       110115 
  U_inter                                        interpolation_bit_width10                         4979      30234     11087        41321 
    csa_tree_PUs_5__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_5__U_F8_U_s3_add_18_10_group_726       51        384       104          488 
    csa_tree_PUs_4__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_4__U_F8_U_s23_add_18_10_group_728      51        384       104          488 
    csa_tree_PUs_4__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_4__U_F8_U_s3_add_18_10_group_730       51        384       104          488 
    csa_tree_PUs_3__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_3__U_F8_U_s23_add_18_10_group_732      51        384       104          488 
    csa_tree_PUs_3__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_3__U_F8_U_s3_add_18_10_group_734       51        384       104          488 
    csa_tree_PUs_2__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_2__U_F8_U_s23_add_18_10_group_736      51        384       104          488 
    csa_tree_PUs_2__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_2__U_F8_U_s3_add_18_10_group_738       51        384       104          488 
    csa_tree_PUs_1__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_1__U_F8_U_s23_add_18_10_group_740      51        384       104          488 
    csa_tree_PUs_1__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_1__U_F8_U_s3_add_18_10_group_742       51        384       104          488 
    csa_tree_PUs_0__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_0__U_F8_U_s23_add_18_10_group_744      51        384       104          488 
    csa_tree_PUs_0__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_0__U_F8_U_s3_add_18_10_group_746       51        382       104          486 
    csa_tree_PUs_16__U_F8_U_s23_add_18_10_groupi csa_tree_PUs_16__U_F8_U_s23_add_18_10_group_680     51        368       104          472 
    csa_tree_PUs_16__U_F8_U_s3_add_18_10_groupi  csa_tree_PUs_16__U_F8_U_s3_add_18_10_group_682      51        368       104          472 
    csa_tree_PUs_15__U_F8_U_s23_add_18_10_groupi csa_tree_PUs_15__U_F8_U_s23_add_18_10_group_684     51        368       104          472 
