============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 28 2020  04:16:23 am
  Module:                 top_level
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                         Instance                                             Module                    Cells  Cell Area  Net Area   Total Area 
  GEN[41].U_MULTIi_SHRP                                    filter_sharp_bit_width10_41                   2535      14483      5892        20374 
  GEN[96].U_MULTIi_SHRP                                    filter_sharp_bit_width10_96                   2535      14483      5891        20374 
  GEN[71].U_MULTIi_SHRP                                    filter_sharp_bit_width10_71                   2539      14476      5898        20374 
  GEN[84].U_MULTIi_SHRP                                    filter_sharp_bit_width10_84                   2538      14474      5899        20373 
  GEN[79].U_MULTIi_SHRP                                    filter_sharp_bit_width10_79                   2537      14477      5896        20373 
  GEN[23].U_MULTIi_SHRP                                    filter_sharp_bit_width10_23                   2534      14479      5893        20372 
  GEN[73].U_MULTIi_SHRP                                    filter_sharp_bit_width10_73                   2536      14477      5894        20371 
  GEN[77].U_MULTIi_SHRP                                    filter_sharp_bit_width10_77                   2533      14477      5894        20371 
  GEN[93].U_MULTIi_SHRP                                    filter_sharp_bit_width10_93                   2534      14476      5895        20371 
  GEN[63].U_MULTIi_SHRP                                    filter_sharp_bit_width10_63                   2535      14476      5894        20370 
  GEN[12].U_MULTIi_SHRP                                    filter_sharp_bit_width10_12                   2537      14480      5890        20370 
  GEN[108].U_MULTIi_SHRP                                   filter_sharp_bit_width10_108                  2535      14475      5893        20368 
  GEN[3].U_MULTIi_SHRP                                     filter_sharp_bit_width10_3                    2533      14474      5894        20368 
  GEN[118].U_MULTIi_SHRP                                   filter_sharp_bit_width10_118                  2534      14474      5894        20368 
  GEN[117].U_MULTIi_SHRP                                   filter_sharp_bit_width10_117                  2532      14475      5892        20367 
  GEN[116].U_MULTIi_SHRP                                   filter_sharp_bit_width10_116                  2534      14478      5887        20365 
  GEN[101].U_MULTIi_SHRP                                   filter_sharp_bit_width10_101                  2532      14470      5896        20365 
  GEN[85].U_MULTIi_SHRP                                    filter_sharp_bit_width10_85                   2534      14472      5893        20365 
  GEN[124].U_MULTIi_SHRP                                   filter_sharp_bit_width10_124                  2529      14472      5891        20363 
  GEN[2].U_MULTIi_SHRP                                     filter_sharp_bit_width10_2                    2528      14467      5892        20359 
