============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Feb 21 2020  01:39:37 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

   Instance               Module            Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------
filter_regular                              63530     385270    163090       548360 
  S0[27].U0    filter_6taps_bit_width10_27   1732       9834      4018        13852 
  S0[24].U0    filter_6taps_bit_width10_24   1732       9834      4018        13852 
  S0[6].U0     filter_6taps_bit_width10_6    1732       9834      4018        13852 
  S0[3].U0     filter_6taps_bit_width10_3    1732       9834      4018        13851 
  S0[20].U0    filter_6taps_bit_width10_20   1733       9834      4016        13850 
  S0[21].U0    filter_6taps_bit_width10_21   1736       9827      4022        13850 
  S0[19].U0    filter_6taps_bit_width10_19   1736       9827      4022        13850 
  S0[17].U0    filter_6taps_bit_width10_17   1736       9827      4022        13850 
  S0[16].U0    filter_6taps_bit_width10_16   1732       9835      4014        13848 
  S0[12].U0    filter_6taps_bit_width10_12   1732       9835      4014        13848 
  S0[11].U0    filter_6taps_bit_width10_11   1732       9835      4014        13848 
  S0[30].U0    filter_6taps_bit_width10_30   1732       9829      4018        13847 
  S0[28].U0    filter_6taps_bit_width10_28   1732       9827      4018        13845 
  S0[25].U0    filter_6taps_bit_width10_25   1732       9827      4018        13845 
  S0[15].U0    filter_6taps_bit_width10_15   1732       9827      4018        13845 
  S0[10].U0    filter_6taps_bit_width10_10   1732       9827      4018        13845 
  S0[7].U0     filter_6taps_bit_width10_7    1732       9827      4018        13845 
  S0[4].U0     filter_6taps_bit_width10_4    1732       9827      4018        13845 
  S0[14].U0    filter_6taps_bit_width10_14   1733       9827      4016        13843 
  S0[9].U0     filter_6taps_bit_width10_9    1733       9827      4016        13843 
  S0[1].U0     filter_6taps_bit_width10_1    1732       9825      4018        13843 
  S0[26].U0    filter_6taps_bit_width10_26   1733       9826      4016        13843 
  S0[18].U0    filter_6taps_bit_width10_18   1733       9826      4016        13843 
  S0[13].U0    filter_6taps_bit_width10_13   1733       9826      4016        13843 
  S0[8].U0     filter_6taps_bit_width10_8    1733       9826      4016        13843 
  S0[5].U0     filter_6taps_bit_width10_5    1733       9826      4016        13843 
  S0[29].U0    filter_6taps_bit_width10_29   1733       9825      4016        13842 
  S0[32].U0    filter_6taps_bit_width10_32   1733       9825      4016        13841 
  S0[23].U0    filter_6taps_bit_width10_23   1732       9827      4014        13841 
  S0[2].U0     filter_6taps_bit_width10_2    1733       9824      4016        13841 
  S0[0].U0     filter_6taps_bit_width10      1727       9832      4008        13840 
  S0[31].U0    filter_6taps_bit_width10_31   1731       9821      4018        13838 
  S0[22].U0    filter_6taps_bit_width10_22   1726       9824      4006        13831 
