============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Feb 26 2020  08:37:29 pm
  Module:                 INTER_8
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

              Instance                             Module                 Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------------------------------------
    csa_tree_U_S16_add_18_10_groupi csa_tree_U_S16_add_18_10_group_36_1     117        816       218         1034 
    csa_tree_U_S12_add_18_16_groupi csa_tree_U_S12_add_18_16_group_38_1      96        699       178          877 
    csa_tree_U_S4_add_18_10_groupi  csa_tree_U_S4_add_18_10_group_457_1     109        671       202          872 
    csa_tree_U_S24_add_18_10_groupi csa_tree_U_S24_add_18_10_group_455_1    106        659       198          856 
    csa_tree_U_S26_add_18_10_groupi csa_tree_U_S26_add_18_10_group_40_1      82        626       160          786 
    csa_tree_U_S6_add_18_10_groupi  csa_tree_U_S6_add_18_10_group_42_1       88        612       170          781 
    csa_tree_U_S2_add_18_10_groupi  csa_tree_U_S2_add_18_10_group_50_1       88        528       158          686 
    csa_tree_U_S22_add_18_10_groupi csa_tree_U_S22_add_18_10_group_48_1      89        505       162          667 
    U_S17_add_41_16                 add_unsigned_224_1161                    90        463       146          609 
    U_S11_add_41_16                 add_unsigned_237_983                     78        291       129          419 
    addinc_U_5_U_S1_add_18_16       add_signed_carry_41_1006                 59        197        96          293 
    addinc_U_2_U_S1_add_18_16       add_signed_carry_41_1007                 59        196        96          292 
    U_5_U_S0_add_18_10              add_signed_276_940                       48        206        78          284 
    U_2_U_S0_add_18_10              add_signed_276_939                       47        200        75          275 
    U_S15_add_41_16                 add_unsigned_227_991                     23        214        29          243 
    U_4_U_S1_add_18_10              add_signed_271_1216                      40        144        61          205 
    U_3_U_S1_add_18_10              add_signed_271_1215                      40        144        61          205 
    U_S14_add_41_16                 add_unsigned_229_1145                    19        140        24          164 
    U_4_U_S0_add_18_10              add_signed_276_942_1232                  18        111        22          132 
    U_3_U_S0_add_18_10              add_signed_276_942_1233                  18        109        22          131 
    U_S1_add_41_16                  add_unsigned_252_890                     11         50        12           63 
    U_S21_add_41_16                 add_unsigned_252_889                     11         49        11           60 
  gen_filter[2].U_S0                filter_8_bit_width10_2                 1435       7827      2845        10671 
    csa_tree_U_S16_add_18_10_groupi csa_tree_U_S16_add_18_10_group_36_2     117        816       218         1034 
    csa_tree_U_S12_add_18_16_groupi csa_tree_U_S12_add_18_16_group_38_2      96        699       178          877 
    csa_tree_U_S4_add_18_10_groupi  csa_tree_U_S4_add_18_10_group_457_2     109        671       202          872 
    csa_tree_U_S24_add_18_10_groupi csa_tree_U_S24_add_18_10_group_455_2    106        659       198          856 
    csa_tree_U_S26_add_18_10_groupi csa_tree_U_S26_add_18_10_group_40_2      82        626       160          786 
    csa_tree_U_S6_add_18_10_groupi  csa_tree_U_S6_add_18_10_group_42_2       88        612       170          781 
    csa_tree_U_S2_add_18_10_groupi  csa_tree_U_S2_add_18_10_group_50_2       88        528       158          686 
    csa_tree_U_S22_add_18_10_groupi csa_tree_U_S22_add_18_10_group_48_2      89        505       162          667 
    U_S17_add_41_16                 add_unsigned_224_1162                    90        463       146          609 
    U_S11_add_41_16                 add_unsigned_237_982                     78        291       129          419 
    addinc_U_5_U_S1_add_18_16       add_signed_carry_41_1004                 59        197        97          294 
    addinc_U_2_U_S1_add_18_16       add_signed_carry_41_1005                 59        196        96          292 
    U_5_U_S0_add_18_10              add_signed_276_936                       47        205        75          281 
    U_2_U_S0_add_18_10              add_signed_276_935                       47        200        75          275 
    U_S15_add_41_16                 add_unsigned_227_990                     26        216        33          249 
    U_4_U_S1_add_18_10              add_signed_271_1214                      40        145        61          206 
    U_3_U_S1_add_18_10              add_signed_271_1213                      40        144        61          205 
    U_S14_add_41_16                 add_unsigned_229_1146                    19        140        24          164 
    U_4_U_S0_add_18_10              add_signed_276_942_1230                  18        111        22          132 
    U_3_U_S0_add_18_10              add_signed_276_942_1231                  18        111        22          132 
    U_S1_add_41_16                  add_unsigned_252_888                     11         50        12           63 
    U_S21_add_41_16                 add_unsigned_252_887                     11         49        11           60 
  gen_filter[5].U_S0                filter_8_bit_width10_5                 1434       7814      2842        10656 
    csa_tree_U_S16_add_18_10_groupi csa_tree_U_S16_add_18_10_group_36_5     119        831       222         1053 
    csa_tree_U_S4_add_18_10_groupi  csa_tree_U_S4_add_18_10_group_457_5     109        671       202          872 
    csa_tree_U_S24_add_18_10_groupi csa_tree_U_S24_add_18_10_group_455_5    106        661       198          859 
    csa_tree_U_S12_add_18_16_groupi csa_tree_U_S12_add_18_16_group_38_5      93        675       173          848 
    csa_tree_U_S26_add_18_10_groupi csa_tree_U_S26_add_18_10_group_40_5      82        626       160          786 
    csa_tree_U_S6_add_18_10_groupi  csa_tree_U_S6_add_18_10_group_42_5       88        607       170          777 
    csa_tree_U_S2_add_18_10_groupi  csa_tree_U_S2_add_18_10_group_50_5       88        522       158          679 
    csa_tree_U_S22_add_18_10_groupi csa_tree_U_S22_add_18_10_group_48_5      89        505       162          667 
    U_S17_add_41_16                 add_unsigned_224_1165                    90        463       146          609 
    U_S11_add_41_16                 add_unsigned_237_979                     78        291       129          419 
    addinc_U_2_U_S1_add_18_16       add_signed_carry_41_999                  59        199        96          295 
    addinc_U_5_U_S1_add_18_16       add_signed_carry_41_998                  59        196        96          292 
    U_2_U_S0_add_18_10              add_signed_276_923                       47        205        75          280 
    U_5_U_S0_add_18_10              add_signed_276_924                       47        202        75          278 
    U_S15_add_41_16                 add_unsigned_227_987                     26        217        33          251 
    U_4_U_S1_add_18_10              add_signed_271_1208                      40        144        61          205 
    U_3_U_S1_add_18_10              add_signed_271_1207                      40        144        61          205 
    U_S14_add_41_16                 add_unsigned_229_1149                    19        140        24          164 
