============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 25 2020  03:21:13 am
  Module:                 top_level
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                         Instance                                            Module                    Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S4_3_add_91_9_groupi                       csa_tree_U_S4_3_add_91_9_group_301_2070         36        233        64          297 
    csa_tree_U_S9_4_add_64_8_groupi                       csa_tree_U_S9_4_add_64_8_group_269_2082         30        240        53          293 
    csa_tree_U_S14_5_add_64_8_groupi                      csa_tree_U_S14_5_add_64_8_group_267_2093        29        229        53          282 
    csa_tree_U_S3_5_add_64_8_groupi                       csa_tree_U_S3_5_add_64_8_group_323_2067         27        231        50          280 
    csa_tree_fac1_groupi                                  csa_tree_fac1_group_255_2097                    28        225        51          276 
    csa_tree_U_S5_2_add_91_9_groupi                       csa_tree_U_S5_2_add_91_9_group_291_2073         30        218        52          269 
    csa_tree_U_S8_7_add_64_12_groupi                      csa_tree_U_S8_7_add_64_12_group_271_2080        30        215        54          269 
    csa_tree_U_S6_3_add_91_9_groupi                       csa_tree_U_S6_3_add_91_9_group_287_2075         29        217        50          266 
    csa_tree_U_S15_5_add_64_8_groupi                      csa_tree_U_S15_5_add_64_8_group_321_2096        28        216        50          266 
    csa_tree_U_S1_5_add_64_8_groupi                       csa_tree_U_S1_5_add_64_8_group_325_2064         27        214        50          263 
    csa_tree_U_S14_6_add_64_8_groupi                      csa_tree_U_S14_6_add_64_8_group_311_2094        28        213        49          262 
    csa_tree_U_S2_6_add_64_8_groupi                       csa_tree_U_S2_6_add_64_8_group_313_2066         28        213        49          262 
    csa_tree_U_S10_3_add_91_9_groupi                      csa_tree_U_S10_3_add_91_9_group_265_2084        29        209        49          257 
    csa_tree_U_S11_3_add_91_9_groupi                      csa_tree_U_S11_3_add_91_9_group_263_2086        29        206        47          253 
    csa_tree_U_S8_5_add_64_8_groupi                       csa_tree_U_S8_5_add_64_8_group_273_2079         31        167        53          220 
    U_S12_7_add_64_8                                      add_signed_439_823                              19        125        24          149 
    U_S15_6_add_64_8                                      add_signed_470_795                              19        124        24          148 
    U_S9_7_add_64_8                                       add_signed_399_839_12169                        19        124        24          148 
    U_S7_7_add_64_8                                       add_signed_399_839                              19        124        24          148 
    U_S3_7_add_64_8                                       add_signed_439_824                              19        124        24          148 
    U_S1_6_add_64_8                                       add_signed_470_796                              19        124        24          148 
    U_S14_7_add_64_8                                      add_signed_451_807_12235                        18        120        22          143 
    U_S2_7_add_64_8                                       add_signed_451_807                              18        120        22          143 
    U_S11_7_add_64_8                                      add_signed_399_836                              18        120        22          142 
    U_S10_7_add_64_8                                      add_signed_399_12136                            18        120        22          142 
    U_S6_7_add_64_8                                       add_signed_399                                  18        120        22          142 
    U_S13_7_add_64_8                                      add_signed_439_822                              17        115        21          136 
  GEN[46].U_MULTIi_SHRP                                   filter_sharp_bit_width10_46                   2673      15313      6116        21429 
    csa_tree_U_S9_6_add_64_12_groupi                      csa_tree_U_S9_6_add_64_12_group_275_1448        55        436       116          552 
    csa_tree_U_S7_6_add_64_12_groupi                      csa_tree_U_S7_6_add_64_12_group_277_1443        55        436       116          552 
    csa_tree_U_S10_6_add_64_12_groupi                     csa_tree_U_S10_6_add_64_12_group_283_1450       47        365        94          459 
    csa_tree_U_S6_6_add_64_12_groupi                      csa_tree_U_S6_6_add_64_12_group_285_1441        47        365        94          459 
    csa_tree_U_S13_6_add_64_8_groupi                      csa_tree_U_S13_6_add_64_8_group_307_1456        43        352        92          444 
    csa_tree_U_S3_6_add_64_8_groupi                       csa_tree_U_S3_6_add_64_8_group_309_1433         44        353        90          443 
    csa_tree_U_S12_6_add_64_12_groupi                     csa_tree_U_S12_6_add_64_12_group_257_1455       40        324        81          405 
    csa_tree_U_S9_3_add_91_9_groupi                       csa_tree_U_S9_3_add_91_9_group_279_1446         45        272        76          348 
    csa_tree_U_S7_3_add_91_9_groupi                       csa_tree_U_S7_3_add_91_9_group_281_1442         45        272        76          348 
    csa_tree_U_S1_4_add_64_8_groupi                       csa_tree_U_S1_4_add_64_8_group_329_1428         32        272        66          338 
    csa_tree_U_S15_4_add_64_8_groupi                      csa_tree_U_S15_4_add_64_8_group_327_1460        31        268        63          331 
    csa_tree_U_S12_3_add_91_9_groupi                      csa_tree_U_S12_3_add_91_9_group_259_1454        38        259        66          325 
    csa_tree_U_S4_7_add_64_12_groupi                      csa_tree_U_S4_7_add_64_12_group_295_1437        38        251        69          319 
    csa_tree_U_S4_2_add_91_9_groupi                       csa_tree_U_S4_2_add_91_9_group_303_1434         33        250        62          311 
    csa_tree_U_S14_3_add_91_9_groupi                      csa_tree_U_S14_3_add_91_9_group_317_1457        41        238        68          306 
    csa_tree_U_S2_3_add_91_9_groupi                       csa_tree_U_S2_3_add_91_9_group_319_1430         41        238        68          306 
    csa_tree_U_S12_2_add_91_9_groupi                      csa_tree_U_S12_2_add_91_9_group_299_1453        35        243        62          306 
    csa_tree_U_S11_6_add_64_12_groupi                     csa_tree_U_S11_6_add_64_12_group_261_1452       32        245        58          304 
    csa_tree_U_S5_7_add_64_12_groupi                      csa_tree_U_S5_7_add_64_12_group_293_1439        34        239        61          300 
    csa_tree_U_S4_3_add_91_9_groupi                       csa_tree_U_S4_3_add_91_9_group_301_1435         35        230        62          292 
    csa_tree_fac2_groupi                                  csa_tree_fac2_group_253_1463                    28        241        51          292 
    csa_tree_U_S4_4_add_64_8_groupi                       csa_tree_U_S4_4_add_64_8_group_301_1436         29        232        52          283 
    csa_tree_U_S14_5_add_64_8_groupi                      csa_tree_U_S14_5_add_64_8_group_267_1458        29        230        53          283 
    csa_tree_U_S9_4_add_64_8_groupi                       csa_tree_U_S9_4_add_64_8_group_269_1447         29        227        52          279 
    csa_tree_fac1_groupi                                  csa_tree_fac1_group_255_1462                    28        227        51          278 
    csa_tree_U_S3_5_add_64_8_groupi                       csa_tree_U_S3_5_add_64_8_group_323_1432         27        226        50          276 
    csa_tree_U_S5_2_add_91_9_groupi                       csa_tree_U_S5_2_add_91_9_group_291_1438         30        218        52          269 
    csa_tree_U_S8_7_add_64_12_groupi                      csa_tree_U_S8_7_add_64_12_group_271_1445        30        215        54          269 
    csa_tree_U_S6_3_add_91_9_groupi                       csa_tree_U_S6_3_add_91_9_group_287_1440         29        217        50          266 
    csa_tree_U_S15_5_add_64_8_groupi                      csa_tree_U_S15_5_add_64_8_group_321_1461        28        216        50          266 
    csa_tree_U_S1_5_add_64_8_groupi                       csa_tree_U_S1_5_add_64_8_group_325_1429         27        214        50          263 
    csa_tree_U_S14_6_add_64_8_groupi                      csa_tree_U_S14_6_add_64_8_group_311_1459        28        213        49          262 
    csa_tree_U_S2_6_add_64_8_groupi                       csa_tree_U_S2_6_add_64_8_group_313_1431         28        213        49          262 
    csa_tree_U_S10_3_add_91_9_groupi                      csa_tree_U_S10_3_add_91_9_group_265_1449        29        209        49          257 
    csa_tree_U_S11_3_add_91_9_groupi                      csa_tree_U_S11_3_add_91_9_group_263_1451        29        206        47          253 
    csa_tree_U_S8_5_add_64_8_groupi                       csa_tree_U_S8_5_add_64_8_group_273_1444         31        167        53          220 
    U_S15_6_add_64_8                                      add_signed_441_766                              19        124        24          148 
    U_S12_7_add_64_8                                      add_signed_410_794                              19        124        24          148 
    U_S9_7_add_64_8                                       add_signed_370_810_12350                        19        124        24          148 
    U_S7_7_add_64_8                                       add_signed_370_810                              19        124        24          148 
    U_S3_7_add_64_8                                       add_signed_410_795                              19        124        24          148 
    U_S1_6_add_64_8                                       add_signed_441_767                              19        124        24          148 
    U_S14_7_add_64_8                                      add_signed_422_778_12146                        18        120        22          142 
    U_S11_7_add_64_8                                      add_signed_370_807                              18        120        22          142 
    U_S10_7_add_64_8                                      add_signed_370_1427_12315                       18        120        22          142 
    U_S6_7_add_64_8                                       add_signed_370_1427                             18        120        22          142 
    U_S2_7_add_64_8                                       add_signed_422_778                              18        120        22          142 
    U_S13_7_add_64_8                                      add_signed_410_793                              17        115        21          136 
  GEN[30].U_MULTIi_SHRP                                   filter_sharp_bit_width10_30                   2684      15295      6131        21426 
    csa_tree_U_S9_6_add_64_12_groupi                      csa_tree_U_S9_6_add_64_12_group_275_1899        55        436       116          552 
    csa_tree_U_S7_6_add_64_12_groupi                      csa_tree_U_S7_6_add_64_12_group_277_1894        55        434       116          550 
    csa_tree_U_S10_6_add_64_12_groupi                     csa_tree_U_S10_6_add_64_12_group_283_1901       47        365        94          459 
    csa_tree_U_S6_6_add_64_12_groupi                      csa_tree_U_S6_6_add_64_12_group_285_1892        47        363        94          457 
    csa_tree_U_S3_6_add_64_8_groupi                       csa_tree_U_S3_6_add_64_8_group_309_1884         44        355        90          445 
    csa_tree_U_S13_6_add_64_8_groupi                      csa_tree_U_S13_6_add_64_8_group_307_1907        44        352        92          444 
    csa_tree_U_S12_6_add_64_12_groupi                     csa_tree_U_S12_6_add_64_12_group_257_1906       40        322        81          404 
    csa_tree_U_S9_3_add_91_9_groupi                       csa_tree_U_S9_3_add_91_9_group_279_1897         45        272        76          348 
    csa_tree_U_S7_3_add_91_9_groupi                       csa_tree_U_S7_3_add_91_9_group_281_1893         45        272        76          348 
    csa_tree_U_S1_4_add_64_8_groupi                       csa_tree_U_S1_4_add_64_8_group_329_1879         31        275        63          338 
    csa_tree_U_S15_4_add_64_8_groupi                      csa_tree_U_S15_4_add_64_8_group_327_1911        31        270        63          333 
    csa_tree_U_S12_3_add_91_9_groupi                      csa_tree_U_S12_3_add_91_9_group_259_1905        38        259        66          325 
    csa_tree_U_S4_7_add_64_12_groupi                      csa_tree_U_S4_7_add_64_12_group_295_1888        39        252        71          323 
    csa_tree_U_S12_2_add_91_9_groupi                      csa_tree_U_S12_2_add_91_9_group_299_1904        36        249        64          313 
    csa_tree_U_S4_2_add_91_9_groupi                       csa_tree_U_S4_2_add_91_9_group_303_1885         33        250        62          311 
    csa_tree_U_S14_3_add_91_9_groupi                      csa_tree_U_S14_3_add_91_9_group_317_1908        41        238        68          306 
    csa_tree_U_S2_3_add_91_9_groupi                       csa_tree_U_S2_3_add_91_9_group_319_1881         41        238        68          306 
    csa_tree_U_S5_7_add_64_12_groupi                      csa_tree_U_S5_7_add_64_12_group_293_1890        35        241        63          304 
    csa_tree_U_S11_6_add_64_12_groupi                     csa_tree_U_S11_6_add_64_12_group_261_1903       32        245        58          304 
    csa_tree_U_S4_3_add_91_9_groupi                       csa_tree_U_S4_3_add_91_9_group_301_1886         35        230        62          292 
    csa_tree_fac2_groupi                                  csa_tree_fac2_group_253_1914                    28        237        51          288 
    csa_tree_U_S9_4_add_64_8_groupi                       csa_tree_U_S9_4_add_64_8_group_269_1898         29        232        52          283 
    csa_tree_U_S14_5_add_64_8_groupi                      csa_tree_U_S14_5_add_64_8_group_267_1909        29        230        53          283 
