============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 20 2019  11:22:14 am
  Module:                 FME_INTER_4
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                          Module                      Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------------------------------------------------------------
FME_INTER_4                                                                                       22923     123535     57184       180719 
  U_buffer                                       buffer_shift                                     14541      75431     34741       110172 
  U_inter                                        interpolation_bit_width10                         6558      37070     14318        51388 
    csa_tree_PUs_16__U_F8_U_s3_add_18_10_groupi  csa_tree_PUs_16__U_F8_U_s3_add_18_10_group_682      51        407       104          510 
    csa_tree_PUs_15__U_F8_U_s3_add_18_10_groupi  csa_tree_PUs_15__U_F8_U_s3_add_18_10_group_686      51        407       104          510 
    csa_tree_PUs_14__U_F8_U_s3_add_18_10_groupi  csa_tree_PUs_14__U_F8_U_s3_add_18_10_group_690      51        407       104          510 
    csa_tree_PUs_13__U_F8_U_s23_add_18_10_groupi csa_tree_PUs_13__U_F8_U_s23_add_18_10_group_692     51        407       104          510 
    csa_tree_PUs_13__U_F8_U_s3_add_18_10_groupi  csa_tree_PUs_13__U_F8_U_s3_add_18_10_group_694      51        407       104          510 
    csa_tree_PUs_12__U_F8_U_s23_add_18_10_groupi csa_tree_PUs_12__U_F8_U_s23_add_18_10_group_696     51        407       104          510 
    csa_tree_PUs_12__U_F8_U_s3_add_18_10_groupi  csa_tree_PUs_12__U_F8_U_s3_add_18_10_group_698      51        407       104          510 
    csa_tree_PUs_11__U_F8_U_s23_add_18_10_groupi csa_tree_PUs_11__U_F8_U_s23_add_18_10_group_700     51        407       104          510 
    csa_tree_PUs_11__U_F8_U_s3_add_18_10_groupi  csa_tree_PUs_11__U_F8_U_s3_add_18_10_group_702      51        407       104          510 
    csa_tree_PUs_10__U_F8_U_s23_add_18_10_groupi csa_tree_PUs_10__U_F8_U_s23_add_18_10_group_704     51        407       104          510 
    csa_tree_PUs_10__U_F8_U_s3_add_18_10_groupi  csa_tree_PUs_10__U_F8_U_s3_add_18_10_group_706      51        407       104          510 
    csa_tree_PUs_9__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_9__U_F8_U_s23_add_18_10_group_708      51        407       104          510 
    csa_tree_PUs_9__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_9__U_F8_U_s3_add_18_10_group_710       51        407       104          510 
    csa_tree_PUs_8__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_8__U_F8_U_s23_add_18_10_group_712      51        407       104          510 
    csa_tree_PUs_8__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_8__U_F8_U_s3_add_18_10_group_714       51        407       104          510 
    csa_tree_PUs_7__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_7__U_F8_U_s23_add_18_10_group_716      51        407       104          510 
    csa_tree_PUs_7__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_7__U_F8_U_s3_add_18_10_group_718       51        407       104          510 
    csa_tree_PUs_6__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_6__U_F8_U_s23_add_18_10_group_720      51        407       104          510 
    csa_tree_PUs_6__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_6__U_F8_U_s3_add_18_10_group_722       51        407       104          510 
    csa_tree_PUs_5__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_5__U_F8_U_s23_add_18_10_group_724      51        407       104          510 
    csa_tree_PUs_16__U_F8_U_s23_add_18_10_groupi csa_tree_PUs_16__U_F8_U_s23_add_18_10_group_680     54        395       109          504 
    csa_tree_PUs_15__U_F8_U_s23_add_18_10_groupi csa_tree_PUs_15__U_F8_U_s23_add_18_10_group_684     54        395       109          504 
    csa_tree_PUs_14__U_F8_U_s23_add_18_10_groupi csa_tree_PUs_14__U_F8_U_s23_add_18_10_group_688     54        395       109          504 
    csa_tree_PUs_5__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_5__U_F8_U_s3_add_18_10_group_726       54        385       109          495 
    csa_tree_PUs_4__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_4__U_F8_U_s23_add_18_10_group_728      54        385       109          495 
    csa_tree_PUs_4__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_4__U_F8_U_s3_add_18_10_group_730       54        385       109          495 
    csa_tree_PUs_3__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_3__U_F8_U_s23_add_18_10_group_732      54        385       109          495 
    csa_tree_PUs_3__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_3__U_F8_U_s3_add_18_10_group_734       54        385       109          495 
    csa_tree_PUs_2__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_2__U_F8_U_s23_add_18_10_group_736      54        385       109          495 
    csa_tree_PUs_1__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_1__U_F8_U_s23_add_18_10_group_740      54        385       109          495 
    csa_tree_PUs_0__U_F8_U_s23_add_18_10_groupi  csa_tree_PUs_0__U_F8_U_s23_add_18_10_group_744      54        385       109          495 
    csa_tree_PUs_0__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_0__U_F8_U_s3_add_18_10_group_746       52        384       107          491 
    csa_tree_PUs_2__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_2__U_F8_U_s3_add_18_10_group_738       51        379       104          483 
    csa_tree_PUs_1__U_F8_U_s3_add_18_10_groupi   csa_tree_PUs_1__U_F8_U_s3_add_18_10_group_742       51        379       104          483 
    csa_tree_PUs_16__U_F8_U_S2_add_18_16_groupi  csa_tree_PUs_16__U_F8_U_S2_add_18_16_group_784      70        274       130          404 
    csa_tree_PUs_15__U_F8_U_S2_add_18_16_groupi  csa_tree_PUs_15__U_F8_U_S2_add_18_16_group_788      70        272       130          403 
    csa_tree_PUs_14__U_F8_U_S2_add_18_16_groupi  csa_tree_PUs_14__U_F8_U_S2_add_18_16_group_792      70        272       130          403 
    csa_tree_PUs_13__U_F8_U_S22_add_18_16_groupi csa_tree_PUs_13__U_F8_U_S22_add_18_16_group_794     70        272       130          403 
    csa_tree_PUs_13__U_F8_U_S2_add_18_16_groupi  csa_tree_PUs_13__U_F8_U_S2_add_18_16_group_796      70        272       130          403 
    csa_tree_PUs_12__U_F8_U_S22_add_18_16_groupi csa_tree_PUs_12__U_F8_U_S22_add_18_16_group_798     70        272       130          403 
