============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
    csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_14      51        367       104          470 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25_14     36        254        73          328 
    csa_tree_U_S20_add_18_10_groupi csa_tree_U_S20_add_18_10_group_27_14     68        196       122          318 
    csa_tree_U_S0_add_18_10_groupi  csa_tree_U_S0_add_18_10_group_29_14      68        196       122          318 
    addinc_U_S22_add_18_16          add_signed_carry_28_1351                 16        113        20          132 
    addinc_U_S2_add_18_16           add_signed_carry_28_1350                 16        113        20          132 
    U_S11_add_41_16                 add_unsigned_232_1439                    10         89        12          102 
    U_2_U_S1_add_18_10              add_signed_253_1376                       9         80        11           91 
    U_2_U_S0_add_18_10              add_signed_254_1408                       9         80        11           91 
    U_1_U_S1_add_18_10              add_signed_253_1375                       9         80        11           91 
    U_1_U_S0_add_18_10              add_signed_254_1409                       9         80        11           91 
  gen_filter[6].U_S0                filter_4_bit_width10_6                  405       2098       861         2959 
    csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21_13     51        367       104          470 
    csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_13      51        367       104          470 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25_13     36        254        73          328 
    csa_tree_U_S20_add_18_10_groupi csa_tree_U_S20_add_18_10_group_27_13     68        196       122          318 
    csa_tree_U_S0_add_18_10_groupi  csa_tree_U_S0_add_18_10_group_29_13      68        196       122          318 
    addinc_U_S22_add_18_16          add_signed_carry_28_1349                 16        113        20          132 
    addinc_U_S2_add_18_16           add_signed_carry_28_1348                 16        113        20          132 
    U_S11_add_41_16                 add_unsigned_232_1440                    10         89        12          102 
    U_2_U_S1_add_18_10              add_signed_253_1378                       9         80        11           91 
    U_2_U_S0_add_18_10              add_signed_254_1410                       9         80        11           91 
    U_1_U_S1_add_18_10              add_signed_253_1377                       9         80        11           91 
    U_1_U_S0_add_18_10              add_signed_254_1411                       9         80        11           91 
  gen_filter[5].U_S0                filter_4_bit_width10_5                  405       2098       861         2959 
    csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21_12     51        367       104          470 
    csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_12      51        367       104          470 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25_12     36        254        73          328 
    csa_tree_U_S20_add_18_10_groupi csa_tree_U_S20_add_18_10_group_27_12     68        196       122          318 
    csa_tree_U_S0_add_18_10_groupi  csa_tree_U_S0_add_18_10_group_29_12      68        196       122          318 
    addinc_U_S22_add_18_16          add_signed_carry_28_1347                 16        113        20          132 
    addinc_U_S2_add_18_16           add_signed_carry_28_1346                 16        113        20          132 
    U_S11_add_41_16                 add_unsigned_232_1441                    10         89        12          102 
    U_2_U_S1_add_18_10              add_signed_253_1380                       9         80        11           91 
    U_2_U_S0_add_18_10              add_signed_254_1412                       9         80        11           91 
    U_1_U_S1_add_18_10              add_signed_253_1379                       9         80        11           91 
    U_1_U_S0_add_18_10              add_signed_254_1413                       9         80        11           91 
  gen_filter[4].U_S0                filter_4_bit_width10_4                  405       2098       861         2959 
    csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21_11     51        367       104          470 
    csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_11      51        367       104          470 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25_11     36        254        73          328 
    csa_tree_U_S20_add_18_10_groupi csa_tree_U_S20_add_18_10_group_27_11     68        196       122          318 
    csa_tree_U_S0_add_18_10_groupi  csa_tree_U_S0_add_18_10_group_29_11      68        196       122          318 
    addinc_U_S22_add_18_16          add_signed_carry_28_1345                 16        113        20          132 
    addinc_U_S2_add_18_16           add_signed_carry_28_1344                 16        113        20          132 
    U_S11_add_41_16                 add_unsigned_232_1442                    10         89        12          102 
    U_2_U_S1_add_18_10              add_signed_253_1382                       9         80        11           91 
    U_2_U_S0_add_18_10              add_signed_254_1414                       9         80        11           91 
    U_1_U_S1_add_18_10              add_signed_253_1381                       9         80        11           91 
    U_1_U_S0_add_18_10              add_signed_254_1415                       9         80        11           91 
  gen_filter[3].U_S0                filter_4_bit_width10_3                  405       2098       861         2959 
    csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21_10     51        367       104          470 
    csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_10      51        367       104          470 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25_10     36        254        73          328 
    csa_tree_U_S20_add_18_10_groupi csa_tree_U_S20_add_18_10_group_27_10     68        196       122          318 
    csa_tree_U_S0_add_18_10_groupi  csa_tree_U_S0_add_18_10_group_29_10      68        196       122          318 
    addinc_U_S22_add_18_16          add_signed_carry_28_1343                 16        113        20          132 
    addinc_U_S2_add_18_16           add_signed_carry_28_1342                 16        113        20          132 
    U_S11_add_41_16                 add_unsigned_232_1443                    10         89        12          102 
    U_2_U_S1_add_18_10              add_signed_253_1384                       9         80        11           91 
    U_2_U_S0_add_18_10              add_signed_254_1416                       9         80        11           91 
    U_1_U_S1_add_18_10              add_signed_253_1383                       9         80        11           91 
    U_1_U_S0_add_18_10              add_signed_254_1417                       9         80        11           91 
  gen_filter[0].U_S0                filter_4_bit_width10                    405       2098       861         2959 
    csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21        51        367       104          470 
    csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23         51        367       104          470 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25        36        254        73          328 
    csa_tree_U_S20_add_18_10_groupi csa_tree_U_S20_add_18_10_group_27        68        196       122          318 
    csa_tree_U_S0_add_18_10_groupi  csa_tree_U_S0_add_18_10_group_29         68        196       122          318 
    addinc_U_S22_add_18_16          add_signed_carry_28_1323                 16        113        20          132 
    addinc_U_S2_add_18_16           add_signed_carry_28_1322                 16        113        20          132 
    U_S11_add_41_16                 add_unsigned_232                         10         89        12          102 
    U_2_U_S1_add_18_10              add_signed_253                            9         80        11           91 
    U_2_U_S0_add_18_10              add_signed_254_1436                       9         80        11           91 
    U_1_U_S1_add_18_10              add_signed_253_1403                       9         80        11           91 
    U_1_U_S0_add_18_10              add_signed_254                            9         80        11           91 
