============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Feb 20 2020  08:45:18 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

              Instance                               Module                   Cells  Cell Area  Net Area   Total Area 
----------------------------------------------------------------------------------------------------------------------
filter_regular                                                                18851     116024     47176       163200 
  S0[0].U0                          filter_6taps_bit_width10                   1885      11067      4244        15310 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_276       50        427        96          524 
    csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_277        59        402       113          515 
    csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_271        53        378       107          485 
    csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_273        48        374        94          469 
    csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_275        49        365        99          464 
    csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_267        37        318        75          393 
    csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_272       39        319        72          391 
    csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_280        39        285        71          356 
    csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_282       38        284        68          352 
    csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_279        44        275        76          351 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_274       37        275        64          339 
    csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_269       32        277        58          334 
    csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_268        37        262        65          327 
    csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_270        35        239        62          301 
    csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_281       27        221        50          271 
    csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_266         27        222        50          271 
    csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_278        27        222        48          270 
    U_S_44_add_63_8                 add_signed_375_1051                          27        205        35          241 
