============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Jan 20 2020  10:38:38 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                  Instance                                   Module                   Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S94_add_90_9_groupi          csa_tree_U_S94_add_90_9_group_117_1         143        658       266          924 
    csa_tree_U_S43_add_90_9_groupi          csa_tree_U_S43_add_90_9_group_1619_1        121        653       230          883 
    csa_tree_U_S35_add_90_9_groupi          csa_tree_U_S35_add_90_9_group_147_1          76        678       144          822 
    csa_tree_U_S12_add_90_9_groupi          csa_tree_U_S12_add_90_9_group_155_1         115        590       222          812 
    csa_tree_U_S13_add_90_9_groupi          csa_tree_U_S13_add_90_9_group_153_1         134        532       258          790 
    csa_tree_U_S74_add_90_9_groupi          csa_tree_U_S74_add_90_9_group_121_1         110        563       203          766 
    csa_tree_U_S45_add_90_9_groupi          csa_tree_U_S45_add_90_9_group_143_1          74        615       141          757 
    csa_tree_U_S2_add_90_9_groupi           csa_tree_U_S2_add_90_9_group_165_1           95        522       178          700 
    csa_tree_U_S_40_add_90_9_groupi         csa_tree_U_S_40_add_90_9_group_111_1        108        497       194          691 
    csa_tree_U_S84_add_90_9_groupi          csa_tree_U_S84_add_90_9_group_119_1          76        484       133          617 
    csa_tree_U_S25_add_90_9_groupi          csa_tree_U_S25_add_90_9_group_149_1          57        398       101          499 
    U_S_25_add_63_8                         add_signed_245_682                           89        337       149          486 
    U_S95_add_63_8                          add_signed_245_684                           89        329       149          478 
    csa_tree_U_S_14_add_90_9_groupi         csa_tree_U_S_14_add_90_9_group_115_1         47        335        91          425 
    U_S14_add_90_9                          add_signed_308_319                           41        303        53          357 
    U_S_44_add_63_8                         add_signed_245_674_1                         30        283        41          324 
    U_S4_add_90_9                           add_signed_318_318                           46        229        64          292 
    U_S85_add_63_8                          add_signed_245_320                           45        228        60          288 
    U_S_35_add_63_8                         add_signed_245_675_1                         36        233        47          280 
    U_S_15_add_63_8                         add_signed_245_683                           42        225        54          279 
  S0[5].U0                                  filter_6taps_bit_width10_5                 4330      23352      8750        32102 
    csa_tree_U_S65_add_90_9_groupi          csa_tree_U_S65_add_90_9_group_133_2_456     144        871       277         1148 
    csa_tree_U_S63_add_90_9_groupi          csa_tree_U_S63_add_90_9_group_1609_2_455    157        839       294         1133 
    csa_tree_U_S55_add_90_9_groupi          csa_tree_U_S55_add_90_9_group_138_2_454     132        821       263         1083 
    csa_tree_U_S43_add_90_9_groupi          csa_tree_U_S43_add_90_9_group_1619_2_451    132        781       238         1019 
    csa_tree_U_S23_add_90_9_groupi          csa_tree_U_S23_add_90_9_group_1627_416_2    123        773       209          982 
