============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Jan 20 2020  10:38:37 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                  Instance                                   Module                   Cells  Cell Area  Net Area   Total Area 
  S0[10].U0_csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_542       142        883       272         1155 
  S0[8].U0_csa_tree_U_S65_add_90_9_groupi   csa_tree_U_S65_add_90_9_group_133_1_538     140        874       269         1144 
  S0[9].U0_csa_tree_U_S65_add_90_9_groupi   csa_tree_U_S65_add_90_9_group_133_2_540     142        847       273         1120 
  S0[10].U0_csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_536       134        805       270         1075 
  S0[8].U0_csa_tree_U_S55_add_90_9_groupi   csa_tree_U_S55_add_90_9_group_138_1_532     130        788       260         1049 
  S0[10].U0_csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_537      136        807       240         1047 
  S0[8].U0_csa_tree_U_S53_add_90_9_groupi   csa_tree_U_S53_add_90_9_group_1614_1_533    128        782       231         1013 
  S0[9].U0_csa_tree_U_S55_add_90_9_groupi   csa_tree_U_S55_add_90_9_group_138_2_534     129        753       258         1011 
  S0[9].U0_csa_tree_U_S53_add_90_9_groupi   csa_tree_U_S53_add_90_9_group_1614_2_535    122        745       222          967 
  S0[9].U0_csa_tree_U_S12_add_90_9_groupi   csa_tree_U_S12_add_90_9_group_155_2_517     123        731       235          965 
  S0[10].U0_csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_556      135        681       257          938 
  S0[8].U0_csa_tree_U_S43_add_90_9_groupi   csa_tree_U_S43_add_90_9_group_1619_1_527    118        686       223          909 
  S0[8].U0_csa_tree_U_S23_add_90_9_groupi   csa_tree_U_S23_add_90_9_group_1627_522      116        701       197          898 
  S0[9].U0_csa_tree_U_S43_add_90_9_groupi   csa_tree_U_S43_add_90_9_group_1619_2_529    116        672       221          893 
  S0[9].U0_csa_tree_U_S94_add_90_9_groupi   csa_tree_U_S94_add_90_9_group_117_2_551     138        610       259          869 
  S0[9].U0_csa_tree_U_S_24_add_90_9_groupi  csa_tree_U_S_24_add_90_9_group_113_2_555    131        616       251          868 
  S0[10].U0_csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_531      117        641       223          864 
  S0[10].U0_csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_522_2    111        675       188          863 
  S0[9].U0_csa_tree_U_S23_add_90_9_groupi   csa_tree_U_S23_add_90_9_group_1627_522_1    114        667       195          862 
  S0[10].U0_csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_519       117        636       223          859 
  S0[8].U0_csa_tree_U_S12_add_90_9_groupi   csa_tree_U_S12_add_90_9_group_155_1_515     118        627       227          854 
  S0[9].U0_csa_tree_U_S35_add_90_9_groupi   csa_tree_U_S35_add_90_9_group_147_2_524      85        691       162          853 
  S0[10].U0_csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_525        83        661       160          821 
  S0[8].U0_csa_tree_U_S_24_add_90_9_groupi  csa_tree_U_S_24_add_90_9_group_113_1_554    132        562       253          815 
  S0[10].U0_csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_530        82        658       155          813 
  S0[8].U0_csa_tree_U_S94_add_90_9_groupi   csa_tree_U_S94_add_90_9_group_117_1_550     137        549       258          807 
  S0[8].U0_csa_tree_U_S35_add_90_9_groupi   csa_tree_U_S35_add_90_9_group_147_1_523      83        625       158          783 
  S0[8].U0_csa_tree_U_S2_add_90_9_groupi    csa_tree_U_S2_add_90_9_group_165_514         95        591       180          771 
  S0[10].U0_csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_514_2       96        589       180          769 
  S0[10].U0_csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_549       130        523       245          769 
  S0[10].U0_csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_520       126        526       240          767 
  S0[9].U0_csa_tree_U_S84_add_90_9_groupi   csa_tree_U_S84_add_90_9_group_119_2_548     135        505       254          760 
  S0[8].U0_csa_tree_U_S45_add_90_9_groupi   csa_tree_U_S45_add_90_9_group_143_1_526      77        609       148          757 
  S0[9].U0_csa_tree_U_S13_add_90_9_groupi   csa_tree_U_S13_add_90_9_group_153_2_518     131        504       251          755 
  S0[9].U0_csa_tree_U_S45_add_90_9_groupi   csa_tree_U_S45_add_90_9_group_143_2_528      75        594       145          739 
  S0[9].U0_csa_tree_U_S2_add_90_9_groupi    csa_tree_U_S2_add_90_9_group_165_514_1       97        549       183          732 
  S0[10].U0_csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_546       105        514       196          710 
  S0[8].U0_csa_tree_U_S13_add_90_9_groupi   csa_tree_U_S13_add_90_9_group_153_1_516     128        460       247          707 
  S0[8].U0_csa_tree_U_S74_add_90_9_groupi   csa_tree_U_S74_add_90_9_group_121_1_544     103        498       193          691 
  S0[9].U0_csa_tree_U_S74_add_90_9_groupi   csa_tree_U_S74_add_90_9_group_121_2_545     108        482       202          684 
  S0[10].U0_csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_552        60        538       108          646 
  S0[8].U0_csa_tree_U_S84_add_90_9_groupi   csa_tree_U_S84_add_90_9_group_119_1_547      74        476       127          603 
  S0[10].U0_csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111_557_2     96        418       173          591 
  S0[8].U0_csa_tree_U_S_40_add_90_9_groupi  csa_tree_U_S_40_add_90_9_group_111_557       97        411       177          588 
  S0[9].U0_csa_tree_U_S_40_add_90_9_groupi  csa_tree_U_S_40_add_90_9_group_111_557_1     95        414       172          586 
  S0[10].U0_csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_553_2     92        384       176          560 
  S0[8].U0_csa_tree_U_S_14_add_90_9_groupi  csa_tree_U_S_14_add_90_9_group_115_553       91        380       174          554 
  S0[9].U0_csa_tree_U_S_14_add_90_9_groupi  csa_tree_U_S_14_add_90_9_group_115_553_1     91        373       175          547 
  S0[8].U0_csa_tree_U_S25_add_90_9_groupi   csa_tree_U_S25_add_90_9_group_149_521        52        380        91          472 
  S0[9].U0_csa_tree_U_S25_add_90_9_groupi   csa_tree_U_S25_add_90_9_group_149_521_1      51        373        90          463 
  S0[10].U0_csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_521_2      49        368        87          455 
  S0[8].U0_U_S4_add_90_9                    add_signed_431_1229                          44        295        61          356 
  S0[10].U0_U_S4_add_90_9                   add_signed_431                               45        283        62          345 
  S0[9].U0_U_S4_add_90_9                    add_signed_431_1230                          44        281        61          342 
  S0[8].U0_U_S14_add_90_9                   add_signed_421_1153                          42        280        56          336 
  S0[10].U0_U_S14_add_90_9                  add_signed_421                               42        279        56          335 
  S0[10].U0_U_S_44_add_63_8                 add_signed_358_1032_2                        30        294        39          333 
  S0[9].U0_U_S14_add_90_9                   add_signed_421_1154                          40        275        54          329 
  S0[9].U0_U_S_44_add_63_8                  add_signed_358_1032_1                        31        286        41          327 
  S0[8].U0_U_S_44_add_63_8                  add_signed_358_1032                          30        284        39          324 
  S0[9].U0_U_S_25_add_63_8                  add_signed_358_1046_1200                     37        265        48          313 
  S0[10].U0_U_S_35_add_63_8                 add_signed_358_1033_2                        31        271        40          311 
  S0[10].U0_U_S_25_add_63_8                 add_signed_358_1046                          37        260        48          308 
  S0[10].U0_U_S85_add_63_8                  add_signed_358                               44        245        62          307 
  S0[9].U0_U_S85_add_63_8                   add_signed_358_1194                          44        243        61          304 
  S0[8].U0_U_S_35_add_63_8                  add_signed_358_1033                          31        264        40          304 
  S0[10].U0_U_S_15_add_63_8                 add_signed_358_1047                          42        245        58          304 
  S0[10].U0_U_S95_add_63_8                  add_signed_358_1048                          41        246        55          301 
  S0[8].U0_U_S85_add_63_8                   add_signed_358_1193                          44        240        61          301 
  S0[8].U0_U_S_15_add_63_8                  add_signed_358_1047_1201                     42        243        58          301 
  S0[9].U0_U_S_35_add_63_8                  add_signed_358_1033_1                        31        259        40          299 
  S0[9].U0_U_S_15_add_63_8                  add_signed_358_1047_1202                     42        240        58          298 
  S0[9].U0_U_S95_add_63_8                   add_signed_358_1048_1204                     40        244        53          297 
  S0[8].U0_U_S95_add_63_8                   add_signed_358_1048_1203                     40        244        53          297 
  S0[8].U0_U_S_25_add_63_8                  add_signed_358_1046_1199                     34        248        45          293 
