============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 22 2020  02:03:42 pm
  Module:                 top_level
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                                            Leakage    Internal  
       Gate         Instances     Area    Power (uW)  Power (uW)     Library    
HS65_LS_CNIVX21           141     439.920      0.975      83.212    CORE65LPSVT 
HS65_LS_CNIVX24             2       7.280      0.019       0.844    CORE65LPSVT 
HS65_LS_CNIVX27           161     586.040      1.538     150.643    CORE65LPSVT 
HS65_LS_CNIVX31            12      56.160      0.138      10.376    CORE65LPSVT 
HS65_LS_CNIVX34            68     318.240      0.846      74.928    CORE65LPSVT 
HS65_LS_CNIVX41            50     260.000      0.732      39.957    CORE65LPSVT 
HS65_LS_CNIVX45             2      12.480      0.038       2.789    CORE65LPSVT 
HS65_LS_CNIVX48             7      43.680      0.128      11.440    CORE65LPSVT 
HS65_LS_CNIVX55            14      94.640      0.311      22.067    CORE65LPSVT 
HS65_LS_CNIVX58             7      50.960      0.163       6.689    CORE65LPSVT 
HS65_LS_CNIVX62            17     123.760      0.422      20.057    CORE65LPSVT 
HS65_LS_CNIVX7             49      76.440      0.098       7.073    CORE65LPSVT 
HS65_LS_CNIVX82            13     128.440      0.436      20.852    CORE65LPSVT 
HS65_LS_DFPRQNX18           2      21.840      0.026      11.091    CORE65LPSVT 
HS65_LS_DFPRQX18           23     251.160      0.300     211.075    CORE65LPSVT 
HS65_LS_DFPRQX27            6      71.760      0.099      57.328    CORE65LPSVT 
HS65_LS_DFPRQX4            89     925.600      0.778     773.314    CORE65LPSVT 
HS65_LS_DFPRQX9            19     197.600      0.188     153.655    CORE65LPSVT 
HS65_LS_FA1X18            911   12790.440     22.099    6826.377    CORE65LPSVT 
HS65_LS_FA1X27           1192   25413.440     44.460   14237.728    CORE65LPSVT 
HS65_LS_FA1X35             28     742.560      1.445     443.825    CORE65LPSVT 
HS65_LS_FA1X4             341    3191.760      2.143     752.591    CORE65LPSVT 
HS65_LS_FA1X9             536    5853.120      5.860    1949.852    CORE65LPSVT 
HS65_LS_HA1X18            258    1878.240      5.465    1253.132    CORE65LPSVT 
HS65_LS_HA1X27             22     263.120      0.747     172.767    CORE65LPSVT 
HS65_LS_HA1X35             18     243.360      0.839     186.879    CORE65LPSVT 
HS65_LS_HA1X4             422    2194.400      2.196     684.380    CORE65LPSVT 
HS65_LS_HA1X9             386    2408.640      3.733     992.424    CORE65LPSVT 
HS65_LS_IVX106             24     212.160      1.023      40.328    CORE65LPSVT 
HS65_LS_IVX13              22      45.760      0.091       9.058    CORE65LPSVT 
HS65_LS_IVX142              8      95.680      0.473      20.076    CORE65LPSVT 
HS65_LS_IVX18            2705    5626.400     14.617    1423.471    CORE65LPSVT 
HS65_LS_IVX2                1       1.560      0.001       0.041    CORE65LPSVT 
HS65_LS_IVX22              10      31.200      0.078      10.297    CORE65LPSVT 
HS65_LS_IVX27            1180    3681.600     10.930    1080.596    CORE65LPSVT 
HS65_LS_IVX31             136     495.040      1.503      96.277    CORE65LPSVT 
HS65_LS_IVX35             610    2220.400      7.657     610.074    CORE65LPSVT 
HS65_LS_IVX40              17      70.720      0.247      22.413    CORE65LPSVT 
HS65_LS_IVX44             325    1352.000      5.251     403.145    CORE65LPSVT 
HS65_LS_IVX49              18      93.600      0.333      17.460    CORE65LPSVT 
HS65_LS_IVX53             194    1008.800      3.894     228.729    CORE65LPSVT 
HS65_LS_IVX62              39     223.080      0.921      58.822    CORE65LPSVT 
HS65_LS_IVX7              205     319.800      0.402      38.097    CORE65LPSVT 
HS65_LS_IVX71              76     474.240      2.089      98.201    CORE65LPSVT 
HS65_LS_IVX9             2432    3793.920      6.118     726.954    CORE65LPSVT 
HS65_LS_MUX21I1X12        134     905.840      1.711     398.080    CORE65LPSVT 
HS65_LS_MUX21I1X18        107    1112.800      2.248     499.081    CORE65LPSVT 
HS65_LS_MUX21I1X24         85    1060.800      2.467     521.928    CORE65LPSVT 
HS65_LS_MUX21I1X6          89     370.240      0.582     142.309    CORE65LPSVT 
HS65_LS_MUX21X18           25     156.000      0.432      90.195    CORE65LPSVT 
HS65_LS_MUX21X27            5      46.800      0.126      23.484    CORE65LPSVT 
HS65_LS_MUX21X35           25     260.000      0.888     140.279    CORE65LPSVT 
HS65_LS_MUX21X4             4      16.640      0.019       7.656    CORE65LPSVT 
HS65_LS_MUX21X9            20      93.600      0.152      43.367    CORE65LPSVT 
HS65_LS_MUXI21X10          49     407.680      0.595     133.295    CORE65LPSVT 
HS65_LS_MUXI21X15          42     436.800      0.786     167.329    CORE65LPSVT 
HS65_LS_MUXI21X2            3      10.920      0.009       2.020    CORE65LPSVT 
HS65_LS_MUXI21X5           31     145.080      0.175      45.000    CORE65LPSVT 
HS65_LS_NAND2AX14        1131    4704.960      9.576    1669.599    CORE65LPSVT 
HS65_LS_NAND2AX21         602    3443.440      8.236    1312.028    CORE65LPSVT 
HS65_LS_NAND2AX29         182    1230.320      3.581     521.495    CORE65LPSVT 
HS65_LS_NAND2AX7          996    3107.520      4.525     961.680    CORE65LPSVT 
HS65_LS_NAND2X11          176     640.640      0.864     179.324    CORE65LPSVT 
HS65_LS_NAND2X14         1804    6566.560     12.447    2129.447    CORE65LPSVT 
HS65_LS_NAND2X21          814    4232.800      9.434    1363.554    CORE65LPSVT 
HS65_LS_NAND2X29          398    2483.520      6.661     831.629    CORE65LPSVT 
HS65_LS_NAND2X4             2       4.160      0.004       1.413    CORE65LPSVT 
HS65_LS_NAND2X43          186    1644.240      4.733     461.378    CORE65LPSVT 
HS65_LS_NAND2X5             5      10.400      0.015       3.624    CORE65LPSVT 
HS65_LS_NAND2X57           78     932.880      2.896     235.724    CORE65LPSVT 
HS65_LS_NAND2X7          2889    6009.120      7.919    1707.268    CORE65LPSVT 
HS65_LS_NAND3AX13          61     348.920      0.588     107.369    CORE65LPSVT 
HS65_LS_NAND3AX19          66     514.800      0.995     178.692    CORE65LPSVT 
HS65_LS_NAND3AX25          47     464.360      0.830     167.211    CORE65LPSVT 
HS65_LS_NAND3AX6           48     174.720      0.195      27.385    CORE65LPSVT 
HS65_LS_NAND3X13          163     847.600      1.717     288.469    CORE65LPSVT 
HS65_LS_NAND3X19          160    1081.600      2.814     454.138    CORE65LPSVT 
HS65_LS_NAND3X25          118    1043.120      2.842     393.944    CORE65LPSVT 
HS65_LS_NAND3X38           46     598.000      1.451     223.487    CORE65LPSVT 
HS65_LS_NAND3X5             8      20.800      0.032       2.923    CORE65LPSVT 
HS65_LS_NAND3X50           22     377.520      0.924     131.647    CORE65LPSVT 
HS65_LS_NAND3X6             6      18.720      0.027       2.925    CORE65LPSVT 
HS65_LS_NAND3X9             1       5.200      0.007       0.743    CORE65LPSVT 
HS65_LS_NAND4ABX13         12      81.120      0.131      20.503    CORE65LPSVT 
HS65_LS_NAND4ABX19         12     118.560      0.193      38.692    CORE65LPSVT 
HS65_LS_NAND4ABX25          5      59.800      0.163      25.258    CORE65LPSVT 
HS65_LS_NAND4ABX3           4      14.560      0.014       0.728    CORE65LPSVT 
HS65_LS_NAND4ABX6          16      66.560      0.074      18.783    CORE65LPSVT 
HS65_LS_NAND4X18            2      13.520      0.028       1.459    CORE65LPSVT 
HS65_LS_NAND4X27            1       8.320      0.022       0.988    CORE65LPSVT 
HS65_LS_NAND4X35            2      18.720      0.063       2.221    CORE65LPSVT 
HS65_LS_NOR2AX13          401    1668.160      3.678     772.987    CORE65LPSVT 
HS65_LS_NOR2AX19          178    1018.160      2.314     480.776    CORE65LPSVT 
HS65_LS_NOR2AX25           73     493.480      1.343     265.441    CORE65LPSVT 
HS65_LS_NOR2AX3           686    1783.600      1.751     506.656    CORE65LPSVT 
HS65_LS_NOR2AX6           356    1110.720      1.578     387.188    CORE65LPSVT 
HS65_LS_NOR2X13           874    3181.360      5.603    1044.930    CORE65LPSVT 
HS65_LS_NOR2X19           638    3317.600      6.587    1204.292    CORE65LPSVT 
HS65_LS_NOR2X25           523    3263.520      7.413    1305.851    CORE65LPSVT 
HS65_LS_NOR2X38           381    3368.040      8.432    1361.415    CORE65LPSVT 
HS65_LS_NOR2X50            79     944.840      2.423     338.106    CORE65LPSVT 
HS65_LS_NOR2X6           1241    2581.280      3.467     710.184    CORE65LPSVT 
HS65_LS_NOR2X9            122     444.080      0.603     121.583    CORE65LPSVT 
HS65_LS_NOR3AX13            6      46.800      0.071      10.387    CORE65LPSVT 
HS65_LS_NOR3AX18            3      29.640      0.027       9.014    CORE65LPSVT 
HS65_LS_NOR3AX2             5      15.600      0.008       1.879    CORE65LPSVT 
HS65_LS_NOR3AX4             1       3.640      0.002       1.057    CORE65LPSVT 
HS65_LS_NOR3AX9             1       5.720      0.010       1.371    CORE65LPSVT 
HS65_LS_NOR3X13            15     101.400      0.157      27.145    CORE65LPSVT 
HS65_LS_NOR3X18            18     159.120      0.222      54.211    CORE65LPSVT 
HS65_LS_NOR3X26            34     388.960      0.673     149.624    CORE65LPSVT 
HS65_LS_NOR3X35            15     226.200      0.406      80.030    CORE65LPSVT 
HS65_LS_NOR3X4              8      20.800      0.016       3.057    CORE65LPSVT 
HS65_LS_NOR3X9             24     112.320      0.097      20.164    CORE65LPSVT 
HS65_LS_NOR4ABX13          18     177.840      0.203      32.196    CORE65LPSVT 
HS65_LS_NOR4ABX18           4      47.840      0.058      10.634    CORE65LPSVT 
HS65_LS_NOR4ABX2            2       7.280      0.004       0.592    CORE65LPSVT 
HS65_LS_NOR4ABX4           12      49.920      0.058       3.710    CORE65LPSVT 
HS65_LS_NOR4ABX9           28     174.720      0.237      28.749    CORE65LPSVT 
HS65_LS_NOR4X18             4      27.040      0.044       8.852    CORE65LPSVT 
HS65_LS_NOR4X4              1       5.200      0.004       1.165    CORE65LPSVT 
HS65_LS_NOR4X9              1       5.720      0.005       1.358    CORE65LPSVT 
HS65_LS_OA112X18           12      56.160      0.131      16.700    CORE65LPSVT 
HS65_LS_OA112X27            3      24.960      0.044      10.000    CORE65LPSVT 
HS65_LS_OA112X35            2      18.720      0.038       8.477    CORE65LPSVT 
HS65_LS_OA112X9            16      66.560      0.089      13.567    CORE65LPSVT 
HS65_LS_OA12X18           271    1127.360      3.024     899.594    CORE65LPSVT 
HS65_LS_OA12X27           134     975.520      2.384     657.433    CORE65LPSVT 
HS65_LS_OA12X35            57     444.600      1.368     361.040    CORE65LPSVT 
HS65_LS_OA12X9            191     695.240      0.945     284.750    CORE65LPSVT 
HS65_LS_OA212X4             8      41.600      0.025       3.863    CORE65LPSVT 
HS65_LS_OA212X9             3      17.160      0.016       5.857    CORE65LPSVT 
HS65_LS_OA22X35             1       9.880      0.022       4.036    CORE65LPSVT 
HS65_LS_OA22X9              6      28.080      0.028       8.306    CORE65LPSVT 
HS65_LS_OA31X9             13      54.080      0.057      23.916    CORE65LPSVT 
HS65_LS_OAI112X11          36     224.640      0.283      64.234    CORE65LPSVT 
HS65_LS_OAI112X16          36     318.240      0.347      94.350    CORE65LPSVT 
HS65_LS_OAI112X22           8      99.840      0.128      27.915    CORE65LPSVT 
HS65_LS_OAI112X33           1      17.680      0.036       3.182    CORE65LPSVT 
HS65_LS_OAI112X5           47     171.080      0.251      66.968    CORE65LPSVT 
HS65_LS_OAI12X12          472    2454.400      4.787     899.636    CORE65LPSVT 
HS65_LS_OAI12X18          429    2900.040      6.737    1154.893    CORE65LPSVT 
HS65_LS_OAI12X24          220    1944.800      4.899     720.905    CORE65LPSVT 
HS65_LS_OAI12X3            57     148.200      0.100      22.835    CORE65LPSVT 
HS65_LS_OAI12X37           95    1235.000      3.359     341.757    CORE65LPSVT 
HS65_LS_OAI12X49           40     686.400      1.675     148.376    CORE65LPSVT 
HS65_LS_OAI12X5             9      28.080      0.031       5.165    CORE65LPSVT 
HS65_LS_OAI12X6           189     589.680      0.859     180.588    CORE65LPSVT 
HS65_LS_OAI12X9             7      36.400      0.053      11.019    CORE65LPSVT 
HS65_LS_OAI13X10            6      37.440      0.055      17.228    CORE65LPSVT 
HS65_LS_OAI13X15            1       8.840      0.014       5.027    CORE65LPSVT 
HS65_LS_OAI13X7             1       6.240      0.007       2.733    CORE65LPSVT 
HS65_LS_OAI211X11           8      49.920      0.074      12.986    CORE65LPSVT 
HS65_LS_OAI211X16          20     176.800      0.227      34.415    CORE65LPSVT 
HS65_LS_OAI211X22          21     262.080      0.284      54.185    CORE65LPSVT 
HS65_LS_OAI211X33          10     176.800      0.242      33.152    CORE65LPSVT 
HS65_LS_OAI211X44           1      23.400      0.045       5.548    CORE65LPSVT 
HS65_LS_OAI211X5           18      65.520      0.077      16.875    CORE65LPSVT 
HS65_LS_OAI211X8            9      56.160      0.056       8.690    CORE65LPSVT 
HS65_LS_OAI212X10          23     191.360      0.286      77.007    CORE65LPSVT 
HS65_LS_OAI212X15          30     327.600      0.549     144.322    CORE65LPSVT 
HS65_LS_OAI212X20          10     150.800      0.236      64.562    CORE65LPSVT 
HS65_LS_OAI212X5           12      49.920      0.072      16.993    CORE65LPSVT 
HS65_LS_OAI21X12           63     327.600      0.480     129.247    CORE65LPSVT 
HS65_LS_OAI21X18          181    1223.560      2.487     476.943    CORE65LPSVT 
HS65_LS_OAI21X24           87     769.080      1.708     306.643    CORE65LPSVT 
HS65_LS_OAI21X3           100     260.000      0.209      57.240    CORE65LPSVT 
HS65_LS_OAI21X37           38     494.000      1.173     202.518    CORE65LPSVT 
HS65_LS_OAI21X49           15     257.400      0.628      90.125    CORE65LPSVT 
HS65_LS_OAI21X6            23      71.760      0.095      27.510    CORE65LPSVT 
HS65_LS_OAI21X9            44     228.800      0.305      68.558    CORE65LPSVT 
HS65_LS_OAI22X11            5      31.200      0.049      10.409    CORE65LPSVT 
HS65_LS_OAI22X17            2      17.680      0.029       4.623    CORE65LPSVT 
HS65_LS_OAI22X22            2      23.920      0.039       5.726    CORE65LPSVT 
HS65_LS_OAI22X33            2      34.320      0.063       9.238    CORE65LPSVT 
HS65_LS_OAI22X44            1      22.880      0.041       6.459    CORE65LPSVT 
HS65_LS_OAI22X6            55     200.200      0.217      94.773    CORE65LPSVT 
HS65_LS_OAI22X8             7      43.680      0.045      22.994    CORE65LPSVT 
HS65_LS_OAI311X5           20      83.200      0.116      33.591    CORE65LPSVT 
HS65_LS_OAI31X15           12     106.080      0.157      48.147    CORE65LPSVT 
HS65_LS_OAI31X20            3      35.880      0.049      16.686    CORE65LPSVT 
HS65_LS_OAI31X30            2      34.320      0.058      14.660    CORE65LPSVT 
HS65_LS_OAI31X5             9      32.760      0.037       8.200    CORE65LPSVT 
HS65_LS_OAI32X14            1      10.920      0.016       2.548    CORE65LPSVT 
HS65_LS_OAI32X19            1      14.560      0.022       1.920    CORE65LPSVT 
HS65_LS_OAI32X5             6      24.960      0.028       7.205    CORE65LPSVT 
HS65_LS_OAI32X9             1       7.800      0.010       2.123    CORE65LPSVT 
HS65_LS_OR2ABX18            1       4.160      0.008       0.600    CORE65LPSVT 
HS65_LS_OR2ABX27           19     108.680      0.244      73.298    CORE65LPSVT 
HS65_LS_OR2ABX35            4      22.880      0.080       7.410    CORE65LPSVT 
HS65_LS_OR2X18            253     920.920      2.339     541.943    CORE65LPSVT 
HS65_LS_OR2X27            134     766.480      1.931     458.572    CORE65LPSVT 
HS65_LS_OR2X35             82     511.680      1.601     384.203    CORE65LPSVT 
HS65_LS_OR2X9             542    1691.040      2.274     568.023    CORE65LPSVT 
HS65_LS_OR3X18              2       9.360      0.015       4.075    CORE65LPSVT 
HS65_LS_OR3X27              2      13.520      0.027       4.156    CORE65LPSVT 
HS65_LS_OR3X9              17      61.880      0.060      17.911    CORE65LPSVT 
HS65_LS_OR4X14              1       7.280      0.010       0.814    CORE65LPSVT 
HS65_LS_OR4X21              4      45.760      0.079       5.130    CORE65LPSVT 
HS65_LS_OR4X29              2      26.000      0.052       6.988    CORE65LPSVT 
HS65_LS_PAO2X18           231    1321.320      2.633     674.242    CORE65LPSVT 
HS65_LS_PAO2X27            24     237.120      0.415     105.301    CORE65LPSVT 
HS65_LS_PAO2X35            25     260.000      0.605     169.978    CORE65LPSVT 
HS65_LS_PAO2X9            186     870.480      0.873     279.010    CORE65LPSVT 
HS65_LS_PAO3X18             2      13.520      0.023       8.258    CORE65LPSVT 
HS65_LS_PAOI2X1            20      72.800      0.022       9.312    CORE65LPSVT 
HS65_LS_PAOI2X11          134    1045.200      1.308     323.352    CORE65LPSVT 
HS65_LS_PAOI2X17           80     873.600      1.233     278.433    CORE65LPSVT 
HS65_LS_PAOI2X22           69    1040.520      1.345     331.321    CORE65LPSVT 
HS65_LS_PAOI2X3             1       4.160      0.003       0.415    CORE65LPSVT 
HS65_LS_PAOI2X33           29     633.360      0.870     200.661    CORE65LPSVT 
HS65_LS_PAOI2X4             9      37.440      0.034       4.792    CORE65LPSVT 
HS65_LS_PAOI2X44            4     114.400      0.149      28.800    CORE65LPSVT 
HS65_LS_PAOI2X6           128     532.480      0.541     148.385    CORE65LPSVT 
HS65_LS_PAOI2X8            25     195.000      0.160      52.194    CORE65LPSVT 
HS65_LS_PAOI3X4             4      20.800      0.015       3.584    CORE65LPSVT 
HS65_LS_PAOI3X8             1      10.920      0.007       1.529    CORE65LPSVT 
HS65_LS_SDFPRQNX18         35     455.000      0.490     229.085    CORE65LPSVT 
HS65_LS_SDFPRQNX35          1      14.560      0.021       6.931    CORE65LPSVT 
HS65_LS_SDFPRQNX4          67     836.160      0.666     407.185    CORE65LPSVT 
