============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 15 2020  01:22:29 am
  Module:                 filter_sharp
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                                             Leakage    Internal  
       Gate         Instances     Area     Power (uW)  Power (uW)     Library    
HS65_LS_CNIVX14            10       26.000      0.049       1.188    CORE65LPSVT 
HS65_LS_CNIVX17             3        9.360      0.020       0.151    CORE65LPSVT 
HS65_LS_CNIVX21            87      271.440      0.604       9.420    CORE65LPSVT 
HS65_LS_CNIVX27            98      356.720      0.903      14.925    CORE65LPSVT 
HS65_LS_CNIVX34            57      266.760      0.663       9.528    CORE65LPSVT 
HS65_LS_CNIVX41            63      327.600      0.940       9.497    CORE65LPSVT 
HS65_LS_CNIVX45             1        6.240      0.016       0.196    CORE65LPSVT 
HS65_LS_CNIVX48            13       81.120      0.236       2.375    CORE65LPSVT 
HS65_LS_CNIVX52             1        6.760      0.018       0.223    CORE65LPSVT 
HS65_LS_CNIVX55            13       87.880      0.267       2.918    CORE65LPSVT 
HS65_LS_CNIVX58             1        7.280      0.025       0.100    CORE65LPSVT 
HS65_LS_CNIVX62            46      334.880      1.140       9.200    CORE65LPSVT 
HS65_LS_CNIVX7            175      273.000      0.329       6.227    CORE65LPSVT 
HS65_LS_CNIVX82            53      523.640      1.744      13.776    CORE65LPSVT 
HS65_LS_DFPHQX9         10723   111519.200    107.819   54662.109    CORE65LPSVT 
HS65_LS_DFPRQNX9          497     5168.800      4.894    1588.343    CORE65LPSVT 
HS65_LS_DFPRQX18           75      819.000      0.990     246.111    CORE65LPSVT 
HS65_LS_DFPRQX27           36      430.560      0.599     122.956    CORE65LPSVT 
HS65_LS_DFPRQX35           21      262.080      0.423      74.347    CORE65LPSVT 
HS65_LS_DFPRQX9            91      946.400      0.911     291.274    CORE65LPSVT 
HS65_LS_FA1X18           5620    78904.800    136.308   11500.971    CORE65LPSVT 
HS65_LS_FA1X27           3024    64471.680    113.187    9391.238    CORE65LPSVT 
HS65_LS_FA1X35              8      212.160      0.415      24.169    CORE65LPSVT 
HS65_LS_FA1X4           34500   322920.000    215.815   22112.350    CORE65LPSVT 
HS65_LS_FA1X9           19668   214774.560    214.910   26805.786    CORE65LPSVT 
HS65_LS_HA1X18           1006     7323.680     21.548    1230.205    CORE65LPSVT 
HS65_LS_HA1X27            104     1243.840      3.506     145.696    CORE65LPSVT 
HS65_LS_HA1X35             67      905.840      3.161     215.987    CORE65LPSVT 
HS65_LS_HA1X4            4065    21138.000     21.165    1087.011    CORE65LPSVT 
HS65_LS_HA1X9            2116    13203.840     20.525    1178.939    CORE65LPSVT 
HS65_LS_IVX106            126     1113.840      5.373      46.704    CORE65LPSVT 
HS65_LS_IVX13               3        6.240      0.012       0.155    CORE65LPSVT 
HS65_LS_IVX142             18      215.280      1.040       8.937    CORE65LPSVT 
HS65_LS_IVX18            9806    20396.480     52.005     921.456    CORE65LPSVT 
HS65_LS_IVX213             10      171.600      0.876       8.322    CORE65LPSVT 
HS65_LS_IVX27            2051     6399.120     18.904     251.210    CORE65LPSVT 
HS65_LS_IVX31              91      331.240      1.000      12.823    CORE65LPSVT 
HS65_LS_IVX35            1539     5601.960     19.245     227.094    CORE65LPSVT 
HS65_LS_IVX40              13       54.080      0.187       2.100    CORE65LPSVT 
HS65_LS_IVX44             829     3448.640     13.372     143.770    CORE65LPSVT 
HS65_LS_IVX49              30      156.000      0.555       6.991    CORE65LPSVT 
HS65_LS_IVX53             715     3718.000     14.349     140.522    CORE65LPSVT 
HS65_LS_IVX62             114      652.080      2.695      27.308    CORE65LPSVT 
HS65_LS_IVX7               15       23.400      0.031       1.014    CORE65LPSVT 
HS65_LS_IVX71             198     1235.520      5.462      46.691    CORE65LPSVT 
HS65_LS_IVX9            29370    45817.200     71.977    1892.934    CORE65LPSVT 
HS65_LS_MUX21I1X12       1066     7206.160     13.596     420.688    CORE65LPSVT 
HS65_LS_MUX21I1X18        593     6167.200     12.465     344.598    CORE65LPSVT 
HS65_LS_MUX21I1X24        126     1572.480      3.652      96.098    CORE65LPSVT 
HS65_LS_MUX21I1X6         329     1368.640      2.148      92.754    CORE65LPSVT 
HS65_LS_MUX21X18           59      368.160      1.057      41.843    CORE65LPSVT 
HS65_LS_MUX21X27            9       84.240      0.230       6.051    CORE65LPSVT 
HS65_LS_MUX21X35            3       31.200      0.107       2.578    CORE65LPSVT 
HS65_LS_MUX21X4             6       24.960      0.030       1.343    CORE65LPSVT 
HS65_LS_MUX21X9            46      215.280      0.364      19.239    CORE65LPSVT 
HS65_LS_MUX31X4             2       14.560      0.010       0.324    CORE65LPSVT 
HS65_LS_MUXI21X10          25      208.000      0.302      14.805    CORE65LPSVT 
HS65_LS_MUXI21X15          16      166.400      0.303      13.555    CORE65LPSVT 
HS65_LS_MUXI21X2            5       18.200      0.014       0.881    CORE65LPSVT 
HS65_LS_MUXI21X5           74      346.320      0.426      17.896    CORE65LPSVT 
HS65_LS_MUXI31X4           19      148.200      0.147       5.110    CORE65LPSVT 
HS65_LS_MUXI31X7            3       42.120      0.045       1.303    CORE65LPSVT 
HS65_LS_MX41X7             12       93.600      0.101       4.964    CORE65LPSVT 
HS65_LS_NAND2AX14         825     3432.000      7.689     241.513    CORE65LPSVT 
HS65_LS_NAND2AX21         617     3529.240      8.748     190.151    CORE65LPSVT 
HS65_LS_NAND2AX29          90      608.400      1.689      36.745    CORE65LPSVT 
HS65_LS_NAND2AX7         2361     7366.320     10.961     284.530    CORE65LPSVT 
HS65_LS_NAND2X11          162      589.680      0.886      32.471    CORE65LPSVT 
HS65_LS_NAND2X14         3144    11444.160     22.111     454.548    CORE65LPSVT 
HS65_LS_NAND2X21         1368     7113.600     16.802     297.554    CORE65LPSVT 
HS65_LS_NAND2X29          464     2895.360      8.087     116.318    CORE65LPSVT 
HS65_LS_NAND2X43          223     1971.320      6.358      74.870    CORE65LPSVT 
HS65_LS_NAND2X57           45      538.200      1.290      16.374    CORE65LPSVT 
HS65_LS_NAND2X7         14361    29870.880     39.890    1384.344    CORE65LPSVT 
HS65_LS_NAND3AX13          32      183.040      0.483      12.793    CORE65LPSVT 
HS65_LS_NAND3AX19           1        7.800      0.024       0.815    CORE65LPSVT 
HS65_LS_NAND3AX6          130      473.200      0.631      11.004    CORE65LPSVT 
HS65_LS_NAND3X13           12       62.400      0.126       2.027    CORE65LPSVT 
HS65_LS_NAND3X19            4       27.040      0.042       0.436    CORE65LPSVT 
HS65_LS_NAND3X25           10       88.400      0.214       2.927    CORE65LPSVT 
HS65_LS_NAND3X38           26      338.000      0.921      12.904    CORE65LPSVT 
HS65_LS_NAND3X5            30       78.000      0.075       2.079    CORE65LPSVT 
HS65_LS_NAND3X50           11      188.760      0.536       7.055    CORE65LPSVT 
HS65_LS_NAND3X6             2        6.240      0.010       0.239    CORE65LPSVT 
HS65_LS_NAND4ABX19          4       39.520      0.057       0.562    CORE65LPSVT 
HS65_LS_NAND4ABX6           2        8.320      0.010       0.204    CORE65LPSVT 
HS65_LS_NAND4X27            1        8.320      0.022       0.395    CORE65LPSVT 
HS65_LS_NAND4X35            1        9.360      0.032       0.619    CORE65LPSVT 
HS65_LS_NOR2AX13          576     2396.160      5.588     204.717    CORE65LPSVT 
HS65_LS_NOR2AX19           99      566.280      1.422      38.224    CORE65LPSVT 
HS65_LS_NOR2AX25           20      135.200      0.435       9.755    CORE65LPSVT 
HS65_LS_NOR2AX3          3932    10223.200      9.756     426.631    CORE65LPSVT 
HS65_LS_NOR2AX6           822     2564.640      3.647     170.129    CORE65LPSVT 
HS65_LS_NOR2X13          1597     5813.080      9.438     320.705    CORE65LPSVT 
HS65_LS_NOR2X19           457     2376.400      4.460      98.153    CORE65LPSVT 
HS65_LS_NOR2X25           265     1653.600      3.782      73.553    CORE65LPSVT 
HS65_LS_NOR2X38           189     1670.760      4.429      64.897    CORE65LPSVT 
HS65_LS_NOR2X50            18      215.280      0.503       7.856    CORE65LPSVT 
HS65_LS_NOR2X6          10671    22195.680     30.523    1114.404    CORE65LPSVT 
HS65_LS_NOR2X9             14       50.960      0.074       3.813    CORE65LPSVT 
HS65_LS_NOR3AX2            11       34.320      0.033       0.729    CORE65LPSVT 
HS65_LS_NOR3AX9             4       22.880      0.042       1.511    CORE65LPSVT 
HS65_LS_NOR3X13             1        6.760      0.010       0.162    CORE65LPSVT 
HS65_LS_NOR3X4            170      442.000      0.594      31.096    CORE65LPSVT 
HS65_LS_NOR3X9            123      575.640      0.969      41.845    CORE65LPSVT 
HS65_LS_NOR4ABX2            4       14.560      0.009       0.222    CORE65LPSVT 
HS65_LS_NOR4ABX4           45      187.200      0.227       4.588    CORE65LPSVT 
HS65_LS_NOR4ABX9           15       93.600      0.151       2.617    CORE65LPSVT 
HS65_LS_OA112X18           17       79.560      0.199       8.770    CORE65LPSVT 
HS65_LS_OA112X9            98      407.680      0.576      16.734    CORE65LPSVT 
HS65_LS_OA12X18           368     1530.880      4.155     151.125    CORE65LPSVT 
HS65_LS_OA12X27            62      451.360      1.074      24.510    CORE65LPSVT 
HS65_LS_OA12X35             9       70.200      0.213       5.150    CORE65LPSVT 
HS65_LS_OA12X4              1        3.640      0.003       0.151    CORE65LPSVT 
HS65_LS_OA12X9           1241     4517.240      6.181     286.825    CORE65LPSVT 
HS65_LS_OA212X18           15       93.600      0.172       4.649    CORE65LPSVT 
HS65_LS_OA212X9             3       17.160      0.016       0.402    CORE65LPSVT 
HS65_LS_OA22X9              2        9.360      0.009       0.211    CORE65LPSVT 
HS65_LS_OA311X9            36      168.480      0.196       6.056    CORE65LPSVT 
HS65_LS_OA31X18             6       31.200      0.070       1.621    CORE65LPSVT 
HS65_LS_OA32X18            55      314.600      0.546      28.903    CORE65LPSVT 
HS65_LS_OA32X9             24      124.800      0.105       7.211    CORE65LPSVT 
HS65_LS_OAI112X5          450     1638.000      0.995      93.395    CORE65LPSVT 
HS65_LS_OAI12X12          515     2678.000      5.432     142.418    CORE65LPSVT 
HS65_LS_OAI12X18          246     1662.960      4.055      69.040    CORE65LPSVT 
HS65_LS_OAI12X24          187     1653.080      4.407      59.849    CORE65LPSVT 
HS65_LS_OAI12X3           396     1029.600      0.814      25.841    CORE65LPSVT 
HS65_LS_OAI12X37           33      429.000      1.278      15.964    CORE65LPSVT 
HS65_LS_OAI12X49            3       51.480      0.154       2.089    CORE65LPSVT 
HS65_LS_OAI12X6          1411     4402.320      6.960     287.216    CORE65LPSVT 
HS65_LS_OAI12X9             2       10.400      0.016       0.386    CORE65LPSVT 
HS65_LS_OAI13X10           26      162.240      0.303       5.881    CORE65LPSVT 
HS65_LS_OAI13X15           20      176.800      0.375       7.485    CORE65LPSVT 
HS65_LS_OAI13X20           23      275.080      0.650       9.719    CORE65LPSVT 
HS65_LS_OAI13X30            6      102.960      0.257       4.068    CORE65LPSVT 
HS65_LS_OAI13X5           102      371.280      0.303      16.422    CORE65LPSVT 
HS65_LS_OAI211X11          13       81.120      0.131       2.546    CORE65LPSVT 
HS65_LS_OAI211X5           97      353.080      0.378      15.896    CORE65LPSVT 
HS65_LS_OAI212X10           2       16.640      0.017       0.409    CORE65LPSVT 
HS65_LS_OAI212X5          150      624.000      0.589      48.857    CORE65LPSVT 
HS65_LS_OAI21X12          127      660.400      1.045      31.909    CORE65LPSVT 
HS65_LS_OAI21X18           28      189.280      0.387      13.571    CORE65LPSVT 
HS65_LS_OAI21X24           11       97.240      0.170       3.334    CORE65LPSVT 
HS65_LS_OAI21X3          1632     4243.200      3.229     187.304    CORE65LPSVT 
HS65_LS_OAI21X37            8      104.000      0.260       5.134    CORE65LPSVT 
HS65_LS_OAI21X6            77      240.240      0.262      12.111    CORE65LPSVT 
HS65_LS_OAI21X9            15       78.000      0.109       4.393    CORE65LPSVT 
HS65_LS_OAI22X11           19      118.560      0.193      18.219    CORE65LPSVT 
HS65_LS_OAI22X17            3       26.520      0.048       5.258    CORE65LPSVT 
HS65_LS_OAI22X33            2       34.320      0.061       1.406    CORE65LPSVT 
HS65_LS_OAI22X6           156      567.840      0.668      39.129    CORE65LPSVT 
HS65_LS_OAI31X5             5       18.200      0.019       0.955    CORE65LPSVT 
HS65_LS_OAI32X14            9       98.280      0.115       3.899    CORE65LPSVT 
HS65_LS_OAI32X5           297     1235.520      0.894      90.712    CORE65LPSVT 
HS65_LS_OAI32X9            42      327.600      0.351      14.709    CORE65LPSVT 
HS65_LS_OR2ABX27            2       11.440      0.026       1.061    CORE65LPSVT 
HS65_LS_OR2X18            428     1557.920      3.947     159.446    CORE65LPSVT 
HS65_LS_OR2X27             91      520.520      1.325      38.419    CORE65LPSVT 
HS65_LS_OR2X35             52      324.480      1.060      31.038    CORE65LPSVT 
HS65_LS_OR2X9            2278     7107.360      9.911     453.963    CORE65LPSVT 
HS65_LS_OR3X18             48      224.640      0.495      31.185    CORE65LPSVT 
HS65_LS_OR3X9              94      342.160      0.448      34.423    CORE65LPSVT 
HS65_LS_OR4X14              6       43.680      0.078       1.465    CORE65LPSVT 
HS65_LS_OR4X21             26      297.440      0.605      10.619    CORE65LPSVT 
HS65_LS_OR4X29              8      104.000      0.236       4.021    CORE65LPSVT 
HS65_LS_OR4X4               1        5.200      0.005       0.082    CORE65LPSVT 
HS65_LS_OR4X7               3       17.160      0.022       0.438    CORE65LPSVT 
HS65_LS_PAO2X18           233     1332.760      2.565      91.165    CORE65LPSVT 
HS65_LS_PAO2X27             1        9.880      0.015       0.497    CORE65LPSVT 
HS65_LS_PAO2X9           2481    11611.080     11.444     994.979    CORE65LPSVT 
HS65_LS_PAOI2X1           896     3261.440      1.044      90.969    CORE65LPSVT 
HS65_LS_PAOI2X11          200     1560.000      1.957      57.972    CORE65LPSVT 
HS65_LS_PAOI2X17           16      174.720      0.224       7.392    CORE65LPSVT 
HS65_LS_PAOI2X22            3       45.240      0.063       1.719    CORE65LPSVT 
HS65_LS_PAOI2X6          1383     5753.280      5.766     335.898    CORE65LPSVT 
HS65_LS_PAOI2X8             2       15.600      0.011       0.689    CORE65LPSVT 
HS65_LS_XNOR2X18         1638    11072.880     35.977    1197.986    CORE65LPSVT 
HS65_LS_XNOR2X27          143     1487.200      4.525     127.509    CORE65LPSVT 
HS65_LS_XNOR2X35           80      915.200      3.476      95.803    CORE65LPSVT 
HS65_LS_XNOR2X4           300     1404.000      1.702      63.331    CORE65LPSVT 
HS65_LS_XNOR2X9          1620     8424.000     15.839     621.048    CORE65LPSVT 
HS65_LS_XNOR3X18            2       23.920      0.034       1.412    CORE65LPSVT 
HS65_LS_XOR2X18          1996    13492.960     43.888    1704.762    CORE65LPSVT 
HS65_LS_XOR2X27           305     3172.000      9.730     286.566    CORE65LPSVT 
HS65_LS_XOR2X35           641     7333.040     28.112    1074.739    CORE65LPSVT 
HS65_LS_XOR2X4            468     2190.240      2.775     113.399    CORE65LPSVT 
HS65_LS_XOR2X9           1768     9193.600     17.427     854.839    CORE65LPSVT 
HS65_LS_XOR3X18           106     1212.640      1.699      89.666    CORE65LPSVT 
HS65_LS_XOR3X27            10      156.000      0.228       6.636    CORE65LPSVT 
HS65_LS_XOR3X9           2906    27200.160     21.233    1020.097    CORE65LPSVT 
---------------------------------------------------------------------------------
total                  228214  1350818.040   1844.513  162275.615                


                                              Leakage  Leakage  Internal  Internal 
     Type      Instances     Area    Area % Power (uW) Power % Power (uW)  Power % 
-----------------------------------------------------------------------------------
sequential         11443  119146.040    8.8    115.637     6.3  56985.141     35.1 
inverter           45629   92903.200    6.9    217.655    11.8   3846.710      2.4 
buffer              2613   23245.040    1.7    106.450     5.8   1777.075      1.1 
logic             168529 1115523.760   82.6   1404.772    76.2  99666.689     61.4 
physical_cells         0       0.000    0.0      0.000     0.0      0.000      0.0 
-----------------------------------------------------------------------------------
total             228214 1350818.040  100.0   1844.513   100.0 162275.615    100.0 

