============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 23 2019  02:08:43 pm
  Module:                 FME_PIPE_8
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                                            Leakage    Internal  
       Gate         Instances     Area    Power (uW)  Power (uW)     Library    
HS65_LS_CNIVX41            22     114.400      0.339      16.900    CORE65LPSVT 
HS65_LS_CNIVX48             1       6.240      0.020       0.582    CORE65LPSVT 
HS65_LS_CNIVX55             2      13.520      0.048       2.112    CORE65LPSVT 
HS65_LS_CNIVX58             1       7.280      0.021       1.085    CORE65LPSVT 
HS65_LS_CNIVX62             5      36.400      0.127       4.705    CORE65LPSVT 
HS65_LS_CNIVX7            478     745.680      0.878     117.553    CORE65LPSVT 
HS65_LS_CNIVX82             1       9.880      0.030       1.155    CORE65LPSVT 
HS65_LS_DFPHQX9           240    2496.000      2.361    2144.500    CORE65LPSVT 
HS65_LS_DFPQNX4            51     424.320      0.426     449.545    CORE65LPSVT 
HS65_LS_DFPQX18            51     424.320      0.629     455.277    CORE65LPSVT 
HS65_LS_DFPQX27            17     159.120      0.274     162.243    CORE65LPSVT 
HS65_LS_DFPQX4             34     265.200      0.282     292.463    CORE65LPSVT 
HS65_LS_DFPQX9           2346   18298.800     21.918   20763.297    CORE65LPSVT 
HS65_LS_DFPRQNX4          240    2496.000      2.115    2047.268    CORE65LPSVT 
HS65_LS_DFPRQNX9          960    9984.000      9.402    8382.681    CORE65LPSVT 
HS65_LS_DFPRQX18            1      10.920      0.013       8.670    CORE65LPSVT 
HS65_LS_DFPRQX4           528    5491.200      4.615    4436.610    CORE65LPSVT 
HS65_LS_DFPRQX9          2975   30940.000     29.496   25311.403    CORE65LPSVT 
HS65_LS_FA1X18            370    5194.800      9.067    1746.346    CORE65LPSVT 
HS65_LS_FA1X27            543   11576.760     20.362    2865.398    CORE65LPSVT 
HS65_LS_FA1X4              77     720.720      0.495      70.831    CORE65LPSVT 
HS65_LS_FA1X9             310    3385.200      3.424     553.953    CORE65LPSVT 
HS65_LS_HA1X18            192    1397.760      3.982     382.317    CORE65LPSVT 
HS65_LS_HA1X27             36     430.560      1.223     114.922    CORE65LPSVT 
HS65_LS_HA1X35             34     459.680      1.595     151.420    CORE65LPSVT 
HS65_LS_HA1X4             257    1336.400      1.344     201.172    CORE65LPSVT 
HS65_LS_HA1X9             201    1254.240      1.918     234.988    CORE65LPSVT 
HS65_LS_IVX106              9      79.560      0.381      16.227    CORE65LPSVT 
HS65_LS_IVX13              52     108.160      0.209      20.916    CORE65LPSVT 
HS65_LS_IVX142             11     131.560      0.651      36.992    CORE65LPSVT 
HS65_LS_IVX18            1236    2570.880      6.671     470.569    CORE65LPSVT 
HS65_LS_IVX2                1       1.560      0.001       0.019    CORE65LPSVT 
HS65_LS_IVX213              2      34.320      0.178       8.880    CORE65LPSVT 
HS65_LS_IVX22              18      56.160      0.140       7.926    CORE65LPSVT 
HS65_LS_IVX27             582    1815.840      5.412     375.372    CORE65LPSVT 
HS65_LS_IVX31              98     356.720      1.083      55.746    CORE65LPSVT 
HS65_LS_IVX35             277    1008.280      3.472     199.435    CORE65LPSVT 
HS65_LS_IVX40              11      45.760      0.159       8.679    CORE65LPSVT 
HS65_LS_IVX44             148     615.680      2.385     131.649    CORE65LPSVT 
HS65_LS_IVX49               8      41.600      0.148       6.897    CORE65LPSVT 
HS65_LS_IVX53             152     790.400      3.051     180.301    CORE65LPSVT 
HS65_LS_IVX62              28     160.160      0.662      44.778    CORE65LPSVT 
HS65_LS_IVX7               60      93.600      0.117      10.058    CORE65LPSVT 
HS65_LS_IVX71              46     287.040      1.265      56.244    CORE65LPSVT 
HS65_LS_IVX9             2472    3856.320      6.176     558.002    CORE65LPSVT 
HS65_LS_MUX21I1X12         51     344.760      0.661      54.051    CORE65LPSVT 
HS65_LS_MUX21I1X18          6      62.400      0.126      10.886    CORE65LPSVT 
HS65_LS_MUX21I1X6          35     145.600      0.240      23.482    CORE65LPSVT 
HS65_LS_MUX21X35            1      10.400      0.033       3.485    CORE65LPSVT 
HS65_LS_MUX21X9             6      28.080      0.049      13.381    CORE65LPSVT 
HS65_LS_MUXI21X15          33     343.200      0.651      52.855    CORE65LPSVT 
HS65_LS_MUXI21X5            1       4.680      0.006       0.630    CORE65LPSVT 
HS65_LS_NAND2AX14         257    1069.120      2.175     158.497    CORE65LPSVT 
HS65_LS_NAND2AX21         427    2442.440      4.854     455.528    CORE65LPSVT 
HS65_LS_NAND2AX29         191    1291.160      3.430     222.301    CORE65LPSVT 
HS65_LS_NAND2AX7          848    2645.760      4.182     509.479    CORE65LPSVT 
HS65_LS_NAND2X11          107     389.480      0.295      48.133    CORE65LPSVT 
HS65_LS_NAND2X14          883    3214.120      5.317     562.591    CORE65LPSVT 
HS65_LS_NAND2X21          380    1976.000      3.309     349.507    CORE65LPSVT 
HS65_LS_NAND2X29          376    2346.240      6.206     462.310    CORE65LPSVT 
HS65_LS_NAND2X43           91     804.440      2.860     125.132    CORE65LPSVT 
HS65_LS_NAND2X57          137    1638.520      6.283     395.543    CORE65LPSVT 
HS65_LS_NAND2X7          3192    6639.360      6.691    1197.357    CORE65LPSVT 
HS65_LS_NAND3AX13          14      80.080      0.187      15.093    CORE65LPSVT 
HS65_LS_NAND3AX19          63     491.400      0.640      81.644    CORE65LPSVT 
HS65_LS_NAND3AX25           6      59.280      0.128      14.422    CORE65LPSVT 
HS65_LS_NAND3AX6           52     189.280      0.315      23.402    CORE65LPSVT 
HS65_LS_NAND3X13          163     847.600      1.390     127.238    CORE65LPSVT 
HS65_LS_NAND3X19           35     236.600      0.427      34.565    CORE65LPSVT 
HS65_LS_NAND3X25           87     769.080      1.435     117.483    CORE65LPSVT 
HS65_LS_NAND3X38           48     624.000      0.612     107.041    CORE65LPSVT 
HS65_LS_NAND3X5            10      26.000      0.006       2.535    CORE65LPSVT 
HS65_LS_NAND3X6            75     234.000      0.159      16.426    CORE65LPSVT 
HS65_LS_NAND3X9             1       5.200      0.010       0.600    CORE65LPSVT 
HS65_LS_NAND4ABX19         17     167.960      0.137      18.557    CORE65LPSVT 
HS65_LS_NAND4X4            51     291.720      0.128      19.912    CORE65LPSVT 
HS65_LS_NOR2AX13          145     603.200      1.141     130.494    CORE65LPSVT 
HS65_LS_NOR2AX19           86     491.920      1.038     123.074    CORE65LPSVT 
HS65_LS_NOR2AX25           64     432.640      1.204     105.082    CORE65LPSVT 
HS65_LS_NOR2AX3          1012    2631.200      2.548     395.113    CORE65LPSVT 
HS65_LS_NOR2AX6           202     630.240      0.882      80.351    CORE65LPSVT 
HS65_LS_NOR2X13           684    2489.760      4.637     462.445    CORE65LPSVT 
HS65_LS_NOR2X19           413    2147.600      4.707     366.299    CORE65LPSVT 
HS65_LS_NOR2X25           338    2109.120      4.343     384.086    CORE65LPSVT 
HS65_LS_NOR2X3              1       2.080      0.002       0.325    CORE65LPSVT 
HS65_LS_NOR2X38           197    1741.480      3.698     318.604    CORE65LPSVT 
HS65_LS_NOR2X50            61     729.560      2.414     140.589    CORE65LPSVT 
HS65_LS_NOR2X6           1354    2816.320      4.004     458.357    CORE65LPSVT 
HS65_LS_NOR2X9            116     422.240      0.558      34.515    CORE65LPSVT 
HS65_LS_NOR3AX2             1       3.120      0.002       0.030    CORE65LPSVT 
HS65_LS_NOR3AX9             1       5.720      0.005       0.117    CORE65LPSVT 
HS65_LS_NOR3X4              3       7.800      0.007       0.386    CORE65LPSVT 
HS65_LS_NOR4ABX4            1       4.160      0.006       0.531    CORE65LPSVT 
HS65_LS_NOR4ABX9            5      31.200      0.061       5.442    CORE65LPSVT 
HS65_LS_NOR4X4              1       5.200      0.007       0.000    CORE65LPSVT 
HS65_LS_OA112X18            5      23.400      0.064       7.821    CORE65LPSVT 
HS65_LS_OA112X9            23      95.680      0.088      24.023    CORE65LPSVT 
HS65_LS_OA12X18           247    1027.520      2.727     293.761    CORE65LPSVT 
HS65_LS_OA12X27           121     880.880      2.064     238.315    CORE65LPSVT 
HS65_LS_OA12X35            74     577.200      1.835     152.486    CORE65LPSVT 
HS65_LS_OA12X9            129     469.560      0.641     104.411    CORE65LPSVT 
HS65_LS_OA212X18            1       6.240      0.012       1.770    CORE65LPSVT 
HS65_LS_OA212X4            29     150.800      0.083      12.761    CORE65LPSVT 
HS65_LS_OA22X18            17      97.240      0.172      19.807    CORE65LPSVT 
HS65_LS_OA311X9             1       4.680      0.003       0.000    CORE65LPSVT 
HS65_LS_OAI112X11           2      12.480      0.023       2.203    CORE65LPSVT 
HS65_LS_OAI112X5           16      58.240      0.017      10.583    CORE65LPSVT 
HS65_LS_OAI112X8            1       6.240      0.002       0.610    CORE65LPSVT 
HS65_LS_OAI12X12          382    1986.400      3.540     432.733    CORE65LPSVT 
HS65_LS_OAI12X18          419    2832.440      6.152     726.009    CORE65LPSVT 
HS65_LS_OAI12X24          159    1405.560      3.577     302.412    CORE65LPSVT 
HS65_LS_OAI12X3            76     197.600      0.172      24.565    CORE65LPSVT 
HS65_LS_OAI12X37           35     455.000      1.147      71.642    CORE65LPSVT 
HS65_LS_OAI12X49           10     171.600      0.466      27.055    CORE65LPSVT 
HS65_LS_OAI12X5            10      31.200      0.033       2.510    CORE65LPSVT 
HS65_LS_OAI12X6           205     639.600      0.977     120.138    CORE65LPSVT 
HS65_LS_OAI13X15            5      44.200      0.055       8.452    CORE65LPSVT 
HS65_LS_OAI211X11          13      81.120      0.138       8.385    CORE65LPSVT 
HS65_LS_OAI211X16          12     106.080      0.228      10.949    CORE65LPSVT 
HS65_LS_OAI211X5            1       3.640      0.001       0.238    CORE65LPSVT 
HS65_LS_OAI211X8           13      81.120      0.022       4.963    CORE65LPSVT 
HS65_LS_OAI212X10           4      33.280      0.048       5.044    CORE65LPSVT 
HS65_LS_OAI212X15           7      76.440      0.114      12.655    CORE65LPSVT 
HS65_LS_OAI212X5         1230    5116.800      6.752    1272.876    CORE65LPSVT 
HS65_LS_OAI21X12           39     202.800      0.392      34.955    CORE65LPSVT 
HS65_LS_OAI21X18          187    1264.120      2.665     194.249    CORE65LPSVT 
HS65_LS_OAI21X24           42     371.280      0.882      50.216    CORE65LPSVT 
HS65_LS_OAI21X3           106     275.600      0.216      43.335    CORE65LPSVT 
HS65_LS_OAI21X37           40     520.000      1.190      78.377    CORE65LPSVT 
HS65_LS_OAI21X49           18     308.880      0.812      44.287    CORE65LPSVT 
HS65_LS_OAI21X6             1       3.120      0.005       0.491    CORE65LPSVT 
HS65_LS_OAI21X9            20     104.000      0.142       9.942    CORE65LPSVT 
HS65_LS_OAI222X2          261    1357.200      0.622     213.258    CORE65LPSVT 
HS65_LS_OAI222X5          339    1939.080      1.500     467.794    CORE65LPSVT 
HS65_LS_OAI22X11            6      37.440      0.063      10.169    CORE65LPSVT 
HS65_LS_OAI22X17            1       8.840      0.012       1.259    CORE65LPSVT 
HS65_LS_OAI22X6            25      91.000      0.122      21.063    CORE65LPSVT 
HS65_LS_OAI311X5            5      20.800      0.032       3.927    CORE65LPSVT 
HS65_LS_OR2ABX18            8      33.280      0.072       6.601    CORE65LPSVT 
HS65_LS_OR2ABX27           34     194.480      0.407      34.119    CORE65LPSVT 
HS65_LS_OR2ABX35            5      28.600      0.101       5.750    CORE65LPSVT 
HS65_LS_OR2X18            230     837.200      2.097     293.333    CORE65LPSVT 
HS65_LS_OR2X27             68     388.960      1.069     119.001    CORE65LPSVT 
HS65_LS_OR2X35             80     499.200      1.720     169.924    CORE65LPSVT 
HS65_LS_OR2X9             281     876.720      1.160     162.868    CORE65LPSVT 
HS65_LS_OR3X9              11      40.040      0.029      12.338    CORE65LPSVT 
HS65_LS_PAO2X9             34     159.120      0.156      41.883    CORE65LPSVT 
HS65_LS_PAOI2X11           28     218.400      0.206      53.041    CORE65LPSVT 
HS65_LS_PAOI2X17            5      54.600      0.057      14.305    CORE65LPSVT 
HS65_LS_PAOI2X22            1      15.080      0.015       3.804    CORE65LPSVT 
HS65_LS_PAOI2X6            28     116.480      0.130      28.072    CORE65LPSVT 
HS65_LS_SDFPRQX4           88    1098.240      0.836     867.234    CORE65LPSVT 
HS65_LS_SDFPRQX9          152    1896.960      1.629    1976.935    CORE65LPSVT 
HS65_LS_XNOR2X18          295    1994.200      6.483     773.917    CORE65LPSVT 
HS65_LS_XNOR2X27            3      31.200      0.095       7.420    CORE65LPSVT 
HS65_LS_XNOR2X35           31     354.640      1.347     101.879    CORE65LPSVT 
HS65_LS_XNOR2X9            93     483.600      0.914     133.402    CORE65LPSVT 
HS65_LS_XOR2X18           245    1656.200      5.390     617.952    CORE65LPSVT 
HS65_LS_XOR2X27            35     364.000      1.117      87.829    CORE65LPSVT 
HS65_LS_XOR2X35           442    5056.480     19.380    2221.706    CORE65LPSVT 
HS65_LS_XOR2X4             11      51.480      0.066      12.213    CORE65LPSVT 
HS65_LS_XOR2X9            118     613.600      1.174     169.260    CORE65LPSVT 
--------------------------------------------------------------------------------
total                   41312  232937.120    375.976  103154.210                


                                             Leakage  Leakage  Internal  Internal 
     Type      Instances    Area    Area % Power (uW) Power % Power (uW)  Power % 
----------------------------------------------------------------------------------
sequential          7683  73985.080   31.8     73.997    19.7  67298.128     65.2 
inverter            6167  14543.880    6.2     37.209     9.9   2594.338      2.5 
buffer               414   2003.560    0.9      7.510     2.0    767.369      0.7 
logic              27048 142404.600   61.1    257.261    68.4  32494.375     31.5 
physical_cells         0      0.000    0.0      0.000     0.0      0.000      0.0 
----------------------------------------------------------------------------------
total              41312 232937.120  100.0    375.976   100.0 103154.210    100.0 

