============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 25 2019  03:30:26 pm
  Module:                 FME_INTER_2
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

               Instance                                  Module                    Cells  Cell Area  Net Area   Total Area 
---------------------------------------------------------------------------------------------------------------------------
FME_INTER_2                                                                       156288     919054    365843      1284897 
  U_inter                             interpolation_bit_width10                    22340     135050     43891       178941 
    PUs[1].U_F2                       filter_2_bit_width10_1                         442       2554       862         3417 
      csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_14_1_4993        123        711       231          942 
      csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_12_1_4994       118        686       224          910 
    PUs[3].U_F2                       filter_2_bit_width10_3                         439       2538       858         3396 
      csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_14_1_4993_2      123        708       231          940 
      csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_12_1_4994_2     118        686       224          910 
    PUs[5].U_F2                       filter_2_bit_width10_5                         442       2533       862         3395 
      csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_14_1_4993_4      123        708       231          939 
      csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_12_1_4994_4     118        684       224          908 
    PUs[2].U_F2                       filter_2_bit_width10_2                         439       2510       860         3370 
      csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_14_1_4993_1      123        708       231          940 
      csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_12_1_4994_1     118        684       224          908 
    PUs[6].U_F2                       filter_2_bit_width10_6                         435       2514       849         3364 
      csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_14_1_4993_5      123        708       231          939 
      csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_12_1_4994_5     118        684       224          908 
    PUs[7].U_F2                       filter_2_bit_width10_7                         437       2507       856         3363 
      csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_14_1_4993_6      123        708       231          939 
