============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 21 2019  09:08:01 pm
  Module:                 FME_PIPE_2
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                                            Leakage    Internal  
       Gate         Instances     Area    Power (uW)  Power (uW)     Library    
HS65_LS_AOI12X9             5      26.000      0.038       2.955    CORE65LPSVT 
HS65_LS_AOI13X5            66     240.240      0.192      57.141    CORE65LPSVT 
HS65_LS_AOI212X4            2       8.320      0.006       1.520    CORE65LPSVT 
HS65_LS_AOI21X12           34     176.800      0.244      27.928    CORE65LPSVT 
HS65_LS_AOI21X17          128     865.280      1.637     146.173    CORE65LPSVT 
HS65_LS_AOI21X23           20     176.800      0.350      31.753    CORE65LPSVT 
HS65_LS_AOI21X35            1      13.000      0.033       2.364    CORE65LPSVT 
HS65_LS_AOI21X6            67     209.040      0.196      18.765    CORE65LPSVT 
HS65_LS_AOI21X9            57     296.400      0.366      45.354    CORE65LPSVT 
HS65_LS_AOI22X6            22      80.080      0.064      18.571    CORE65LPSVT 
HS65_LS_AOI311X4            1       4.160      0.004       0.060    CORE65LPSVT 
HS65_LS_AOI312X4           44     228.800      0.127      18.888    CORE65LPSVT 
HS65_LS_AOI31X10           66     411.840      0.648      59.259    CORE65LPSVT 
HS65_LS_AOI31X5            89     323.960      0.263      24.872    CORE65LPSVT 
HS65_LS_BFX106              9     107.640      0.512      63.588    CORE65LPSVT 
HS65_LS_BFX142             14     218.400      1.079     154.981    CORE65LPSVT 
HS65_LS_BFX18             795    2480.400      6.416     683.095    CORE65LPSVT 
HS65_LS_BFX213              6     134.160      0.702      88.754    CORE65LPSVT 
HS65_LS_BFX27             108     393.120      1.366     158.416    CORE65LPSVT 
HS65_LS_BFX53               3      18.720      0.080       7.409    CORE65LPSVT 
HS65_LS_BFX62               4      31.200      0.128      18.941    CORE65LPSVT 
HS65_LS_BFX71               7      58.240      0.259      39.468    CORE65LPSVT 
HS65_LS_BFX9              167     347.360      0.604     159.825    CORE65LPSVT 
HS65_LS_CB4I6X9             1       4.160      0.004       0.956    CORE65LPSVT 
HS65_LS_CBI4I1X5           66     240.240      0.338      54.628    CORE65LPSVT 
HS65_LS_CBI4I6X5           67     243.880      0.291      36.285    CORE65LPSVT 
HS65_LS_CNBFX124            1      18.200      0.065       9.047    CORE65LPSVT 
HS65_LS_CNIVX103            3      35.880      0.124       8.362    CORE65LPSVT 
HS65_LS_CNIVX14            85     221.000      0.322      23.935    CORE65LPSVT 
HS65_LS_CNIVX17             1       3.120      0.005       0.449    CORE65LPSVT 
HS65_LS_CNIVX21            56     174.720      0.322      21.739    CORE65LPSVT 
HS65_LS_CNIVX24             4      14.560      0.026       1.789    CORE65LPSVT 
HS65_LS_CNIVX27           184     669.760      1.562     107.666    CORE65LPSVT 
HS65_LS_CNIVX31             4      18.720      0.037       2.122    CORE65LPSVT 
HS65_LS_CNIVX34            33     154.440      0.368      22.090    CORE65LPSVT 
HS65_LS_CNIVX41            32     166.400      0.473      25.009    CORE65LPSVT 
HS65_LS_CNIVX52             1       6.760      0.017       1.203    CORE65LPSVT 
HS65_LS_CNIVX55             1       6.760      0.019       1.165    CORE65LPSVT 
HS65_LS_CNIVX62             2      14.560      0.045       2.335    CORE65LPSVT 
HS65_LS_CNIVX7            405     631.800      0.746      90.257    CORE65LPSVT 
HS65_LS_DFPHQX9           340    3536.000      3.344    3478.136    CORE65LPSVT 
HS65_LS_DFPQNX4            66     549.120      0.555     569.154    CORE65LPSVT 
HS65_LS_DFPQX9           1782   13899.600     16.635   17452.576    CORE65LPSVT 
HS65_LS_DFPRQNX9           11     114.400      0.108      99.827    CORE65LPSVT 
HS65_LS_DFPRQX18           99    1081.080      1.359     964.383    CORE65LPSVT 
HS65_LS_DFPRQX4           726    7550.400      6.456    7348.522    CORE65LPSVT 
HS65_LS_DFPRQX9         10482  109012.800    103.675  103527.298    CORE65LPSVT 
HS65_LS_FA1X27             66    1407.120      2.350     319.354    CORE65LPSVT 
HS65_LS_FA1X4              66     617.760      0.405      73.429    CORE65LPSVT 
HS65_LS_HA1X18            554    4033.120     11.639    1628.526    CORE65LPSVT 
HS65_LS_HA1X27             12     143.520      0.401      41.372    CORE65LPSVT 
HS65_LS_HA1X4             111     577.200      0.567     104.883    CORE65LPSVT 
HS65_LS_HA1X9             229    1428.960      2.169     434.787    CORE65LPSVT 
HS65_LS_IVX106              9      79.560      0.386      24.065    CORE65LPSVT 
HS65_LS_IVX13               5      10.400      0.019       0.622    CORE65LPSVT 
HS65_LS_IVX142              3      35.880      0.179      10.716    CORE65LPSVT 
HS65_LS_IVX18            1233    2564.640      6.630     439.284    CORE65LPSVT 
HS65_LS_IVX2                2       3.120      0.002       0.042    CORE65LPSVT 
HS65_LS_IVX22               4      12.480      0.032       2.193    CORE65LPSVT 
HS65_LS_IVX27             388    1210.560      3.574     247.879    CORE65LPSVT 
HS65_LS_IVX31              53     192.920      0.582      29.040    CORE65LPSVT 
HS65_LS_IVX35             198     720.720      2.501     125.704    CORE65LPSVT 
HS65_LS_IVX40              11      45.760      0.159       7.176    CORE65LPSVT 
HS65_LS_IVX44               9      37.440      0.146       8.241    CORE65LPSVT 
HS65_LS_IVX49              12      62.400      0.222       9.897    CORE65LPSVT 
HS65_LS_IVX53             111     577.200      2.226      53.998    CORE65LPSVT 
HS65_LS_IVX62               3      17.160      0.071       3.732    CORE65LPSVT 
HS65_LS_IVX7              168     262.080      0.323      33.766    CORE65LPSVT 
HS65_LS_IVX71              27     168.480      0.739      51.670    CORE65LPSVT 
HS65_LS_IVX9             5413    8444.280     14.000    1496.550    CORE65LPSVT 
HS65_LS_MUX21I1X12         92     621.920      1.226     126.713    CORE65LPSVT 
HS65_LS_MUX21I1X18          2      20.800      0.041       4.205    CORE65LPSVT 
HS65_LS_MUX21X4          2618   10890.880     12.418    3874.694    CORE65LPSVT 
HS65_LS_MUXI21X2         8262   30073.680     21.229    4668.226    CORE65LPSVT 
HS65_LS_NAND2AX14         195     811.200      1.443      99.606    CORE65LPSVT 
HS65_LS_NAND2AX21         179    1023.880      2.576     227.075    CORE65LPSVT 
HS65_LS_NAND2AX29          19     128.440      0.370      13.098    CORE65LPSVT 
HS65_LS_NAND2AX7          573    1787.760      2.627     285.232    CORE65LPSVT 
HS65_LS_NAND2X11          249     906.360      1.185     106.898    CORE65LPSVT 
HS65_LS_NAND2X14          728    2649.920      4.121     369.691    CORE65LPSVT 
HS65_LS_NAND2X2             1       2.080      0.000       0.013    CORE65LPSVT 
HS65_LS_NAND2X21          406    2111.200      4.107     288.559    CORE65LPSVT 
HS65_LS_NAND2X29           84     524.160      1.267      83.500    CORE65LPSVT 
HS65_LS_NAND2X43          224    1980.160      7.414     356.887    CORE65LPSVT 
HS65_LS_NAND2X57           82     980.720      4.007     172.962    CORE65LPSVT 
HS65_LS_NAND2X7          1754    3648.320      4.003     517.903    CORE65LPSVT 
HS65_LS_NAND3AX6            2       7.280      0.002       0.000    CORE65LPSVT 
HS65_LS_NAND3X5           134     348.400      0.035       8.767    CORE65LPSVT 
HS65_LS_NAND4ABX13         65     439.400      0.957      36.018    CORE65LPSVT 
HS65_LS_NAND4ABX19          1       9.880      0.026       1.060    CORE65LPSVT 
HS65_LS_NAND4ABX3          34     123.760      0.025       0.323    CORE65LPSVT 
HS65_LS_NAND4X4            32     183.040      0.098       0.850    CORE65LPSVT 
HS65_LS_NOR2AX13          147     611.520      0.986      81.733    CORE65LPSVT 
HS65_LS_NOR2AX19           49     280.280      0.511      49.243    CORE65LPSVT 
HS65_LS_NOR2AX25           10      67.600      0.144      15.052    CORE65LPSVT 
HS65_LS_NOR2AX3          1332    3463.200      3.364     410.957    CORE65LPSVT 
HS65_LS_NOR2AX6           237     739.440      1.026     104.584    CORE65LPSVT 
HS65_LS_NOR2X13           745    2711.800      5.211     455.845    CORE65LPSVT 
HS65_LS_NOR2X19           698    3629.600      7.405     529.130    CORE65LPSVT 
HS65_LS_NOR2X25           309    1928.160      4.415     241.554    CORE65LPSVT 
HS65_LS_NOR2X38            82     724.880      2.292     135.797    CORE65LPSVT 
HS65_LS_NOR2X5              1       2.080      0.002       0.047    CORE65LPSVT 
HS65_LS_NOR2X50            66     789.360      2.745     172.319    CORE65LPSVT 
HS65_LS_NOR2X6           1573    3271.840      3.898     453.413    CORE65LPSVT 
HS65_LS_NOR2X9             47     171.080      0.317      19.885    CORE65LPSVT 
HS65_LS_NOR3AX13           65     507.000      1.235      69.286    CORE65LPSVT 
HS65_LS_NOR3AX18            1       9.880      0.025       1.316    CORE65LPSVT 
HS65_LS_NOR3AX9            66     377.520      0.203      38.815    CORE65LPSVT 
HS65_LS_NOR3X13            97     655.720      0.729      50.880    CORE65LPSVT 
HS65_LS_NOR3X18           157    1387.880      2.298     176.741    CORE65LPSVT 
HS65_LS_NOR3X26           101    1155.440      1.194     144.969    CORE65LPSVT 
HS65_LS_NOR3X35            31     467.480      0.909      90.954    CORE65LPSVT 
HS65_LS_NOR3X9             31     145.080      0.027       3.183    CORE65LPSVT 
HS65_LS_OA12X18           392    1630.720      4.321     437.306    CORE65LPSVT 
HS65_LS_OA12X27            59     429.520      1.108      94.021    CORE65LPSVT 
HS65_LS_OA12X35            75     585.000      1.742     160.413    CORE65LPSVT 
HS65_LS_OA12X9             67     243.880      0.304      33.684    CORE65LPSVT 
HS65_LS_OA212X18           21     131.040      0.188      30.977    CORE65LPSVT 
HS65_LS_OA31X18            42     218.400      0.390      40.002    CORE65LPSVT 
HS65_LS_OA31X9              1       4.160      0.004       0.000    CORE65LPSVT 
HS65_LS_OAI112X5           23      83.720      0.025      15.516    CORE65LPSVT 
HS65_LS_OAI12X12          139     722.800      1.481     120.622    CORE65LPSVT 
HS65_LS_OAI12X18          162    1095.120      2.798     188.740    CORE65LPSVT 
HS65_LS_OAI12X24           26     229.840      0.615      36.569    CORE65LPSVT 
HS65_LS_OAI12X3             3       7.800      0.007       0.922    CORE65LPSVT 
HS65_LS_OAI12X6           358    1116.960      1.698     169.988    CORE65LPSVT 
HS65_LS_OAI12X9            32     166.400      0.273      20.089    CORE65LPSVT 
HS65_LS_OAI13X10           21     131.040      0.251      40.534    CORE65LPSVT 
HS65_LS_OAI13X5             1       3.640      0.002       0.592    CORE65LPSVT 
HS65_LS_OAI212X5         8262   34369.920     17.471    8448.988    CORE65LPSVT 
HS65_LS_OAI21X12          108     561.600      0.943      90.697    CORE65LPSVT 
HS65_LS_OAI21X18          150    1014.000      2.287     197.428    CORE65LPSVT 
HS65_LS_OAI21X24           53     468.520      1.066      99.568    CORE65LPSVT 
HS65_LS_OAI21X3          8506   22115.600     20.967    4078.240    CORE65LPSVT 
HS65_LS_OAI21X9           180     936.000      1.411     112.699    CORE65LPSVT 
HS65_LS_OAI22X6           110     400.400      0.445     111.565    CORE65LPSVT 
HS65_LS_OAI311X10          66     514.800      0.875      61.441    CORE65LPSVT 
HS65_LS_OR2ABX27           16      91.520      0.211      25.645    CORE65LPSVT 
HS65_LS_OR2X18            197     717.080      1.645     188.499    CORE65LPSVT 
HS65_LS_OR2X27            112     640.640      1.774     176.446    CORE65LPSVT 
HS65_LS_OR2X9             799    2492.880      3.878     578.071    CORE65LPSVT 
HS65_LS_OR3ABCX18           1       5.200      0.008       1.961    CORE65LPSVT 
HS65_LS_OR3X4               1       3.640      0.004       0.989    CORE65LPSVT 
HS65_LS_OR4X4               1       5.200      0.007       0.429    CORE65LPSVT 
HS65_LS_OR4X7               2      11.440      0.006       0.000    CORE65LPSVT 
HS65_LS_PAOI2X11           66     514.800      0.450      64.294    CORE65LPSVT 
HS65_LS_PAOI2X6           108     449.280      0.395      68.829    CORE65LPSVT 
HS65_LS_SDFPRQX9         1462   18245.760     15.992   16894.275    CORE65LPSVT 
HS65_LS_XNOR2X18          185    1250.600      4.076     313.891    CORE65LPSVT 
HS65_LS_XNOR2X27            4      41.600      0.126      10.812    CORE65LPSVT 
HS65_LS_XNOR2X35           79     903.760      3.429     285.519    CORE65LPSVT 
HS65_LS_XNOR2X9            46     239.200      0.453      79.255    CORE65LPSVT 
HS65_LS_XOR2X18            34     229.840      0.746      70.928    CORE65LPSVT 
HS65_LS_XOR2X27            84     873.600      2.680     253.148    CORE65LPSVT 
HS65_LS_XOR2X35           243    2779.920     10.643     855.180    CORE65LPSVT 
HS65_LS_XOR2X4             22     102.960      0.133      29.540    CORE65LPSVT 
HS65_LS_XOR2X9             78     405.600      0.772     140.238    CORE65LPSVT 
--------------------------------------------------------------------------------
total                   75304  374264.280    454.530  195966.817                


                                             Leakage  Leakage  Internal  Internal 
     Type      Instances    Area    Area % Power (uW) Power % Power (uW)  Power % 
----------------------------------------------------------------------------------
sequential         14968 153989.160   41.1    148.124    32.6 150334.171     76.7 
inverter            8460  16563.560    4.4     35.856     7.9   2852.695      1.5 
buffer              1114   3807.440    1.0     11.211     2.5   1383.523      0.7 
logic              50762 199904.120   53.4    259.340    57.1  41396.428     21.1 
physical_cells         0      0.000    0.0      0.000     0.0      0.000      0.0 
----------------------------------------------------------------------------------
total              75304 374264.280  100.0    454.530   100.0 195966.817    100.0 

