============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 22 2020  11:23:14 pm
  Module:                 top_level
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                         Instance                                           Module                    Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S14_6_add_64_8_groupi                      csa_tree_U_S14_6_add_64_8_group_311_621        27        313        50          363 
    csa_tree_U_S2_6_add_64_8_groupi                       csa_tree_U_S2_6_add_64_8_group_313_593         27        310        50          359 
    csa_tree_U_S5_7_add_64_12_groupi                      csa_tree_U_S5_7_add_64_12_group_293_601        43        277        77          354 
    csa_tree_U_S4_7_add_64_12_groupi                      csa_tree_U_S4_7_add_64_12_group_295_599        41        276        73          349 
    csa_tree_U_S12_3_add_91_9_groupi                      csa_tree_U_S12_3_add_91_9_group_259_616        38        272        66          338 
    csa_tree_U_S4_3_add_91_9_groupi                       csa_tree_U_S4_3_add_91_9_group_301_597         35        273        61          334 
    csa_tree_U_S4_2_add_91_9_groupi                       csa_tree_U_S4_2_add_91_9_group_303_596         33        269        62          331 
    csa_tree_U_S14_3_add_91_9_groupi                      csa_tree_U_S14_3_add_91_9_group_317_619        42        250        69          318 
    csa_tree_U_S2_3_add_91_9_groupi                       csa_tree_U_S2_3_add_91_9_group_319_592         42        250        69          318 
    csa_tree_U_S8_5_add_64_8_groupi                       csa_tree_U_S8_5_add_64_8_group_273_606         32        230        55          285 
    csa_tree_U_S8_7_add_64_12_groupi                      csa_tree_U_S8_7_add_64_12_group_271_607        31        224        55          279 
    csa_tree_U_S5_2_add_91_9_groupi                       csa_tree_U_S5_2_add_91_9_group_291_600         30        226        52          278 
    csa_tree_U_S6_3_add_91_9_groupi                       csa_tree_U_S6_3_add_91_9_group_287_602         29        217        50          266 
    csa_tree_U_S10_3_add_91_9_groupi                      csa_tree_U_S10_3_add_91_9_group_265_611        29        209        49          257 
    csa_tree_U_S11_3_add_91_9_groupi                      csa_tree_U_S11_3_add_91_9_group_263_613        29        207        47          254 
    U_S3_7_add_64_8                                       add_signed_418_803                             38        183        51          233 
    U_S12_7_add_64_8                                      add_signed_418_802                             35        168        47          215 
    U_S10_7_add_64_8                                      add_signed_378                                 32        172        42          214 
    U_S6_7_add_64_8                                       add_signed_378_2833                            32        172        42          214 
    U_S13_7_add_64_8                                      add_signed_418_801                             34        158        44          202 
    U_S1_6_add_64_8                                       add_signed_449_775                             27        155        35          190 
    U_S9_7_add_64_8                                       add_signed_378_818                             26        147        33          180 
    U_S7_7_add_64_8                                       add_signed_378_818_2895                        26        147        33          180 
    U_S15_6_add_64_8                                      add_signed_449_774                             26        140        33          172 
    U_S14_7_add_64_8                                      add_signed_430_786                             23        143        29          172 
    U_S2_7_add_64_8                                       add_signed_430_786_2904                        23        143        29          172 
    U_S11_7_add_64_8                                      add_signed_378_815                             22        136        27          163 
  GEN[10].U_MULTIi_SHRP                                   filter_sharp_bit_width10_10                  3570      21022      7730        28751 
    csa_tree_U_S7_6_add_64_12_groupi                      csa_tree_U_S7_6_add_64_12_group_277_298        55        608       115          724 
    csa_tree_U_S9_6_add_64_12_groupi                      csa_tree_U_S9_6_add_64_12_group_275_303        58        574       121          696 
    csa_tree_U_S6_6_add_64_12_groupi                      csa_tree_U_S6_6_add_64_12_group_285_296        62        563       122          685 
    csa_tree_U_S3_6_add_64_8_groupi                       csa_tree_U_S3_6_add_64_8_group_309_288         65        545       127          672 
    csa_tree_U_S13_6_add_64_8_groupi                      csa_tree_U_S13_6_add_64_8_group_307_311        44        575        93          668 
    csa_tree_U_S1_4_add_64_8_groupi                       csa_tree_U_S1_4_add_64_8_group_329_283         71        505       138          643 
    csa_tree_U_S4_4_add_64_8_groupi                       csa_tree_U_S4_4_add_64_8_group_301_291         77        491       142          633 
    csa_tree_U_S12_2_add_91_9_groupi                      csa_tree_U_S12_2_add_91_9_group_299_308        86        464       157          620 
    csa_tree_U_S9_4_add_64_8_groupi                       csa_tree_U_S9_4_add_64_8_group_269_302         82        450       149          599 
    csa_tree_U_S10_6_add_64_12_groupi                     csa_tree_U_S10_6_add_64_12_group_283_305       63        474       123          597 
    csa_tree_fac2_groupi                                  csa_tree_fac2_group_253_318                    86        447       149          596 
    csa_tree_U_S3_5_add_64_8_groupi                       csa_tree_U_S3_5_add_64_8_group_323_287         77        423       142          564 
    csa_tree_U_S12_6_add_64_12_groupi                     csa_tree_U_S12_6_add_64_12_group_257_310       57        450       112          561 
    csa_tree_fac1_groupi                                  csa_tree_fac1_group_255_317                    81        407       147          554 
    csa_tree_U_S14_5_add_64_8_groupi                      csa_tree_U_S14_5_add_64_8_group_267_313        79        394       144          537 
    csa_tree_U_S15_4_add_64_8_groupi                      csa_tree_U_S15_4_add_64_8_group_327_315        60        379       116          494 
    csa_tree_U_S1_5_add_64_8_groupi                       csa_tree_U_S1_5_add_64_8_group_325_284         70        324       134          459 
    csa_tree_U_S7_3_add_91_9_groupi                       csa_tree_U_S7_3_add_91_9_group_281_297         52        320        88          409 
    csa_tree_U_S9_3_add_91_9_groupi                       csa_tree_U_S9_3_add_91_9_group_279_301         45        309        76          385 
