============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 22 2020  11:23:27 pm
  Module:                 top_level
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                                            Leakage    Internal  
       Gate         Instances     Area    Power (uW)  Power (uW)     Library    
HS65_LS_AND3X9             16      58.240      0.085      12.009    CORE65LPSVT 
HS65_LS_AND4X13             2      12.480      0.036       7.075    CORE65LPSVT 
HS65_LS_AND4X6              3      15.600      0.024       5.318    CORE65LPSVT 
HS65_LS_AO112X18            4      18.720      0.042       9.268    CORE65LPSVT 
HS65_LS_AO112X9            77     320.320      0.372      67.826    CORE65LPSVT 
HS65_LS_AO12X18           422    1755.520      4.668     517.018    CORE65LPSVT 
HS65_LS_AO12X27            26     175.760      0.457      37.397    CORE65LPSVT 
HS65_LS_AO12X35             1       7.800      0.025       2.045    CORE65LPSVT 
HS65_LS_AO12X9           1277    4648.280      6.187    1136.631    CORE65LPSVT 
HS65_LS_AO22X18             3      17.160      0.029       2.865    CORE65LPSVT 
HS65_LS_AO22X9             11      45.760      0.047      11.810    CORE65LPSVT 
HS65_LS_AO311X9             2       9.360      0.009       1.161    CORE65LPSVT 
HS65_LS_AO31X18             3      15.600      0.031       2.730    CORE65LPSVT 
HS65_LS_AO31X27             5      44.200      0.077       6.812    CORE65LPSVT 
HS65_LS_AO31X35             3      28.080      0.056       3.934    CORE65LPSVT 
HS65_LS_AO31X9             11      45.760      0.043       4.439    CORE65LPSVT 
HS65_LS_AO32X18            10      57.200      0.116      27.186    CORE65LPSVT 
HS65_LS_AO32X4            145     678.600      0.355     136.681    CORE65LPSVT 
HS65_LS_AO32X9              9      46.800      0.039      12.817    CORE65LPSVT 
HS65_LS_AOI112X13           1       8.840      0.013       1.173    CORE65LPSVT 
HS65_LS_AOI112X18           4      49.920      0.073       5.973    CORE65LPSVT 
HS65_LS_AOI112X4            8      29.120      0.032       3.355    CORE65LPSVT 
HS65_LS_AOI112X9            2      12.480      0.016       3.700    CORE65LPSVT 
HS65_LS_AOI12X12           91     473.200      0.870      86.133    CORE65LPSVT 
HS65_LS_AOI12X17           40     270.400      0.599      42.454    CORE65LPSVT 
HS65_LS_AOI12X2           335     871.000      0.457      87.401    CORE65LPSVT 
HS65_LS_AOI12X23           15     132.600      0.309      28.902    CORE65LPSVT 
HS65_LS_AOI12X3             3       9.360      0.008       1.033    CORE65LPSVT 
HS65_LS_AOI12X35            7      91.000      0.252      16.599    CORE65LPSVT 
HS65_LS_AOI12X46            3      51.480      0.133       6.287    CORE65LPSVT 
HS65_LS_AOI12X6           247     770.640      1.147     139.903    CORE65LPSVT 
HS65_LS_AOI13X10           10      62.400      0.084       8.074    CORE65LPSVT 
HS65_LS_AOI13X15            6      53.040      0.119       6.502    CORE65LPSVT 
HS65_LS_AOI13X20            2      23.920      0.052       3.167    CORE65LPSVT 
HS65_LS_AOI13X5            14      50.960      0.053       7.190    CORE65LPSVT 
HS65_LS_AOI211X13           3      26.520      0.031       7.519    CORE65LPSVT 
HS65_LS_AOI211X4           25      91.000      0.090       9.996    CORE65LPSVT 
HS65_LS_AOI212X4           44     183.040      0.170      20.610    CORE65LPSVT 
HS65_LS_AOI21X12           14      72.800      0.117      18.445    CORE65LPSVT 
HS65_LS_AOI21X17           10      67.600      0.133      21.158    CORE65LPSVT 
HS65_LS_AOI21X2             8      20.800      0.013       1.936    CORE65LPSVT 
HS65_LS_AOI21X23            1       8.840      0.017       1.308    CORE65LPSVT 
HS65_LS_AOI21X35            5      65.000      0.145      13.337    CORE65LPSVT 
HS65_LS_AOI21X6            26      81.120      0.091      12.634    CORE65LPSVT 
HS65_LS_AOI21X9             6      31.200      0.041       8.685    CORE65LPSVT 
HS65_LS_AOI22X6            88     320.320      0.318      65.906    CORE65LPSVT 
HS65_LS_AOI31X10            1       6.240      0.011       0.741    CORE65LPSVT 
HS65_LS_AOI31X15            1       8.840      0.017       1.213    CORE65LPSVT 
HS65_LS_AOI31X31            2      34.320      0.071       5.577    CORE65LPSVT 
HS65_LS_AOI31X5             1       3.640      0.003       0.198    CORE65LPSVT 
HS65_LS_AOI32X5             2       8.320      0.007       0.924    CORE65LPSVT 
HS65_LS_BFX106            130    1554.800      7.454     412.295    CORE65LPSVT 
HS65_LS_BFX142             67    1045.200      5.175     298.180    CORE65LPSVT 
HS65_LS_BFX18             127     396.240      1.025      84.704    CORE65LPSVT 
HS65_LS_BFX213             26     581.360      3.060     183.041    CORE65LPSVT 
HS65_LS_BFX27             295    1073.800      3.732     249.810    CORE65LPSVT 
HS65_LS_BFX35              34     176.800      0.591      41.941    CORE65LPSVT 
HS65_LS_BFX44              47     268.840      1.048      61.382    CORE65LPSVT 
HS65_LS_BFX53             132     823.680      3.562     309.388    CORE65LPSVT 
HS65_LS_BFX62              39     304.200      1.254      79.606    CORE65LPSVT 
HS65_LS_BFX7                1       2.080      0.003       1.399    CORE65LPSVT 
HS65_LS_BFX71              54     449.280      2.000     120.794    CORE65LPSVT 
HS65_LS_BFX9              124     257.920      0.440      58.636    CORE65LPSVT 
HS65_LS_CB4I1X18           13      67.600      0.155      13.289    CORE65LPSVT 
HS65_LS_CB4I1X35            1       9.360      0.025       3.792    CORE65LPSVT 
HS65_LS_CB4I1X9            44     183.040      0.197      26.435    CORE65LPSVT 
HS65_LS_CB4I6X18           66     343.200      0.680     200.217    CORE65LPSVT 
HS65_LS_CB4I6X27            6      49.920      0.105       8.745    CORE65LPSVT 
HS65_LS_CB4I6X9           412    1713.920      1.943     493.957    CORE65LPSVT 
HS65_LS_CBI4I1X11         145     904.800      1.368     180.418    CORE65LPSVT 
HS65_LS_CBI4I1X16          40     353.600      0.647      62.511    CORE65LPSVT 
HS65_LS_CBI4I1X21           2      23.920      0.051       4.578    CORE65LPSVT 
HS65_LS_CBI4I1X5          515    1874.600      2.483     462.165    CORE65LPSVT 
HS65_LS_CBI4I6X14           6      53.040      0.074      11.655    CORE65LPSVT 
HS65_LS_CBI4I6X5           60     218.400      0.185      45.372    CORE65LPSVT 
HS65_LS_CBI4I6X9           22     137.280      0.161      38.125    CORE65LPSVT 
HS65_LS_CNBFX34             1       6.240      0.016       1.052    CORE65LPSVT 
HS65_LS_CNBFX62             1       9.880      0.035       2.400    CORE65LPSVT 
HS65_LS_CNIVX103           10     119.600      0.448      14.348    CORE65LPSVT 
HS65_LS_CNIVX124            9     126.360      0.499      13.053    CORE65LPSVT 
HS65_LS_CNIVX14             5      13.000      0.024       1.856    CORE65LPSVT 
HS65_LS_CNIVX21            60     187.200      0.413      30.433    CORE65LPSVT 
HS65_LS_CNIVX27            38     138.320      0.379      28.431    CORE65LPSVT 
HS65_LS_CNIVX31             2       9.360      0.025       0.784    CORE65LPSVT 
HS65_LS_CNIVX34            24     112.320      0.297      17.611    CORE65LPSVT 
HS65_LS_CNIVX41            25     130.000      0.405      14.943    CORE65LPSVT 
HS65_LS_CNIVX45             2      12.480      0.038       1.135    CORE65LPSVT 
HS65_LS_CNIVX48             8      49.920      0.146       6.884    CORE65LPSVT 
HS65_LS_CNIVX52             2      13.520      0.043       1.438    CORE65LPSVT 
HS65_LS_CNIVX55            10      67.600      0.223       7.052    CORE65LPSVT 
HS65_LS_CNIVX58             3      21.840      0.075       2.637    CORE65LPSVT 
HS65_LS_CNIVX62            19     138.320      0.497      14.434    CORE65LPSVT 
HS65_LS_CNIVX7             85     132.600      0.182      10.474    CORE65LPSVT 
HS65_LS_CNIVX82             6      59.280      0.202       7.464    CORE65LPSVT 
HS65_LS_DFPRQX4           268    2787.200      2.343    1888.047    CORE65LPSVT 
HS65_LS_FA1X18           3095   43453.800     75.052   22063.816    CORE65LPSVT 
HS65_LS_FA1X27           2174   46349.680     81.272   24725.254    CORE65LPSVT 
HS65_LS_FA1X35              7     185.640      0.358      95.136    CORE65LPSVT 
HS65_LS_FA1X4            9494   88863.840     59.341   19426.250    CORE65LPSVT 
HS65_LS_FA1X9            8800   96096.000     96.197   33339.097    CORE65LPSVT 
HS65_LS_HA1X18            449    3268.720      9.570    2059.622    CORE65LPSVT 
HS65_LS_HA1X27             36     430.560      1.224     208.062    CORE65LPSVT 
HS65_LS_HA1X35             21     283.920      0.974     180.872    CORE65LPSVT 
HS65_LS_HA1X4            1524    7924.800      7.944    1959.690    CORE65LPSVT 
HS65_LS_HA1X9            1063    6633.120     10.320    2272.500    CORE65LPSVT 
HS65_LS_IVX106            100     884.000      4.270     136.379    CORE65LPSVT 
HS65_LS_IVX13               4       8.320      0.017       0.724    CORE65LPSVT 
HS65_LS_IVX142             40     478.400      2.353      82.513    CORE65LPSVT 
HS65_LS_IVX18            3915    8143.200     20.947    1550.176    CORE65LPSVT 
HS65_LS_IVX2                1       1.560      0.001       0.098    CORE65LPSVT 
HS65_LS_IVX213              8     137.280      0.718      23.129    CORE65LPSVT 
HS65_LS_IVX22               3       9.360      0.023       1.514    CORE65LPSVT 
HS65_LS_IVX27             725    2262.000      6.707     417.352    CORE65LPSVT 
HS65_LS_IVX284              1      22.360      0.123       4.573    CORE65LPSVT 
HS65_LS_IVX31              34     123.760      0.375      24.897    CORE65LPSVT 
HS65_LS_IVX35             936    3407.040     11.728     554.136    CORE65LPSVT 
HS65_LS_IVX40              12      49.920      0.174       6.317    CORE65LPSVT 
HS65_LS_IVX44             682    2837.120     11.021     483.750    CORE65LPSVT 
HS65_LS_IVX49              14      72.800      0.259      10.630    CORE65LPSVT 
HS65_LS_IVX53             293    1523.600      5.882     214.760    CORE65LPSVT 
HS65_LS_IVX62              73     417.560      1.726      64.882    CORE65LPSVT 
HS65_LS_IVX7               24      37.440      0.046       4.677    CORE65LPSVT 
HS65_LS_IVX71             151     942.240      4.161     142.145    CORE65LPSVT 
HS65_LS_IVX9            10856   16935.360     26.805    2672.858    CORE65LPSVT 
HS65_LS_MUX21I1X12         15     101.400      0.191      39.132    CORE65LPSVT 
HS65_LS_MUX21I1X18         14     145.600      0.293      36.090    CORE65LPSVT 
HS65_LS_MUX21I1X24          4      49.920      0.114      11.467    CORE65LPSVT 
HS65_LS_MUX21I1X6          45     187.200      0.289      77.910    CORE65LPSVT 
HS65_LS_MUX21X18           28     174.720      0.494      55.469    CORE65LPSVT 
HS65_LS_MUX21X27           26     243.360      0.665      84.058    CORE65LPSVT 
HS65_LS_MUX21X35           15     156.000      0.537      60.391    CORE65LPSVT 
HS65_LS_MUX21X4            36     149.760      0.170      21.995    CORE65LPSVT 
HS65_LS_MUX21X9            69     322.920      0.553      84.909    CORE65LPSVT 
HS65_LS_MUXI21X10          15     124.800      0.180      32.853    CORE65LPSVT 
HS65_LS_MUXI21X15          16     166.400      0.294      52.408    CORE65LPSVT 
HS65_LS_MUXI21X2           42     152.880      0.122      17.480    CORE65LPSVT 
HS65_LS_MUXI21X20           1      14.040      0.022       2.447    CORE65LPSVT 
HS65_LS_MUXI21X5           34     159.120      0.193      45.639    CORE65LPSVT 
HS65_LS_MUXI31X4            8      62.400      0.061       7.445    CORE65LPSVT 
HS65_LS_MUXI31X7            3      42.120      0.046      11.550    CORE65LPSVT 
HS65_LS_MX41X14             1      10.400      0.020       2.191    CORE65LPSVT 
HS65_LS_MX41X7             33     257.400      0.279      49.322    CORE65LPSVT 
HS65_LS_NAND2AX14         757    3149.120      7.546    1045.115    CORE65LPSVT 
HS65_LS_NAND2AX21         361    2064.920      5.389     612.776    CORE65LPSVT 
HS65_LS_NAND2AX29          56     378.560      1.137      98.210    CORE65LPSVT 
HS65_LS_NAND2AX7         1612    5029.440      7.519     926.210    CORE65LPSVT 
HS65_LS_NAND2X11           49     178.360      0.272      37.261    CORE65LPSVT 
HS65_LS_NAND2X14         1721    6264.440     12.905    1139.104    CORE65LPSVT 
HS65_LS_NAND2X21          682    3546.400      8.038     614.038    CORE65LPSVT 
HS65_LS_NAND2X29          299    1865.760      5.192     316.504    CORE65LPSVT 
HS65_LS_NAND2X43          160    1414.400      4.363     222.065    CORE65LPSVT 
HS65_LS_NAND2X5             6      12.480      0.012       0.930    CORE65LPSVT 
HS65_LS_NAND2X57           23     275.080      0.858      40.275    CORE65LPSVT 
HS65_LS_NAND2X7          7214   15005.120     20.080    2750.936    CORE65LPSVT 
HS65_LS_NAND3AX13          17      97.240      0.132      13.889    CORE65LPSVT 
HS65_LS_NAND3AX19           4      31.200      0.042       3.538    CORE65LPSVT 
HS65_LS_NAND3AX25           2      19.760      0.037       2.184    CORE65LPSVT 
HS65_LS_NAND3AX6           39     141.960      0.193      13.418    CORE65LPSVT 
HS65_LS_NAND3X13            7      36.400      0.061       3.429    CORE65LPSVT 
HS65_LS_NAND3X19            7      47.320      0.061       5.305    CORE65LPSVT 
HS65_LS_NAND3X25            7      61.880      0.107       5.085    CORE65LPSVT 
HS65_LS_NAND3X38           10     130.000      0.319      11.053    CORE65LPSVT 
HS65_LS_NAND3X5            46     119.600      0.120      19.451    CORE65LPSVT 
HS65_LS_NAND3X50            1      17.160      0.049       1.388    CORE65LPSVT 
HS65_LS_NAND3X6             9      28.080      0.052       4.585    CORE65LPSVT 
HS65_LS_NAND4ABX13          8      54.080      0.096      11.131    CORE65LPSVT 
HS65_LS_NAND4ABX19          9      88.920      0.204      25.744    CORE65LPSVT 
HS65_LS_NAND4ABX25          3      35.880      0.098      11.949    CORE65LPSVT 
HS65_LS_NAND4ABX3           5      18.200      0.016       0.855    CORE65LPSVT 
HS65_LS_NAND4ABX6           8      33.280      0.046       1.456    CORE65LPSVT 
HS65_LS_NAND4X18            1       6.760      0.014       0.659    CORE65LPSVT 
HS65_LS_NAND4X27            4      33.280      0.091       4.187    CORE65LPSVT 
HS65_LS_NAND4X35            3      28.080      0.095       3.171    CORE65LPSVT 
HS65_LS_NOR2AX13          371    1543.360      3.630     581.313    CORE65LPSVT 
HS65_LS_NOR2AX19           88     503.360      1.107     174.645    CORE65LPSVT 
HS65_LS_NOR2AX25           10      67.600      0.183      24.126    CORE65LPSVT 
HS65_LS_NOR2AX3          1703    4427.800      4.237     860.861    CORE65LPSVT 
HS65_LS_NOR2AX6           381    1188.720      1.651     306.210    CORE65LPSVT 
HS65_LS_NOR2X13           941    3425.240      5.985     801.500    CORE65LPSVT 
HS65_LS_NOR2X19           353    1835.600      3.465     399.104    CORE65LPSVT 
HS65_LS_NOR2X2              1       2.080      0.002       0.297    CORE65LPSVT 
HS65_LS_NOR2X25           175    1092.000      2.261     237.372    CORE65LPSVT 
HS65_LS_NOR2X38            81     716.040      1.529     113.993    CORE65LPSVT 
HS65_LS_NOR2X50             9     107.640      0.258      13.019    CORE65LPSVT 
HS65_LS_NOR2X6           4100    8528.000     11.722    1659.431    CORE65LPSVT 
HS65_LS_NOR2X9             15      54.600      0.078      10.899    CORE65LPSVT 
HS65_LS_NOR3AX13            1       7.800      0.014       0.895    CORE65LPSVT 
HS65_LS_NOR3AX18            1       9.880      0.019       1.170    CORE65LPSVT 
HS65_LS_NOR3AX2             4      12.480      0.011       1.365    CORE65LPSVT 
HS65_LS_NOR3AX4             1       3.640      0.004       0.318    CORE65LPSVT 
HS65_LS_NOR3X13            11      74.360      0.133      12.051    CORE65LPSVT 
HS65_LS_NOR3X18             5      44.200      0.079       6.259    CORE65LPSVT 
HS65_LS_NOR3X26             6      68.640      0.145      10.244    CORE65LPSVT 
HS65_LS_NOR3X4             77     200.200      0.190      43.020    CORE65LPSVT 
HS65_LS_NOR3X9             22     102.960      0.169      26.245    CORE65LPSVT 
HS65_LS_NOR4ABX13           3      29.640      0.057       4.593    CORE65LPSVT 
HS65_LS_NOR4ABX2            4      14.560      0.010       0.601    CORE65LPSVT 
HS65_LS_NOR4ABX4           15      62.400      0.083       5.031    CORE65LPSVT 
HS65_LS_NOR4ABX9           13      81.120      0.181      23.550    CORE65LPSVT 
HS65_LS_OA112X18           11      51.480      0.131      29.375    CORE65LPSVT 
HS65_LS_OA112X27            1       8.320      0.020       1.672    CORE65LPSVT 
HS65_LS_OA112X9           107     445.120      0.581     107.498    CORE65LPSVT 
HS65_LS_OA12X18           103     428.480      1.166     200.409    CORE65LPSVT 
HS65_LS_OA12X27            43     313.040      0.745      92.791    CORE65LPSVT 
HS65_LS_OA12X35             8      62.400      0.199      21.908    CORE65LPSVT 
HS65_LS_OA12X9            374    1361.360      1.894     375.837    CORE65LPSVT 
HS65_LS_OA22X9             17      79.560      0.070      12.336    CORE65LPSVT 
HS65_LS_OA311X18            1       5.720      0.013       1.206    CORE65LPSVT 
HS65_LS_OA31X18            10      52.000      0.110       9.732    CORE65LPSVT 
HS65_LS_OA33X18             2      13.520      0.020       3.114    CORE65LPSVT 
HS65_LS_OAI112X11           3      18.720      0.014       2.534    CORE65LPSVT 
HS65_LS_OAI112X5          220     800.800      0.592     145.488    CORE65LPSVT 
HS65_LS_OAI12X12          605    3146.000      5.956     891.265    CORE65LPSVT 
HS65_LS_OAI12X18          272    1838.720      4.351     454.500    CORE65LPSVT 
HS65_LS_OAI12X2             1       2.600      0.002       0.296    CORE65LPSVT 
HS65_LS_OAI12X24           70     618.800      1.591     112.720    CORE65LPSVT 
HS65_LS_OAI12X3           397    1032.200      0.770      94.767    CORE65LPSVT 
HS65_LS_OAI12X37           36     468.000      1.192      75.105    CORE65LPSVT 
HS65_LS_OAI12X49            3      51.480      0.123       8.405    CORE65LPSVT 
HS65_LS_OAI12X5             4      12.480      0.015       1.955    CORE65LPSVT 
HS65_LS_OAI12X6           783    2442.960      3.580     674.297    CORE65LPSVT 
HS65_LS_OAI12X9             3      15.600      0.026       2.621    CORE65LPSVT 
HS65_LS_OAI13X10           26     162.240      0.193      57.195    CORE65LPSVT 
HS65_LS_OAI13X15           12     106.080      0.167      32.853    CORE65LPSVT 
HS65_LS_OAI13X30            2      34.320      0.055       5.866    CORE65LPSVT 
HS65_LS_OAI13X40            2      45.760      0.071       8.027    CORE65LPSVT 
HS65_LS_OAI13X5            17      61.880      0.087       8.632    CORE65LPSVT 
HS65_LS_OAI211X11           1       6.240      0.011       0.528    CORE65LPSVT 
HS65_LS_OAI211X5           15      54.600      0.057       8.954    CORE65LPSVT 
HS65_LS_OAI212X5           76     316.160      0.280      83.758    CORE65LPSVT 
HS65_LS_OAI21X12           95     494.000      0.777     170.927    CORE65LPSVT 
HS65_LS_OAI21X18           18     121.680      0.245      44.930    CORE65LPSVT 
HS65_LS_OAI21X24            5      44.200      0.099       8.684    CORE65LPSVT 
HS65_LS_OAI21X3           800    2080.000      1.612     355.753    CORE65LPSVT 
HS65_LS_OAI21X37            1      13.000      0.033       2.043    CORE65LPSVT 
HS65_LS_OAI21X49            1      17.160      0.045       3.943    CORE65LPSVT 
HS65_LS_OAI21X6            55     171.600      0.183      48.278    CORE65LPSVT 
HS65_LS_OAI21X9            13      67.600      0.085      19.233    CORE65LPSVT 
HS65_LS_OAI22X11            8      49.920      0.074      18.153    CORE65LPSVT 
HS65_LS_OAI22X17            4      35.360      0.043      20.671    CORE65LPSVT 
HS65_LS_OAI22X22            1      11.960      0.020       2.926    CORE65LPSVT 
HS65_LS_OAI22X3             1       3.640      0.002       0.356    CORE65LPSVT 
HS65_LS_OAI22X33            1      17.160      0.030       3.340    CORE65LPSVT 
HS65_LS_OAI22X44            1      22.880      0.040       4.448    CORE65LPSVT 
HS65_LS_OAI22X6            51     185.640      0.231      58.742    CORE65LPSVT 
HS65_LS_OAI311X10           1       7.800      0.015       1.571    CORE65LPSVT 
HS65_LS_OAI311X5            2       8.320      0.014       1.527    CORE65LPSVT 
HS65_LS_OAI32X19            1      14.560      0.016       5.200    CORE65LPSVT 
HS65_LS_OAI32X5            23      95.680      0.103      29.215    CORE65LPSVT 
HS65_LS_OAI32X9             2      15.600      0.019       3.007    CORE65LPSVT 
HS65_LS_OR2ABX18            3      12.480      0.030       3.479    CORE65LPSVT 
HS65_LS_OR2ABX27            1       5.720      0.013       1.285    CORE65LPSVT 
HS65_LS_OR2ABX35            5      28.600      0.111       8.750    CORE65LPSVT 
HS65_LS_OR2ABX9            14      50.960      0.055       7.225    CORE65LPSVT 
HS65_LS_OR2X18            239     869.960      2.191     358.090    CORE65LPSVT 
HS65_LS_OR2X27             78     446.160      1.099     170.395    CORE65LPSVT 
HS65_LS_OR2X35             30     187.200      0.572      92.306    CORE65LPSVT 
HS65_LS_OR2X9            1382    4311.840      6.079    1090.715    CORE65LPSVT 
HS65_LS_OR3X18             13      60.840      0.127      23.816    CORE65LPSVT 
HS65_LS_OR3X9               8      29.120      0.030       6.838    CORE65LPSVT 
HS65_LS_OR4X14              1       7.280      0.014       0.558    CORE65LPSVT 
HS65_LS_OR4X21              2      22.880      0.045       1.529    CORE65LPSVT 
HS65_LS_OR4X29              1      13.000      0.030       1.249    CORE65LPSVT 
HS65_LS_OR4X7               3      17.160      0.022       0.689    CORE65LPSVT 
HS65_LS_PAO2X18           288    1647.360      3.235     875.749    CORE65LPSVT 
HS65_LS_PAO2X27            15     148.200      0.245      55.280    CORE65LPSVT 
HS65_LS_PAO2X35             3      31.200      0.069      21.958    CORE65LPSVT 
HS65_LS_PAO2X9           1363    6378.840      6.269    2225.971    CORE65LPSVT 
HS65_LS_PAO3X18            16     108.160      0.181      53.406    CORE65LPSVT 
HS65_LS_PAOI2X1           214     778.960      0.267      75.597    CORE65LPSVT 
HS65_LS_PAOI2X11          139    1084.200      1.232     333.008    CORE65LPSVT 
HS65_LS_PAOI2X17            7      76.440      0.093      22.121    CORE65LPSVT 
HS65_LS_PAOI2X22            1      15.080      0.022       4.829    CORE65LPSVT 
HS65_LS_PAOI2X3             1       4.160      0.002       0.561    CORE65LPSVT 
HS65_LS_PAOI2X6           687    2857.920      2.865     749.717    CORE65LPSVT 
HS65_LS_PAOI2X8             9      70.200      0.056      14.083    CORE65LPSVT 
HS65_LS_SDFPRQNX4         340    4243.200      3.381    1461.727    CORE65LPSVT 
HS65_LS_SDFPRQNX9          31     386.880      0.338     135.816    CORE65LPSVT 
HS65_LS_SDFPRQX18           4      52.000      0.057      18.243    CORE65LPSVT 
HS65_LS_SDFPRQX4           50     624.000      0.492     213.444    CORE65LPSVT 
HS65_LS_SDFPRQX9         2403   29989.440     26.153   19492.626    CORE65LPSVT 
HS65_LS_XNOR2X18         1144    7733.440     25.125    3267.894    CORE65LPSVT 
HS65_LS_XNOR2X27           95     988.000      3.009     377.910    CORE65LPSVT 
HS65_LS_XNOR2X35          106    1212.640      4.607     637.051    CORE65LPSVT 
HS65_LS_XNOR2X4            79     369.720      0.450      73.346    CORE65LPSVT 
HS65_LS_XNOR2X9           704    3660.800      6.893    1219.814    CORE65LPSVT 
HS65_LS_XOR2X18          1194    8071.440     26.240    3761.483    CORE65LPSVT 
HS65_LS_XOR2X27           200    2080.000      6.381     760.715    CORE65LPSVT 
HS65_LS_XOR2X35           241    2757.040     10.567    1458.432    CORE65LPSVT 
HS65_LS_XOR2X4            131     613.080      0.778     134.319    CORE65LPSVT 
HS65_LS_XOR2X9            748    3889.600      7.389    1503.498    CORE65LPSVT 
HS65_LS_XOR3X18            27     308.880      0.428      93.316    CORE65LPSVT 
HS65_LS_XOR3X27             1      15.600      0.024       2.625    CORE65LPSVT 
HS65_LS_XOR3X4              1       9.360      0.005       0.906    CORE65LPSVT 
HS65_LS_XOR3X9            817    7647.120      5.967    1024.591    CORE65LPSVT 
--------------------------------------------------------------------------------
total                   97832  573259.440    851.799  192109.026                


                                             Leakage  Leakage  Internal  Internal 
     Type      Instances    Area    Area % Power (uW) Power % Power (uW)  Power % 
----------------------------------------------------------------------------------
sequential          3096  38082.720    6.6     32.762     3.8  23209.904     12.1 
inverter           18180  39625.040    6.9    101.233    11.9   6568.487      3.4 
buffer              1078   6950.320    1.2     29.396     3.5   1904.629      1.0 
logic              75478 488601.360   85.2    688.407    80.8 160426.006     83.5 
physical_cells         0      0.000    0.0      0.000     0.0      0.000      0.0 
----------------------------------------------------------------------------------
total              97832 573259.440  100.0    851.799   100.0 192109.026    100.0 

