============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 24 2019  03:39:33 am
  Module:                 FME_PIPE_8
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                       Module                   Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------------------------------------------------------
FME_PIPE_8                                                                                  79449     480918    182374       663292 
  U_inter                                        interpolation_bit_width10                  40707     224636     80787       305423 
    PUs[10].U_F8_csa_tree_U_S26_add_18_10_groupi csa_tree_U_S26_add_18_10_group_2_1689        104        549       193          741 
    PUs[10].U_F8_csa_tree_U_S6_add_18_10_groupi  csa_tree_U_S6_add_18_10_group_2_1688          99        526       191          718 
    PUs[9].U_F8_csa_tree_U_S6_add_18_10_groupi   csa_tree_U_S6_add_18_10_group_2_9             95        505       176          681 
    PUs[8].U_F8_csa_tree_U_S6_add_18_10_groupi   csa_tree_U_S6_add_18_10_group_2_8             95        505       176          681 
    PUs[7].U_F8_csa_tree_U_S6_add_18_10_groupi   csa_tree_U_S6_add_18_10_group_2_7             95        505       176          681 
    PUs[6].U_F8_csa_tree_U_S6_add_18_10_groupi   csa_tree_U_S6_add_18_10_group_2_6             95        505       176          681 
    PUs[5].U_F8_csa_tree_U_S6_add_18_10_groupi   csa_tree_U_S6_add_18_10_group_2_5             95        505       176          681 
    PUs[4].U_F8_csa_tree_U_S6_add_18_10_groupi   csa_tree_U_S6_add_18_10_group_2_4             95        505       176          681 
    PUs[3].U_F8_csa_tree_U_S6_add_18_10_groupi   csa_tree_U_S6_add_18_10_group_2_3             95        505       176          681 
    PUs[2].U_F8_csa_tree_U_S6_add_18_10_groupi   csa_tree_U_S6_add_18_10_group_2_2             95        505       176          681 
    PUs[1].U_F8_csa_tree_U_S6_add_18_10_groupi   csa_tree_U_S6_add_18_10_group_2_1             95        505       176          681 
    PUs[0].U_F8_csa_tree_U_S6_add_18_10_groupi   csa_tree_U_S6_add_18_10_group_2               71        456       128          583 
    PUs[21].U_F8_csa_tree_U_S26_add_18_10_groupi csa_tree_U_S26_add_18_10_group_2_1689_11      73        444       126          571 
    PUs[20].U_F8_csa_tree_U_S26_add_18_10_groupi csa_tree_U_S26_add_18_10_group_2_1689_10      73        444       126          571 
