============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Jan 27 2020  09:50:21 pm
  Module:                 INTER_8
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

              Instance                              Module                 Cells  Cell Area  Net Area   Total Area 
-------------------------------------------------------------------------------------------------------------------
INTER_8                                                                    25302     145186     54209       199395 
  gen_filter[10].U_S0               filter_8_bit_width10_10                 1415       7946      2807        10753 
    csa_tree_U_S16_add_18_10_groupi csa_tree_U_S16_add_18_10_group_36_2      115        813       216         1030 
    csa_tree_U_S4_add_18_10_groupi  csa_tree_U_S4_add_18_10_group_457_2      108        697       200          898 
    csa_tree_U_S12_add_18_16_groupi csa_tree_U_S12_add_18_16_group_38_2       98        714       182          897 
    csa_tree_U_S24_add_18_10_groupi csa_tree_U_S24_add_18_10_group_455_2     106        636       198          834 
    csa_tree_U_S6_add_18_10_groupi  csa_tree_U_S6_add_18_10_group_42_2        88        638       170          807 
    csa_tree_U_S26_add_18_10_groupi csa_tree_U_S26_add_18_10_group_40_2       82        644       160          805 
    csa_tree_U_S2_add_18_10_groupi  csa_tree_U_S2_add_18_10_group_50_2        87        558       158          716 
    csa_tree_U_S22_add_18_10_groupi csa_tree_U_S22_add_18_10_group_48_2       88        525       162          686 
    U_S17_add_41_16                 add_unsigned_400_2210                     90        447       146          594 
    U_S11_add_41_16                 add_unsigned_413_1862                     78        285       129          414 
    addinc_U_2_U_S1_add_18_16       add_signed_carry_41_1909                  60        203        98          300 
    addinc_U_5_U_S1_add_18_16       add_signed_carry_41_1908                  60        192        98          291 
    U_5_U_S0_add_18_10              add_signed_452_1776                       48        205        77          283 
    U_2_U_S0_add_18_10              add_signed_452_1775                       48        199        77          276 
    U_S15_add_41_16                 add_unsigned_403_1878                     26        214        33          247 
    U_4_U_S1_add_18_10              add_signed_447_2285                       29        149        39          188 
    U_3_U_S1_add_18_10              add_signed_447_2284                       29        148        39          187 
    U_S14_add_41_16                 add_unsigned_405_2178                     19        140        24          164 
    U_4_U_S0_add_18_10              add_signed_452_1782_2317                  18        115        22          137 
    U_3_U_S0_add_18_10              add_signed_452_1782_2318                  18        115        22          137 
    U_S1_add_41_16                  add_unsigned_428_1680                     13         53        14           67 
    U_S21_add_41_16                 add_unsigned_428_1679                     11         54        11           65 
  gen_filter[8].U_S0                filter_8_bit_width10_8                  1413       7947      2805        10751 
    csa_tree_U_S16_add_18_10_groupi csa_tree_U_S16_add_18_10_group_36_15     115        816       216         1032 
    csa_tree_U_S12_add_18_16_groupi csa_tree_U_S12_add_18_16_group_38_15      98        714       182          897 
    csa_tree_U_S4_add_18_10_groupi  csa_tree_U_S4_add_18_10_group_457_15     108        696       200          896 
    csa_tree_U_S24_add_18_10_groupi csa_tree_U_S24_add_18_10_group_455_15    106        636       198          834 
    csa_tree_U_S26_add_18_10_groupi csa_tree_U_S26_add_18_10_group_40_15      82        648       160          808 
    csa_tree_U_S6_add_18_10_groupi  csa_tree_U_S6_add_18_10_group_42_15       88        632       170          802 
    csa_tree_U_S2_add_18_10_groupi  csa_tree_U_S2_add_18_10_group_50_15       87        558       158          716 
    csa_tree_U_S22_add_18_10_groupi csa_tree_U_S22_add_18_10_group_48_15      88        525       162          686 
    U_S17_add_41_16                 add_unsigned_400_2223                     90        447       146          594 
    U_S11_add_41_16                 add_unsigned_413_1849                     78        282       129          411 
    addinc_U_2_U_S1_add_18_16       add_signed_carry_41_1883                  60        203        98          300 
    addinc_U_5_U_S1_add_18_16       add_signed_carry_41_1882                  60        192        98          291 
    U_5_U_S0_add_18_10              add_signed_452_1724                       48        206        77          284 
    U_2_U_S0_add_18_10              add_signed_452_1723                       48        205        77          282 
    U_S15_add_41_16                 add_unsigned_403_1865                     26        214        33          247 
    U_4_U_S1_add_18_10              add_signed_447_2259                       29        149        39          188 
    U_3_U_S1_add_18_10              add_signed_447_2258                       29        148        39          187 
    U_S14_add_41_16                 add_unsigned_405_2191                     19        140        24          164 
    U_4_U_S0_add_18_10              add_signed_452_1782_2291                  18        115        22          137 
    U_3_U_S0_add_18_10              add_signed_452_1782_2292                  18        115        22          137 
    U_S21_add_41_16                 add_unsigned_428_1653                     11         54        11           65 
    U_S1_add_41_16                  add_unsigned_428_1654                     11         49        11           60 
  gen_filter[11].U_S0               filter_8_bit_width10_11                 1415       7944      2808        10751 
    csa_tree_U_S16_add_18_10_groupi csa_tree_U_S16_add_18_10_group_36_3      115        816       216         1032 
    csa_tree_U_S12_add_18_16_groupi csa_tree_U_S12_add_18_16_group_38_3       98        711       181          892 
    csa_tree_U_S4_add_18_10_groupi  csa_tree_U_S4_add_18_10_group_457_3      108        691       200          891 
    csa_tree_U_S24_add_18_10_groupi csa_tree_U_S24_add_18_10_group_455_3     106        647       198          845 
    csa_tree_U_S26_add_18_10_groupi csa_tree_U_S26_add_18_10_group_40_3       82        670       160          830 
    csa_tree_U_S6_add_18_10_groupi  csa_tree_U_S6_add_18_10_group_42_3        88        608       170          778 
    csa_tree_U_S2_add_18_10_groupi  csa_tree_U_S2_add_18_10_group_50_3        89        549       161          710 
    csa_tree_U_S22_add_18_10_groupi csa_tree_U_S22_add_18_10_group_48_3       88        530       162          692 
    U_S17_add_41_16                 add_unsigned_400_2211                     90        447       146          594 
    U_S11_add_41_16                 add_unsigned_413_1861                     78        284       129          413 
    addinc_U_2_U_S1_add_18_16       add_signed_carry_41_1907                  60        203        98          300 
    addinc_U_5_U_S1_add_18_16       add_signed_carry_41_1906                  60        192        98          290 
    U_5_U_S0_add_18_10              add_signed_452_1772                       48        206        77          284 
    U_2_U_S0_add_18_10              add_signed_452_1771                       48        206        77          283 
    U_S15_add_41_16                 add_unsigned_403_1877                     26        214        33          247 
    U_4_U_S1_add_18_10              add_signed_447_2283                       29        151        39          189 
    U_3_U_S1_add_18_10              add_signed_447_2282                       29        148        39          187 
    U_S14_add_41_16                 add_unsigned_405_2179                     19        140        24          164 
    U_4_U_S0_add_18_10              add_signed_452_1782_2315                  18        115        22          137 
    U_3_U_S0_add_18_10              add_signed_452_1782_2316                  18        115        22          137 
    U_S21_add_41_16                 add_unsigned_428_1677                     11         52        11           63 
    U_S1_add_41_16                  add_unsigned_428_1678                     11         49        11           60 
  gen_filter[6].U_S0                filter_8_bit_width10_6                  1416       7941      2809        10750 
