============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 13 2020  12:34:47 pm
  Module:                 filter_sharp
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                  Instance                                     Module                    Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S12_3_add_84_9_groupi         csa_tree_U_S12_3_add_84_9_group_259_1_389      61        464       108          571 
    U_S9_7_add_59_8                          add_signed_422_991                             98        405       165          570 
    csa_tree_U_S5_7_add_59_12_groupi         csa_tree_U_S5_7_add_59_12_group_293_1_376      62        438       114          551 
    csa_tree_U_S1_5_add_59_8_groupi          csa_tree_U_S1_5_add_59_8_group_325_1_368       75        412       139          551 
    csa_tree_U_S8_7_add_59_12_groupi         csa_tree_U_S8_7_add_59_12_group_271_1_381      47        391        85          475 
    csa_tree_U_S14_3_add_84_9_groupi         csa_tree_U_S14_3_add_84_9_group_317_1_392      60        343       105          448 
    csa_tree_U_S2_3_add_84_9_groupi          csa_tree_U_S2_3_add_84_9_group_319_1_369       62        328       110          438 
    U_S10_7_add_59_8                         add_signed_422_990                             54        316        74          389 
    csa_tree_U_S11_3_add_84_9_groupi         csa_tree_U_S11_3_add_84_9_group_263_1_386      45        308        73          381 
    csa_tree_U_S5_2_add_84_9_groupi          csa_tree_U_S5_2_add_84_9_group_291_1_375       40        313        64          378 
    csa_tree_U_S10_3_add_84_9_groupi         csa_tree_U_S10_3_add_84_9_group_265_1_384      40        300        68          368 
    U_S2_7_add_59_8                          add_signed_474_1270                            48        299        66          365 
    csa_tree_U_S6_3_add_84_9_groupi          csa_tree_U_S6_3_add_84_9_group_287_1_377       36        304        60          364 
    U_S14_7_add_59_8                         add_signed_474                                 48        279        66          344 
    U_S11_7_add_59_8                         add_signed_422_984                             48        282        60          342 
    U_S15_6_add_59_8                         add_signed_493_920                             56        261        80          340 
    U_S1_6_add_59_8                          add_signed_493                                 53        267        73          340 
  S0[4].U0                                   filter_8taps_bit_width10_4                   6635      36838     13504        50342 
    csa_tree_U_S7_6_add_59_12_groupi         csa_tree_U_S7_6_add_59_12_group_277_1         192       1095       348         1443 
    csa_tree_U_S6_6_add_59_12_groupi         csa_tree_U_S6_6_add_59_12_group_285_1         166       1074       310         1384 
    csa_tree_U_S10_6_add_59_12_groupi        csa_tree_U_S10_6_add_59_12_group_283_1        148       1078       281         1359 
    csa_tree_U_S9_6_add_59_12_groupi         csa_tree_U_S9_6_add_59_12_group_275_1         164        993       313         1305 
    csa_tree_U_S13_6_add_59_8_groupi         csa_tree_U_S13_6_add_59_8_group_307_1         153        970       287         1258 
    csa_tree_U_S3_6_add_59_8_groupi          csa_tree_U_S3_6_add_59_8_group_309_1          169        944       309         1253 
    csa_tree_U_S12_6_add_59_12_groupi        csa_tree_U_S12_6_add_59_12_group_257_1        164        924       294         1218 
    csa_tree_U_S9_4_add_59_8_groupi          csa_tree_U_S9_4_add_59_8_group_269_246_1      146        966       240         1207 
    csa_tree_U_S12_2_add_84_9_groupi         csa_tree_U_S12_2_add_84_9_group_299_252_1     156        853       266         1120 
    csa_tree_fac2_groupi                     csa_tree_fac2_group_253_262_1                 139        818       228         1047 
    csa_tree_U_S4_4_add_59_8_groupi          csa_tree_U_S4_4_add_59_8_group_301_235_1      119        834       212         1045 
    csa_tree_U_S3_5_add_59_8_groupi          csa_tree_U_S3_5_add_59_8_group_323_231_1      124        736       207          943 
