============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 20 2019  12:15:15 pm
  Module:                 FME_INTER_6
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                          Module                       Cells  Cell Area  Net Area   Total Area 
-------------------------------------------------------------------------------------------------------------------------------------------
    csa_tree_PUs_12__U_F8_U_S3_add_18_10_groupi  csa_tree_PUs_12__U_F8_U_S3_add_18_10_group_8830      48        341        91          431 
    csa_tree_PUs_11__U_F8_U_S3_add_18_10_groupi  csa_tree_PUs_11__U_F8_U_S3_add_18_10_group_8836      48        341        91          431 
    csa_tree_PUs_10__U_F8_U_S3_add_18_10_groupi  csa_tree_PUs_10__U_F8_U_S3_add_18_10_group_8842      48        341        91          431 
    csa_tree_PUs_7__U_F8_U_S23_add_18_10_groupi  csa_tree_PUs_7__U_F8_U_S23_add_18_10_group_8857      48        341        91          431 
    csa_tree_PUs_9__U_F8_U_S3_add_18_10_groupi   csa_tree_PUs_9__U_F8_U_S3_add_18_10_group_8848       48        339        91          430 
    csa_tree_PUs_8__U_F8_U_S3_add_18_10_groupi   csa_tree_PUs_8__U_F8_U_S3_add_18_10_group_8854       48        339        91          430 
    csa_tree_PUs_7__U_F8_U_S3_add_18_10_groupi   csa_tree_PUs_7__U_F8_U_S3_add_18_10_group_8860       48        339        91          430 
    csa_tree_PUs_6__U_F8_U_S23_add_18_10_groupi  csa_tree_PUs_6__U_F8_U_S23_add_18_10_group_8863      48        339        91          430 
    csa_tree_PUs_5__U_F8_U_S23_add_18_10_groupi  csa_tree_PUs_5__U_F8_U_S23_add_18_10_group_8869      48        339        91          430 
    csa_tree_PUs_8__U_F8_U_S23_add_18_10_groupi  csa_tree_PUs_8__U_F8_U_S23_add_18_10_group_8851      48        337        91          427 
    csa_tree_PUs_6__U_F8_U_S3_add_18_10_groupi   csa_tree_PUs_6__U_F8_U_S3_add_18_10_group_8866       48        336        91          427 
    csa_tree_PUs_11__U_F8_U_S23_add_18_10_groupi csa_tree_PUs_11__U_F8_U_S23_add_18_10_group_8833     48        336        91          426 
    csa_tree_PUs_10__U_F8_U_S23_add_18_10_groupi csa_tree_PUs_10__U_F8_U_S23_add_18_10_group_8839     48        336        91          426 
    csa_tree_PUs_9__U_F8_U_S23_add_18_10_groupi  csa_tree_PUs_9__U_F8_U_S23_add_18_10_group_8845      48        336        91          426 
    csa_tree_PUs_2__U_F8_U_S23_add_18_10_groupi  csa_tree_PUs_2__U_F8_U_S23_add_18_10_group_8887      56        318       107          424 
    csa_tree_PUs_0__U_F8_U_S23_add_18_10_groupi  csa_tree_PUs_0__U_F8_U_S23_add_18_10_group_8899      56        318       107          424 
    csa_tree_PUs_5__U_F8_U_S3_add_18_10_groupi   csa_tree_PUs_5__U_F8_U_S3_add_18_10_group_8872       55        319       104          423 
    csa_tree_PUs_7__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_7__U_F8_U_S13_add_18_10_group_1339      66        303       119          421 
    csa_tree_PUs_4__U_F8_U_S23_add_18_10_groupi  csa_tree_PUs_4__U_F8_U_S23_add_18_10_group_8875      55        317       104          421 
    csa_tree_PUs_6__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_6__U_F8_U_S13_add_18_10_group_1341      66        302       119          420 
    csa_tree_PUs_16__U_F8_U_S13_add_18_10_groupi csa_tree_PUs_16__U_F8_U_S13_add_18_10_group_1321     66        300       118          418 
    csa_tree_PUs_15__U_F8_U_S13_add_18_10_groupi csa_tree_PUs_15__U_F8_U_S13_add_18_10_group_1323     66        300       118          418 
    csa_tree_PUs_14__U_F8_U_S13_add_18_10_groupi csa_tree_PUs_14__U_F8_U_S13_add_18_10_group_1325     66        300       118          418 
    csa_tree_PUs_12__U_F8_U_S13_add_18_10_groupi csa_tree_PUs_12__U_F8_U_S13_add_18_10_group_1329     66        300       118          418 
    csa_tree_PUs_1__U_F8_U_S23_add_18_10_groupi  csa_tree_PUs_1__U_F8_U_S23_add_18_10_group_8893      56        309       107          415 
    csa_tree_PUs_3__U_F8_U_S23_add_18_10_groupi  csa_tree_PUs_3__U_F8_U_S23_add_18_10_group_8881      55        311       104          415 
