============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Jan 20 2020  05:42:27 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                 Instance                                   Module                   Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S23_add_90_9_groupi         csa_tree_U_S23_add_90_9_group_1627_1        128        773       222          995 
    csa_tree_U_S94_add_90_9_groupi         csa_tree_U_S94_add_90_9_group_117_1         140        660       262          922 
    csa_tree_U_S_24_add_90_9_groupi        csa_tree_U_S_24_add_90_9_group_113_1        143        647       265          912 
    csa_tree_U_S12_add_90_9_groupi         csa_tree_U_S12_add_90_9_group_155_1         116        688       218          906 
    csa_tree_U_S45_add_90_9_groupi         csa_tree_U_S45_add_90_9_group_143_1          86        652       156          808 
    csa_tree_U_S35_add_90_9_groupi         csa_tree_U_S35_add_90_9_group_147_1          77        650       146          796 
    csa_tree_U_S13_add_90_9_groupi         csa_tree_U_S13_add_90_9_group_153_1         131        510       250          759 
    csa_tree_U_S2_add_90_9_groupi          csa_tree_U_S2_add_90_9_group_165_1           93        529       177          705 
    csa_tree_U_S74_add_90_9_groupi         csa_tree_U_S74_add_90_9_group_121_1         106        485       200          685 
    csa_tree_U_S_40_add_90_9_groupi        csa_tree_U_S_40_add_90_9_group_111_1        105        399       189          588 
    csa_tree_U_S84_add_90_9_groupi         csa_tree_U_S84_add_90_9_group_119_1          74        454       128          582 
    csa_tree_U_S_14_add_90_9_groupi        csa_tree_U_S_14_add_90_9_group_115_1         99        394       185          579 
    U_S95_add_63_8                         add_signed_249_688                           94        378       160          538 
    csa_tree_U_S25_add_90_9_groupi         csa_tree_U_S25_add_90_9_group_149_1          55        381        97          479 
    U_S_25_add_63_8                        add_signed_249_680                           90        325       152          477 
    U_S14_add_90_9                         add_signed_312                               40        274        52          326 
    U_S_44_add_63_8                        add_signed_249_678_1                         39        259        50          309 
    U_S_15_add_63_8                        add_signed_249_681                           42        238        56          294 
    U_S4_add_90_9                          add_signed_322                               51        223        70          292 
    U_S_35_add_63_8                        add_signed_249_679_1                         37        243        48          291 
    U_S85_add_63_8                         add_signed_249_683                           41        237        54          290 
  S0[7].U0                                 filter_6taps_bit_width10_7                 4376      23236      8888        32123 
    csa_tree_U_S63_add_90_9_groupi         csa_tree_U_S63_add_90_9_group_1609_204      170        917       311         1228 
    csa_tree_U_S55_add_90_9_groupi         csa_tree_U_S55_add_90_9_group_138_203       140        879       276         1155 
    csa_tree_U_S53_add_90_9_groupi         csa_tree_U_S53_add_90_9_group_1614_202      129        810       229         1039 
    csa_tree_U_S94_add_90_9_groupi         csa_tree_U_S94_add_90_9_group_117_208       146        756       272         1028 
    csa_tree_U_S65_add_90_9_groupi         csa_tree_U_S65_add_90_9_group_133_205       131        760       258         1018 
    csa_tree_U_S_24_add_90_9_groupi        csa_tree_U_S_24_add_90_9_group_113_210      133        739       250          989 
    csa_tree_U_S23_add_90_9_groupi         csa_tree_U_S23_add_90_9_group_1627_197      128        724       218          942 
    csa_tree_U_S43_add_90_9_groupi         csa_tree_U_S43_add_90_9_group_1619_200      119        649       225          874 
    csa_tree_U_S12_add_90_9_groupi         csa_tree_U_S12_add_90_9_group_155_195       115        625       223          848 
    csa_tree_U_S35_add_90_9_groupi         csa_tree_U_S35_add_90_9_group_147_199        79        694       152          847 
    csa_tree_U_S13_add_90_9_groupi         csa_tree_U_S13_add_90_9_group_153_196       122        534       230          764 
    csa_tree_U_S45_add_90_9_groupi         csa_tree_U_S45_add_90_9_group_143_201        75        608       143          751 
    csa_tree_U_S2_add_90_9_groupi          csa_tree_U_S2_add_90_9_group_165_194         92        533       175          708 
    csa_tree_U_S84_add_90_9_groupi         csa_tree_U_S84_add_90_9_group_119_207        89        509       155          663 
    csa_tree_U_S74_add_90_9_groupi         csa_tree_U_S74_add_90_9_group_121_206       105        427       195          622 
    csa_tree_U_S_40_add_90_9_groupi        csa_tree_U_S_40_add_90_9_group_111_211      105        399       191          590 
    csa_tree_U_S25_add_90_9_groupi         csa_tree_U_S25_add_90_9_group_149_198        51        413        90          503 
    U_S95_add_63_8                         add_signed_243_682_597                       91        339       154          493 
    U_S_25_add_63_8                        add_signed_243_680_601                       90        336       152          488 
