============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Feb 21 2020  02:12:25 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

   Instance               Module            Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------
filter_regular                              77575     458975    188957       647932 
  S0[10].U0    filter_6taps_bit_width10_10   2183      12187      4808        16995 
  S0[9].U0     filter_6taps_bit_width10_9    2176      12148      4799        16948 
  S0[0].U0     filter_6taps_bit_width10      2175      12047      4824        16871 
  S0[26].U0    filter_6taps_bit_width10_26   2166      12073      4783        16856 
  S0[23].U0    filter_6taps_bit_width10_23   2166      12006      4787        16792 
  S0[20].U0    filter_6taps_bit_width10_20   2168      11999      4793        16792 
  S0[2].U0     filter_6taps_bit_width10_2    2169      11983      4789        16772 
  S0[30].U0    filter_6taps_bit_width10_30   2135      12040      4726        16765 
  S0[16].U0    filter_6taps_bit_width10_16   2158      11992      4770        16762 
  S0[18].U0    filter_6taps_bit_width10_18   2164      11954      4787        16740 
  S0[29].U0    filter_6taps_bit_width10_29   2148      11980      4756        16737 
  S0[8].U0     filter_6taps_bit_width10_8    2161      11956      4776        16732 
  S0[24].U0    filter_6taps_bit_width10_24   2158      11969      4762        16731 
  S0[32].U0    filter_6taps_bit_width10_32   2156      11938      4790        16728 
  S0[15].U0    filter_6taps_bit_width10_15   2167      11937      4784        16721 
  S0[13].U0    filter_6taps_bit_width10_13   2160      11935      4781        16716 
  S0[5].U0     filter_6taps_bit_width10_5    2166      11923      4784        16706 
  S0[11].U0    filter_6taps_bit_width10_11   2158      11931      4772        16704 
  S0[21].U0    filter_6taps_bit_width10_21   2174      11914      4777        16691 
  S0[14].U0    filter_6taps_bit_width10_14   2166      11899      4783        16681 
  S0[19].U0    filter_6taps_bit_width10_19   2174      11885      4776        16661 
  S0[6].U0     filter_6taps_bit_width10_6    2151      11903      4753        16656 
  S0[1].U0     filter_6taps_bit_width10_1    2107      11966      4678        16644 
  S0[27].U0    filter_6taps_bit_width10_27   2153      11884      4756        16639 
  S0[3].U0     filter_6taps_bit_width10_3    2151      11858      4750        16607 
  S0[25].U0    filter_6taps_bit_width10_25   2091      11929      4631        16560 
  S0[17].U0    filter_6taps_bit_width10_17   2170      11783      4771        16554 
  S0[12].U0    filter_6taps_bit_width10_12   2108      11857      4665        16521 
  S0[7].U0     filter_6taps_bit_width10_7    2079      11882      4613        16495 
  S0[4].U0     filter_6taps_bit_width10_4    2083      11876      4620        16495 
  S0[22].U0    filter_6taps_bit_width10_22   2084      11869      4605        16474 
  S0[31].U0    filter_6taps_bit_width10_31   2091      11820      4636        16456 
  S0[28].U0    filter_6taps_bit_width10_28   2074      11745      4611        16356 
