============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 23 2019  05:15:40 pm
  Module:                 FME_INTER_4
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

               Instance                                  Module                    Cells  Cell Area  Net Area   Total Area 
---------------------------------------------------------------------------------------------------------------------------
      csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21_6_5150        55        589       111          700 
      csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_6_5149         55        544       111          655 
      csa_tree_U_S2_add_18_16_groupi  csa_tree_U_S2_add_18_16_group_29_5116_6         82        458       150          607 
      csa_tree_U_S22_add_18_16_groupi csa_tree_U_S22_add_18_16_group_27_5118_6        82        445       150          595 
      csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25_6_5148        41        321        83          404 
    PUs[36].U_F8                      filter_4_bit_width10_36                        652       3677      1294         4971 
      csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21_2_5130        55        576       111          687 
      csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_2_5129         55        576       111          687 
      csa_tree_U_S2_add_18_16_groupi  csa_tree_U_S2_add_18_16_group_29_5116_2         82        458       150          607 
      csa_tree_U_S22_add_18_16_groupi csa_tree_U_S22_add_18_16_group_27_5118_2        82        445       150          595 
      csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25_2_5128        41        329        83          411 
    PUs[35].U_F8                      filter_4_bit_width10_35                        655       3665      1300         4965 
      csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21_1_5125        55        565       111          677 
      csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_1_5124         55        552       111          663 
      csa_tree_U_S2_add_18_16_groupi  csa_tree_U_S2_add_18_16_group_29_5116_1         82        458       150          607 
      csa_tree_U_S22_add_18_16_groupi csa_tree_U_S22_add_18_16_group_27_5118_1        82        445       150          595 
      csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25_1_5123        41        329        83          411 
    PUs[39].U_F8                      filter_4_bit_width10_39                        656       3662      1302         4964 
      csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_5_5144         55        576       111          687 
      csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21_5_5145        55        544       111          655 
      csa_tree_U_S2_add_18_16_groupi  csa_tree_U_S2_add_18_16_group_29_5116_5         82        458       150          607 
      csa_tree_U_S22_add_18_16_groupi csa_tree_U_S22_add_18_16_group_27_5118_5        82        445       150          595 
      csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25_5_5143        41        330        83          412 
    PUs[50].U_F8                      filter_4_bit_width10_50                        649       3673      1290         4962 
      csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_16             55        589       111          700 
      csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21_16            55        566       111          677 
