============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 23 2019  05:16:14 pm
  Module:                 FME_INTER_4
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                                             Leakage    Internal  
       Gate         Instances     Area     Power (uW)  Power (uW)     Library     
HS65_LS_NAND2X14         1901     6919.640     13.004     773.414    CORE65LPSVT  
HS65_LS_NAND2X2             1        2.080      0.001       0.026    CORE65LPSVT  
HS65_LS_NAND2X21         1747     9084.400     23.337    1114.889    CORE65LPSVT  
HS65_LS_NAND2X29          867     5410.080     14.152     684.347    CORE65LPSVT  
HS65_LS_NAND2X43          187     1653.080      4.232     202.138    CORE65LPSVT  
HS65_LS_NAND2X5             2        4.160      0.006       0.273    CORE65LPSVT  
HS65_LS_NAND2X57           22      263.120      0.696      38.085    CORE65LPSVT  
HS65_LS_NAND2X7          2777     5776.160      7.305     566.276    CORE65LPSVT  
HS65_LS_NAND3AX25           1        9.880      0.008       0.125    CORE65LPSVT  
HS65_LS_NAND3X5           129      335.400      0.791      22.526    CORE65LPSVT  
HS65_LS_NAND4ABX3           1        3.640      0.006       0.170    CORE65LPSVT  
HS65_LS_NOR2AX13          153      636.480      1.366      94.921    CORE65LPSVT  
HS65_LS_NOR2AX19           50      286.000      0.851      51.093    CORE65LPSVT  
HS65_LS_NOR2AX3          1119     2909.400      2.642     225.950    CORE65LPSVT  
HS65_LS_NOR2AX6           211      658.320      0.691      63.232    CORE65LPSVT  
HS65_LS_NOR2X13           672     2446.080      5.283     363.531    CORE65LPSVT  
HS65_LS_NOR2X19           556     2891.200      6.208     450.318    CORE65LPSVT  
HS65_LS_NOR2X25           273     1703.520      3.019     228.619    CORE65LPSVT  
HS65_LS_NOR2X38           214     1891.760      5.137     308.097    CORE65LPSVT  
HS65_LS_NOR2X50            41      490.360      1.577      77.822    CORE65LPSVT  
HS65_LS_NOR2X6           2391     4973.280      6.929     459.399    CORE65LPSVT  
HS65_LS_NOR2X9              8       29.120      0.021       2.409    CORE65LPSVT  
HS65_LS_NOR3AX4             1        3.640      0.002       0.042    CORE65LPSVT  
HS65_LS_OA12X18           188      782.080      2.135     209.232    CORE65LPSVT  
HS65_LS_OA12X27            83      604.240      1.513     154.711    CORE65LPSVT  
HS65_LS_OA12X35            24      187.200      0.558      41.514    CORE65LPSVT  
HS65_LS_OA12X9            117      425.880      0.502      48.586    CORE65LPSVT  
HS65_LS_OAI112X11           1        6.240      0.015       1.073    CORE65LPSVT  
HS65_LS_OAI112X5           45      163.800      0.078      17.955    CORE65LPSVT  
HS65_LS_OAI12X12          438     2277.600      4.449     301.349    CORE65LPSVT  
HS65_LS_OAI12X18          166     1122.160      2.456     221.724    CORE65LPSVT  
HS65_LS_OAI12X2             4       10.400      0.007       0.471    CORE65LPSVT  
HS65_LS_OAI12X24          341     3014.440      6.320     421.500    CORE65LPSVT  
HS65_LS_OAI12X3          1612     4191.200      2.823     501.104    CORE65LPSVT  
HS65_LS_OAI12X37           79     1027.000      2.196     123.085    CORE65LPSVT  
HS65_LS_OAI12X6           397     1238.640      1.910     116.990    CORE65LPSVT  
HS65_LS_OAI13X10           78      486.720      0.832      60.397    CORE65LPSVT  
HS65_LS_OAI13X15           17      150.280      0.268      19.079    CORE65LPSVT  
HS65_LS_OAI212X5           72      299.520      0.446      43.895    CORE65LPSVT  
HS65_LS_OAI21X12            1        5.200      0.008       0.358    CORE65LPSVT  
HS65_LS_OAI21X18           16      108.160      0.212       9.855    CORE65LPSVT  
HS65_LS_OAI21X24           27      238.680      0.494      22.305    CORE65LPSVT  
HS65_LS_OAI21X3           325      845.000      0.561      50.002    CORE65LPSVT  
HS65_LS_OAI21X37            6       78.000      0.167       6.572    CORE65LPSVT  
HS65_LS_OAI21X49            8      137.280      0.300      13.126    CORE65LPSVT  
HS65_LS_OAI311X5            1        4.160      0.000       0.024    CORE65LPSVT  
HS65_LS_OAI31X10           34      212.160      0.360      21.644    CORE65LPSVT  
HS65_LS_OAI32X14           75      819.000      1.194     123.762    CORE65LPSVT  
HS65_LS_OAI32X19           17      247.520      0.369      37.935    CORE65LPSVT  
HS65_LS_OAI32X5            21       87.360      0.098      10.891    CORE65LPSVT  
HS65_LS_OAI32X9            38      296.400      0.391      41.093    CORE65LPSVT  
HS65_LS_OR2ABX18           32      133.120      0.341      32.250    CORE65LPSVT  
HS65_LS_OR2ABX35           32      183.040      0.727      60.847    CORE65LPSVT  
HS65_LS_OR2ABX9             1        3.640      0.004       0.578    CORE65LPSVT  
HS65_LS_OR2X18            136      495.040      1.177      65.849    CORE65LPSVT  
HS65_LS_OR2X27             94      537.680      1.279      86.665    CORE65LPSVT  
HS65_LS_OR2X35             39      243.360      0.717      48.570    CORE65LPSVT  
HS65_LS_OR2X4               2        6.240      0.005       0.163    CORE65LPSVT  
HS65_LS_OR2X9            2016     6289.920      9.449     856.689    CORE65LPSVT  
HS65_LS_OR3X18              2        9.360      0.014       0.677    CORE65LPSVT  
HS65_LS_OR3X9               1        3.640      0.005       0.385    CORE65LPSVT  
HS65_LS_PAO2X18            21      120.120      0.253      34.156    CORE65LPSVT  
HS65_LS_PAO2X9            131      613.080      0.618      90.925    CORE65LPSVT  
HS65_LS_PAOI2X11           51      397.800      0.538      63.308    CORE65LPSVT  
HS65_LS_PAOI2X6            79      328.640      0.395      50.393    CORE65LPSVT  
HS65_LS_SDFPRQX9          144     1797.120      1.524    1099.044    CORE65LPSVT  
HS65_LS_XNOR2X18          288     1946.880      6.298     524.914    CORE65LPSVT  
HS65_LS_XNOR2X27           21      218.400      0.660      57.187    CORE65LPSVT  
HS65_LS_XNOR2X35           18      205.920      0.781      63.578    CORE65LPSVT  
HS65_LS_XNOR2X4            10       46.800      0.056       6.263    CORE65LPSVT  
HS65_LS_XNOR2X9           368     1913.600      3.613     311.220    CORE65LPSVT  
HS65_LS_XOR2X18           354     2393.040      7.791     640.217    CORE65LPSVT  
HS65_LS_XOR2X27            13      135.200      0.415      21.477    CORE65LPSVT  
HS65_LS_XOR2X35           141     1613.040      6.181     487.537    CORE65LPSVT  
HS65_LS_XOR2X4            381     1783.080      2.320     203.201    CORE65LPSVT  
HS65_LS_XOR2X9            608     3161.600      5.974     564.878    CORE65LPSVT  
HS65_LS_XOR3X9             43      402.480      0.319      29.026    CORE65LPSVT  
----------------------------------------------------------------------------------
total                  152974  1033532.240   1150.090  329844.909                 


                                                 Leakage  Leakage  Internal  Internal 
   Library   Instances Instances %     Area    Power (uW) Power % Power (uW)  Power % 
--------------------------------------------------------------------------------------
CLOCK65LPSVT         2         0.0      21.840      0.057     0.0      4.712      0.0 
CORE65LPSVT     152972       100.0 1033510.400   1150.033   100.0 329840.198    100.0 

                                              Leakage  Leakage  Internal  Internal 
     Type      Instances     Area    Area % Power (uW) Power % Power (uW)  Power % 
-----------------------------------------------------------------------------------
sequential         47688  496254.720   48.0    470.021    40.9 247141.076     74.9 
inverter           21567   42704.480    4.1     99.246     8.6   4959.056      1.5 
buffer               703    5192.720    0.5     22.922     2.0   1497.074      0.5 
logic              83016  489380.320   47.4    557.902    48.5  76247.703     23.1 
physical_cells         0       0.000    0.0      0.000     0.0      0.000      0.0 
-----------------------------------------------------------------------------------
total             152974 1033532.240  100.0   1150.090   100.0 329844.909    100.0 

