============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 23 2019  04:49:08 am
  Module:                 FME_PIPE_2
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                      Module                   Cells  Cell Area  Net Area   Total Area 
    PUs[26].U_F2_U_1                             A1_bit_width10_26                           129        660       222          882 
    PUs[9].U_F2_U_0                              A0_bit_width10_9                            132        652       230          882 
    PUs[31].U_F2_U_1                             A1_bit_width10_31                           129        660       222          881 
    PUs[20].U_F2_U_0                             A0_bit_width10_20                           132        652       230          881 
    PUs[19].U_F2_U_0                             A0_bit_width10_19                           133        649       231          880 
    PUs[21].U_F2_U_1                             A1_bit_width10_21                           129        659       222          880 
    PUs[12].U_F2_U_1                             A1_bit_width10_12                           129        658       222          880 
    PUs[46].U_F2_U_0                             A0_bit_width10_46                           132        650       230          880 
    PUs[63].U_F2_U_1                             A1_bit_width10_63                           129        658       222          879 
    PUs[54].U_F2_U_1                             A1_bit_width10_54                           129        658       222          879 
    PUs[52].U_F2_U_1                             A1_bit_width10_52                           129        658       222          879 
    PUs[32].U_F2_U_1                             A1_bit_width10_32                           129        657       222          879 
    PUs[10].U_F2_U_1                             A1_bit_width10_10                           129        657       222          879 
    PUs[25].U_F2_U_1                             A1_bit_width10_25                           129        657       222          878 
    PUs[19].U_F2_U_1                             A1_bit_width10_19                           129        656       222          877 
    PUs[57].U_F2_U_1                             A1_bit_width10_57                           129        655       222          877 
    PUs[49].U_F2_U_1                             A1_bit_width10_49                           129        655       222          877 
    PUs[24].U_F2_U_1                             A1_bit_width10_24                           129        655       222          877 
    PUs[15].U_F2_U_1                             A1_bit_width10_15                           129        655       222          877 
    PUs[3].U_F2_U_1                              A1_bit_width10_3                            129        655       222          877 
    PUs[28].U_F2_U_1                             A1_bit_width10_28                           129        655       222          876 
    PUs[41].U_F2_U_1                             A1_bit_width10_41                           129        654       222          876 
    PUs[38].U_F2_U_1                             A1_bit_width10_38                           129        654       222          876 
    PUs[27].U_F2_U_1                             A1_bit_width10_27                           129        654       222          876 
    PUs[17].U_F2_U_1                             A1_bit_width10_17                           129        654       222          876 
    PUs[23].U_F2_U_1                             A1_bit_width10_23                           129        654       222          875 
    PUs[20].U_F2_U_1                             A1_bit_width10_20                           129        654       222          875 
    PUs[11].U_F2_U_1                             A1_bit_width10_11                           129        653       222          875 
    PUs[60].U_F2_U_1                             A1_bit_width10_60                           129        653       222          874 
    PUs[35].U_F2_U_1                             A1_bit_width10_35                           129        653       222          874 
    PUs[29].U_F2_U_1                             A1_bit_width10_29                           129        653       222          874 
    PUs[14].U_F2_U_1                             A1_bit_width10_14                           129        652       222          874 
    PUs[9].U_F2_U_1                              A1_bit_width10_9                            129        652       222          874 
    PUs[43].U_F2_U_1                             A1_bit_width10_43                           129        652       222          873 
    PUs[40].U_F2_U_1                             A1_bit_width10_40                           129        652       222          873 
    PUs[5].U_F2_U_1                              A1_bit_width10_5                            129        652       222          873 
    PUs[53].U_F2_U_1                             A1_bit_width10_53                           129        651       222          873 
    PUs[45].U_F2_U_1                             A1_bit_width10_45                           129        651       222          873 
    PUs[37].U_F2_U_1                             A1_bit_width10_37                           129        651       222          872 
    PUs[1].U_F2_U_1                              A1_bit_width10_1                            129        651       222          872 
    PUs[16].U_F2_U_1                             A1_bit_width10_16                           129        649       222          871 
    PUs[18].U_F2_U_1                             A1_bit_width10_18                           129        648       222          870 
    PUs[61].U_F2_U_1                             A1_bit_width10_61                           129        648       222          870 
    PUs[8].U_F2_U_1                              A1_bit_width10_8                            129        648       222          870 
    PUs[0].U_F2_U_1                              A1_bit_width10                              129        648       222          870 
    PUs[44].U_F2_U_1                             A1_bit_width10_44                           129        645       222          867 
    PUs[22].U_F2_U_1                             A1_bit_width10_22                           129        645       222          866 
    PUs[34].U_F2_U_1                             A1_bit_width10_34                           129        644       222          866 
    PUs[4].U_F2_U_1                              A1_bit_width10_4                            129        644       222          866 
    PUs[33].U_F2_U_1                             A1_bit_width10_33                           129        643       222          865 
    PUs[47].U_F2_U_1                             A1_bit_width10_47                           129        641       222          862 
    PUs[58].U_F2_U_1                             A1_bit_width10_58                           129        640       222          862 
    PUs[0].U_F2_U_0                              A0_bit_width10                              128        633       222          855 
    PUs[64].U_F2_U_1                             A1_bit_width10_64                           128        629       220          850 
    PUs[20].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_4984_20      87        331       162          493 
    PUs[13].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_4984_13      87        331       162          493 
    PUs[6].U_F2_csa_tree_U_S1_add_18_10_groupi   csa_tree_U_S1_add_18_10_group_2_4984_6       87        331       162          493 
    PUs[20].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_4985_20     84        341       151          492 
    PUs[13].U_F2_csa_tree_U_S21_add_18_10_groupi csa_tree_U_S21_add_18_10_group_2_4985_13     84        341       151          492 
    PUs[16].U_F2_csa_tree_U_S1_add_18_10_groupi  csa_tree_U_S1_add_18_10_group_2_4984_16      87        330       162          492 
