============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Mar 03 2020  01:52:13 pm
  Module:                 INTER_4
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

              Instance                             Module                 Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------------------------------------
INTER_4                                                                   13412      75861     29078       104939 
  gen_filter[16].U_S0               filter_4_bit_width10_16                 753       3987      1494         5482 
    csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_8       75        637       139          776 
    csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21_8      69        634       132          766 
    csa_tree_U_S20_add_18_10_groupi csa_tree_U_S20_add_18_10_group_27_8      89        388       153          541 
    addinc_U_S22_add_18_16          add_signed_carry_28_1226                 77        372       122          494 
    addinc_U_S2_add_18_16           add_signed_carry_28_1225                 77        372       122          494 
    csa_tree_U_S0_add_18_10_groupi  csa_tree_U_S0_add_18_10_group_29_8       90        332       155          487 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25_8      44        330        88          418 
    U_S11_add_41_16                 add_unsigned_232_922                     57        204        91          295 
    U_2_U_S0_add_18_10              add_signed_254_946                       31        134        49          183 
    U_1_U_S0_add_18_10              add_signed_254_947                       31        134        49          183 
    U_2_U_S1_add_18_10              add_signed_253_1355                      18        150        21          171 
    U_1_U_S1_add_18_10              add_signed_253_1354                      18        150        21          171 
  gen_filter[0].U_S0                filter_4_bit_width10                    751       3979      1493         5471 
    csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23         75        632       139          771 
    csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21        69        635       132          767 
    csa_tree_U_S20_add_18_10_groupi csa_tree_U_S20_add_18_10_group_27        89        388       153          541 
    addinc_U_S22_add_18_16          add_signed_carry_28_1210                 77        372       122          494 
    addinc_U_S2_add_18_16           add_signed_carry_28_1209                 77        372       122          494 
    csa_tree_U_S0_add_18_10_groupi  csa_tree_U_S0_add_18_10_group_29         90        332       155          487 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25        44        330        88          418 
    U_S11_add_41_16                 add_unsigned_232                         57        204        91          295 
    U_2_U_S0_add_18_10              add_signed_254_962                       31        134        49          183 
    U_1_U_S0_add_18_10              add_signed_254                           31        134        49          183 
    U_2_U_S1_add_18_10              add_signed_253                           18        150        21          171 
    U_1_U_S1_add_18_10              add_signed_253_1370                      18        150        21          171 
  gen_filter[1].U_S0                filter_4_bit_width10_1                  745       3981      1472         5453 
    csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_1       75        632       139          771 
    csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21_1      69        635       132          767 
    csa_tree_U_S20_add_18_10_groupi csa_tree_U_S20_add_18_10_group_27_1      89        388       153          541 
    addinc_U_S22_add_18_16          add_signed_carry_28_1212                 77        372       122          494 
    addinc_U_S2_add_18_16           add_signed_carry_28_1211                 77        372       122          494 
    csa_tree_U_S0_add_18_10_groupi  csa_tree_U_S0_add_18_10_group_29_1       90        332       155          487 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25_1      44        330        88          418 
    U_S11_add_41_16                 add_unsigned_232_929                     57        204        91          295 
    U_2_U_S0_add_18_10              add_signed_254_960                       31        134        49          183 
    U_1_U_S0_add_18_10              add_signed_254_961                       31        134        49          183 
    U_2_U_S1_add_18_10              add_signed_253_1369                      18        150        21          171 
    U_1_U_S1_add_18_10              add_signed_253_1368                      18        150        21          171 
  gen_filter[15].U_S0               filter_4_bit_width10_15                 741       3969      1462         5430 
    csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_7       75        637       139          776 
    csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21_7      69        635       132          767 
    csa_tree_U_S20_add_18_10_groupi csa_tree_U_S20_add_18_10_group_27_7      89        388       153          541 
    addinc_U_S22_add_18_16          add_signed_carry_28_1224                 77        372       122          494 
    addinc_U_S2_add_18_16           add_signed_carry_28_1223                 77        372       122          494 
    csa_tree_U_S0_add_18_10_groupi  csa_tree_U_S0_add_18_10_group_29_7       90        332       155          487 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25_7      44        330        88          418 
    U_S11_add_41_16                 add_unsigned_232_923                     57        204        91          295 
    U_2_U_S0_add_18_10              add_signed_254_948                       31        134        49          183 
    U_1_U_S0_add_18_10              add_signed_254_949                       31        134        49          183 
    U_2_U_S1_add_18_10              add_signed_253_1357                      18        150        21          171 
    U_1_U_S1_add_18_10              add_signed_253_1356                      18        150        21          171 
  gen_filter[14].U_S0               filter_4_bit_width10_14                 735       3951      1439         5390 
    csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_6       75        637       139          776 
    csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21_6      69        634       132          766 
    csa_tree_U_S20_add_18_10_groupi csa_tree_U_S20_add_18_10_group_27_6      89        388       153          541 
    addinc_U_S22_add_18_16          add_signed_carry_28_1222                 77        372       122          494 
    addinc_U_S2_add_18_16           add_signed_carry_28_1221                 77        372       122          494 
    csa_tree_U_S0_add_18_10_groupi  csa_tree_U_S0_add_18_10_group_29_6       90        332       155          487 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25_6      44        330        88          418 
    U_S11_add_41_16                 add_unsigned_232_924                     57        204        91          295 
    U_2_U_S0_add_18_10              add_signed_254_950                       31        134        49          183 
    U_1_U_S0_add_18_10              add_signed_254_951                       31        134        49          183 
    U_2_U_S1_add_18_10              add_signed_253_1359                      18        150        21          171 
    U_1_U_S1_add_18_10              add_signed_253_1358                      18        150        21          171 
  gen_filter[2].U_S0                filter_4_bit_width10_2                  735       3950      1439         5389 
    csa_tree_U_s3_add_18_10_groupi  csa_tree_U_s3_add_18_10_group_23_9       75        632       139          771 
    csa_tree_U_s23_add_18_10_groupi csa_tree_U_s23_add_18_10_group_21_9      69        635       132          767 
    csa_tree_U_S20_add_18_10_groupi csa_tree_U_S20_add_18_10_group_27_9      89        388       153          541 
    addinc_U_S22_add_18_16          add_signed_carry_28_1228                 77        372       122          494 
    addinc_U_S2_add_18_16           add_signed_carry_28_1227                 77        372       122          494 
    csa_tree_U_S0_add_18_10_groupi  csa_tree_U_S0_add_18_10_group_29_9       90        332       155          487 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_25_9      44        330        88          418 
