============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Feb 20 2020  11:37:44 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

   Instance               Module            Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------
filter_regular                              32829     199033     84192       283225 
  S0[8].U0     filter_6taps_bit_width10_8    1742       9842      4031        13873 
  S0[10].U0    filter_6taps_bit_width10_10   1742       9841      4031        13872 
  S0[9].U0     filter_6taps_bit_width10_9    1742       9841      4031        13872 
  S0[13].U0    filter_6taps_bit_width10_13   1737       9836      4022        13858 
  S0[3].U0     filter_6taps_bit_width10_3    1735       9836      4022        13858 
  S0[16].U0    filter_6taps_bit_width10_16   1737       9836      4022        13858 
  S0[2].U0     filter_6taps_bit_width10_2    1737       9835      4022        13857 
  S0[11].U0    filter_6taps_bit_width10_11   1735       9834      4023        13857 
  S0[7].U0     filter_6taps_bit_width10_7    1737       9834      4022        13856 
  S0[5].U0     filter_6taps_bit_width10_5    1737       9834      4022        13856 
  S0[14].U0    filter_6taps_bit_width10_14   1735       9833      4023        13856 
  S0[15].U0    filter_6taps_bit_width10_15   1735       9831      4023        13854 
  S0[12].U0    filter_6taps_bit_width10_12   1735       9830      4022        13852 
  S0[1].U0     filter_6taps_bit_width10_1    1735       9830      4022        13851 
  S0[6].U0     filter_6taps_bit_width10_6    1735       9829      4022        13851 
  S0[4].U0     filter_6taps_bit_width10_4    1735       9829      4022        13851 
  S0[0].U0     filter_6taps_bit_width10      1727       9838      4010        13847 
