============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Feb 20 2020  10:39:27 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

   Instance               Module            Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------
filter_regular                              32855     197844     84266       282110 
  S0[7].U0     filter_6taps_bit_width10_7    1739       9774      4022        13797 
  S0[16].U0    filter_6taps_bit_width10_16   1738       9773      4023        13796 
  S0[2].U0     filter_6taps_bit_width10_2    1738       9773      4022        13795 
  S0[13].U0    filter_6taps_bit_width10_13   1738       9773      4022        13795 
  S0[5].U0     filter_6taps_bit_width10_5    1738       9773      4022        13795 
  S0[6].U0     filter_6taps_bit_width10_6    1735       9772      4014        13787 
  S0[15].U0    filter_6taps_bit_width10_15   1733       9770      4013        13783 
  S0[1].U0     filter_6taps_bit_width10_1    1733       9769      4012        13781 
  S0[12].U0    filter_6taps_bit_width10_12   1733       9769      4012        13781 
  S0[4].U0     filter_6taps_bit_width10_4    1733       9769      4012        13781 
  S0[14].U0    filter_6taps_bit_width10_14   1735       9767      4013        13780 
  S0[11].U0    filter_6taps_bit_width10_11   1735       9767      4013        13780 
  S0[0].U0     filter_6taps_bit_width10      1735       9765      4014        13779 
  S0[3].U0     filter_6taps_bit_width10_3    1735       9765      4013        13778 
  S0[10].U0    filter_6taps_bit_width10_10   1732       9758      4017        13775 
  S0[9].U0     filter_6taps_bit_width10_9    1732       9758      4017        13775 
  S0[8].U0     filter_6taps_bit_width10_8    1732       9758      4017        13775 
