============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Feb 21 2020  09:15:15 am
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

              Instance                                Module                    Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------------------------------------------
filter_regular                                                                  34316     208681     86824       295505 
  S0[9].U0                          filter_6taps_bit_width10_9                   1824      10412      4127        14538 
    csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_2_561        57        386       110          496 
    csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_2_559        49        362        99          461 
    csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_2_555        50        355       101          456 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_2_560       47        363        90          453 
    csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_2_557        49        352        96          448 
    csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_2_553        37        300        75          375 
    csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_2_563        44        275        76          351 
    csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_2_564        39        278        71          349 
    csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_2_565       38        273        68          341 
    csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_2_556       33        270        60          330 
    csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_536_1       34        262        59          321 
    csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_2_554        37        253        65          317 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_2_558       31        252        53          305 
    csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_537_1        33        230        60          290 
    csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_548_1       27        221        50          271 
    csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_2_562        27        222        48          270 
    csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_533_1         27        217        50          266 
    csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111_550_1       26        190        43          233 
    U_S_44_add_63_8                 add_signed_358_1032_1220                       19        126        24          150 
    U_S_25_add_63_8                 add_signed_358_1046_1212                       19        126        24          150 
    U_S4_add_90_9                   add_signed_431_1215                            19        125        24          149 
    U_S_15_add_63_8                 add_signed_358_1047_1201                       19        124        24          148 
    U_S95_add_63_8                  add_signed_358_1048_1205                       19        124        24          148 
    U_S85_add_63_8                  add_signed_358_1207                            19        124        24          148 
    U_S14_add_90_9                  add_signed_421_1210                            19        124        24          148 
