============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 20 2019  11:01:19 am
  Module:                 FME_INTER_2
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                          Module                      Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------------------------------------------------------------
FME_INTER_2                                                                                       15852      88515     40142       128657 
  U_buffer                                       buffer_shift                                     12425      67386     29847        97233 
  U_inter                                        interpolation_bit_width10                         2241      13393      5041        18434 
    csa_tree_PUs_5__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_5__U_F2_U_S1_add_18_10_group_411       39        264        73          337 
    csa_tree_PUs_4__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_4__U_F2_U_S21_add_18_10_group_413      39        264        73          337 
    csa_tree_PUs_4__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_4__U_F2_U_S1_add_18_10_group_415       39        264        73          337 
    csa_tree_PUs_3__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_3__U_F2_U_S21_add_18_10_group_417      39        264        73          337 
    csa_tree_PUs_3__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_3__U_F2_U_S1_add_18_10_group_419       39        264        73          337 
    csa_tree_PUs_2__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_2__U_F2_U_S21_add_18_10_group_421      39        264        73          337 
    csa_tree_PUs_2__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_2__U_F2_U_S1_add_18_10_group_423       39        264        73          337 
    csa_tree_PUs_1__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_1__U_F2_U_S21_add_18_10_group_425      39        264        73          337 
    csa_tree_PUs_1__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_1__U_F2_U_S1_add_18_10_group_427       39        264        73          337 
    csa_tree_PUs_0__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_0__U_F2_U_S21_add_18_10_group_429      39        264        73          337 
    csa_tree_PUs_0__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_0__U_F2_U_S1_add_18_10_group_431       39        264        73          337 
