============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 19 2019  11:02:45 pm
  Module:                 FME_INTER_4
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                          Module                      Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------------------------------------------------------------
    addinc_PUs[6].U_F8_U_3_U_S0_add_18_16        add_signed_carry_4751                               85        453       145          598 
    addinc_PUs[16].U_F8_U_3_U_S0_add_18_16       add_signed_carry_4731                               85        453       145          598 
    addinc_PUs[1].U_F8_U_0_U_S0_add_18_16        add_signed_carry_4762                               85        453       144          598 
    addinc_PUs[15].U_F8_U_3_U_S0_add_18_16       add_signed_carry_4733                               85        450       145          595 
    addinc_PUs[2].U_F8_U_0_U_S0_add_18_16        add_signed_carry_4760                               85        450       145          595 
    addinc_PUs[14].U_F8_U_3_U_S0_add_18_16       add_signed_carry_4735                               85        450       144          594 
    csa_tree_PUs_5__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_5__U_F8_U_S13_add_18_10_group_770      66        434       127          561 
    csa_tree_PUs_2__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_2__U_F8_U_S13_add_18_10_group_776      66        434       127          561 
    csa_tree_PUs_3__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_3__U_F8_U_S13_add_18_10_group_774      66        433       127          560 
    csa_tree_PUs_0__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_0__U_F8_U_S13_add_18_10_group_780      66        429       127          556 
    csa_tree_PUs_4__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_4__U_F8_U_S13_add_18_10_group_772      63        431       122          552 
    csa_tree_PUs_1__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_1__U_F8_U_S13_add_18_10_group_778      62        425       120          545 
    csa_tree_PUs_14__U_F8_U_S13_add_18_10_groupi csa_tree_PUs_14__U_F8_U_S13_add_18_10_group_752     68        399       132          531 
    csa_tree_PUs_9__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_9__U_F8_U_S13_add_18_10_group_762      68        399       132          531 
    csa_tree_PUs_6__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_6__U_F8_U_S13_add_18_10_group_768      68        399       132          531 
    csa_tree_PUs_16__U_F8_U_S13_add_18_10_groupi csa_tree_PUs_16__U_F8_U_S13_add_18_10_group_748     68        398       132          530 
    csa_tree_PUs_15__U_F8_U_S13_add_18_10_groupi csa_tree_PUs_15__U_F8_U_S13_add_18_10_group_750     68        398       132          530 
    csa_tree_PUs_12__U_F8_U_S13_add_18_10_groupi csa_tree_PUs_12__U_F8_U_S13_add_18_10_group_756     68        398       132          530 
    csa_tree_PUs_11__U_F8_U_S13_add_18_10_groupi csa_tree_PUs_11__U_F8_U_S13_add_18_10_group_758     68        398       132          530 
    csa_tree_PUs_10__U_F8_U_S13_add_18_10_groupi csa_tree_PUs_10__U_F8_U_S13_add_18_10_group_760     68        398       132          530 
    csa_tree_PUs_8__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_8__U_F8_U_S13_add_18_10_group_764      68        398       132          530 
    csa_tree_PUs_7__U_F8_U_S13_add_18_10_groupi  csa_tree_PUs_7__U_F8_U_S13_add_18_10_group_766      68        398       132          530 
    csa_tree_PUs_13__U_F8_U_S13_add_18_10_groupi csa_tree_PUs_13__U_F8_U_S13_add_18_10_group_754     68        397       132          529 
    PUs[16].U_F8_U_S11_add_41_16                 add_unsigned_3767_4682                              70        262       119          380 
    PUs[15].U_F8_U_S11_add_41_16                 add_unsigned_3767_4683                              70        262       119          380 
    PUs[14].U_F8_U_S11_add_41_16                 add_unsigned_3767_4684                              70        262       119          380 
    PUs[13].U_F8_U_S11_add_41_16                 add_unsigned_3767_4685                              70        262       119          380 
    PUs[12].U_F8_U_S11_add_41_16                 add_unsigned_3767_4686                              70        262       119          380 
    PUs[11].U_F8_U_S11_add_41_16                 add_unsigned_3767_4687                              70        262       119          380 
    PUs[10].U_F8_U_S11_add_41_16                 add_unsigned_3767_4688                              70        262       119          380 
    PUs[9].U_F8_U_S11_add_41_16                  add_unsigned_3767_4689                              70        262       119          380 
    PUs[8].U_F8_U_S11_add_41_16                  add_unsigned_3767_4690                              70        262       119          380 
    PUs[7].U_F8_U_S11_add_41_16                  add_unsigned_3767_4691                              70        262       119          380 
    PUs[6].U_F8_U_S11_add_41_16                  add_unsigned_3767_4692                              70        262       119          380 
    PUs[5].U_F8_U_S11_add_41_16                  add_unsigned_3767_4693                              70        262       119          380 
    PUs[4].U_F8_U_S11_add_41_16                  add_unsigned_3767_4694                              70        262       119          380 
    PUs[3].U_F8_U_S11_add_41_16                  add_unsigned_3767_4695                              70        262       119          380 
    PUs[2].U_F8_U_S11_add_41_16                  add_unsigned_3767_4696                              70        262       119          380 
    PUs[1].U_F8_U_S11_add_41_16                  add_unsigned_3767_4697                              70        262       119          380 
    PUs[0].U_F8_U_S11_add_41_16                  add_unsigned_3767                                   70        262       119          380 
    PUs[9].U_F8_U_2_U_S0_add_18_10               add_signed_3790_4712                                52        181        85          266 
    PUs[16].U_F8_U_2_U_S0_add_18_10              add_signed_3790_4698                                52        181        85          266 
    PUs[15].U_F8_U_2_U_S0_add_18_10              add_signed_3790_4700                                52        181        85          266 
    PUs[14].U_F8_U_2_U_S0_add_18_10              add_signed_3790_4702                                52        181        85          266 
    PUs[13].U_F8_U_2_U_S0_add_18_10              add_signed_3790_4704                                52        181        85          266 
    PUs[12].U_F8_U_2_U_S0_add_18_10              add_signed_3790_4706                                52        181        85          266 
    PUs[11].U_F8_U_2_U_S0_add_18_10              add_signed_3790_4708                                52        181        85          266 
    PUs[10].U_F8_U_2_U_S0_add_18_10              add_signed_3790_4710                                52        181        85          266 
    PUs[8].U_F8_U_2_U_S0_add_18_10               add_signed_3790_4714                                52        181        85          266 
    PUs[7].U_F8_U_2_U_S0_add_18_10               add_signed_3790_4716                                52        181        85          266 
    PUs[6].U_F8_U_2_U_S0_add_18_10               add_signed_3790_4718                                52        181        85          266 
    PUs[5].U_F8_U_2_U_S0_add_18_10               add_signed_3790_4720                                52        181        85          266 
    PUs[4].U_F8_U_2_U_S0_add_18_10               add_signed_3790_4722                                52        181        85          266 
    PUs[3].U_F8_U_2_U_S0_add_18_10               add_signed_3790_4724                                52        181        85          266 
    PUs[2].U_F8_U_2_U_S0_add_18_10               add_signed_3790_4726                                52        181        85          266 
    PUs[1].U_F8_U_2_U_S0_add_18_10               add_signed_3790_4728                                52        181        85          266 
    PUs[0].U_F8_U_2_U_S0_add_18_10               add_signed_3790_4730                                52        181        85          266 
    PUs[0].U_F8_U_1_U_S0_add_18_10               add_signed_3790                                     52        181        85          266 
    PUs[16].U_F8_U_2_U_S1_add_18_10              add_signed_3789_9435                                41        160        65          226 
    PUs[15].U_F8_U_2_U_S1_add_18_10              add_signed_3789_9436                                41        160        65          226 
    PUs[14].U_F8_U_2_U_S1_add_18_10              add_signed_3789_9437                                41        160        65          226 
    PUs[13].U_F8_U_2_U_S1_add_18_10              add_signed_3789_9438                                41        160        65          226 
    PUs[12].U_F8_U_2_U_S1_add_18_10              add_signed_3789_9439                                41        160        65          226 
    PUs[11].U_F8_U_2_U_S1_add_18_10              add_signed_3789_9440                                41        160        65          226 
    PUs[10].U_F8_U_2_U_S1_add_18_10              add_signed_3789_9441                                41        160        65          226 
    PUs[9].U_F8_U_2_U_S1_add_18_10               add_signed_3789_9442                                41        160        65          226 
    PUs[8].U_F8_U_2_U_S1_add_18_10               add_signed_3789_9443                                41        160        65          226 
    PUs[7].U_F8_U_2_U_S1_add_18_10               add_signed_3789_9444                                41        160        65          226 
    PUs[6].U_F8_U_2_U_S1_add_18_10               add_signed_3789_9445                                41        160        65          226 
    PUs[5].U_F8_U_2_U_S1_add_18_10               add_signed_3789_9446                                41        160        65          226 
    PUs[4].U_F8_U_2_U_S1_add_18_10               add_signed_3789_9447                                41        160        65          226 
