============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Feb 20 2020  09:13:05 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

              Instance                               Module                   Cells  Cell Area  Net Area   Total Area 
----------------------------------------------------------------------------------------------------------------------
filter_regular                                                                24766     144751     58261       203012 
  S0[8].U0                          filter_6taps_bit_width10_8                 2658      14317      5761        20077 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_1_222    112        556       214          770 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_1_220    101        536       183          720 
    csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_1_221      52        573       103          676 
    csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_1_218     96        454       181          635 
    csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_1_223      63        512       119          631 
    csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_1_215     110        394       210          604 
    csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_1_217      58        490       113          604 
    csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_1_214      83        419       167          585 
    csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_197_1     94        409       174          583 
    csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_1_219      55        413       106          519 
    csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_194_1       75        303       140          443 
    csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_1_225      52        340        91          430 
    csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_1_226      40        356        72          428 
    csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111_211_1     67        268       123          391 
    csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_1_227     41        314        73          386 
    csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_1_216      38        298        68          366 
    csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_209_1     27        250        50          300 
    csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_1_224      27        237        48          285 
    U_S85_add_63_8                  add_signed_243                               26        154        33          186 
    U_S95_add_63_8                  add_signed_243_682                           28        150        36          186 
    U_S_25_add_63_8                 add_signed_243_680                           26        153        33          186 
    U_S4_add_90_9                   add_signed_316                               26        146        34          180 
    U_S_15_add_63_8                 add_signed_243_681                           26        146        33          178 
    U_S14_add_90_9                  add_signed_306                               21        143        26          169 
    U_S_44_add_63_8                 add_signed_243_672                           19        137        24          161 
    U_S_35_add_63_8                 add_signed_243_673_649                       18        132        22          154 
  S0[3].U0                          filter_6taps_bit_width10_3                 2588      14412      5622        20034 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609          112        567       214          781 
    csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133            63        527       119          647 
    csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138            52        542       103          646 
    csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627           94        470       174          644 
    csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147            58        524       113          637 
    csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155            84        451       168          619 
    csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153           110        388       210          599 
    csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619           95        413       180          593 
    csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143            55        438       106          544 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614           50        389        90          479 
    csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165             75        330       140          470 
    csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119            52        343        91          434 
    csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117            40        356        72          428 
    csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111           68        264       125          389 
    csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113           39        316        69          385 
    csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149            39        306        70          376 
    csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115           27        235        50          285 
    csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121            27        236        48          284 
    U_S95_add_63_8                  add_signed_249_688_637                       30        169        39          208 
    U_S_25_add_63_8                 add_signed_249_686_619                       30        167        39          206 
    U_S85_add_63_8                  add_signed_249_633                           26        160        33          192 
    U_S_15_add_63_8                 add_signed_249_687_641                       26        148        33          180 
    U_S14_add_90_9                  add_signed_312_632                           25        148        32          180 
    U_S4_add_90_9                   add_signed_322_638                           24        145        31          176 
    U_S_44_add_63_8                 add_signed_249_684                           19        144        24          168 
    U_S_35_add_63_8                 add_signed_249_679                           18        133        22          156 
  S0[4].U0                          filter_6taps_bit_width10_4                 2576      14324      5569        19893 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_1        110        584       210          794 
    csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_1          63        550       119          669 
    csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_1         96        470       181          651 
    csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_1         94        470       174          644 
    csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_1          52        518       103          621 
    csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_1          84        450       169          619 
    csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_1          58        498       113          611 
    csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_1         109        390       208          598 
    csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_1          55        478       106          584 
    csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_1           75        330       141          471 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_1         50        364        90          454 
    csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_1          52        335        91          426 
    csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_1          42        347        75          422 
    csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111_1         68        264       125          389 
    csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_1         41        315        73          387 
    csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_1          37        293        67          360 
    csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_1         27        235        50          285 
    csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_1          27        229        48          278 
    U_S95_add_63_8                  add_signed_249_688                           30        169        39          208 
    U_S_25_add_63_8                 add_signed_249_686                           30        167        39          206 
    U_S85_add_63_8                  add_signed_249                               25        157        31          188 
    U_S14_add_90_9                  add_signed_312                               25        148        32          180 
    U_S4_add_90_9                   add_signed_322                               24        147        31          178 
    U_S_15_add_63_8                 add_signed_249_687                           25        145        31          176 
    U_S_44_add_63_8                 add_signed_249_678                           19        145        24          169 
    U_S_35_add_63_8                 add_signed_249_679_647                       18        133        22          156 
  S0[7].U0                          filter_6taps_bit_width10_7                 2626      14153      5666        19818 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_204      110        549       210          759 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_202       99        486       181          667 
