============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Mar 03 2020  08:59:03 am
  Module:                 INTER_6
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

              Instance                               Module                  Cells  Cell Area  Net Area   Total Area 
---------------------------------------------------------------------------------------------------------------------
    U_S20_add_41_16                 add_unsigned_279_1210                        5         24         4           29 
    U_S0_add_41_16                  add_unsigned_279_1211                        5         24         4           29 
  gen_filter[2].U_S0                filter_6_bit_width10_2                    1440       6686      2875         9561 
    csa_tree_U_S14_add_18_10_groupi csa_tree_U_S14_add_18_10_group_39_1058     102        600       183          784 
    csa_tree_U_S25_add_18_10_groupi csa_tree_U_S25_add_18_10_group_43_2        103        560       205          765 
    csa_tree_U_S5_add_18_10_groupi  csa_tree_U_S5_add_18_10_group_45_2         103        560       205          765 
    csa_tree_U_S15_add_41_16_groupi csa_tree_U_S15_add_41_16_group_37_2         93        458       180          638 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_41_1041      87        413       148          561 
    csa_tree_U_S23_add_18_10_groupi csa_tree_U_S23_add_18_10_group_530_1050     60        433       111          545 
    csa_tree_U_S3_add_18_10_groupi  csa_tree_U_S3_add_18_10_group_532_1033      60        433       111          545 
    addinc_U_5_U_S0_add_18_16       add_signed_carry_168_873                    77        345       129          473 
    addinc_U_0_U_S0_add_18_16       add_signed_carry_168_874                    77        345       129          473 
    U_4_U_S0_add_18_10              add_signed_303_905                          76        319       127          446 
    U_1_U_S0_add_18_10              add_signed_303_904                          76        319       127          446 
    addinc_U_4_U_S1_add_18_16       add_signed_carry_32_983                     68        299       111          410 
    addinc_U_1_U_S1_add_18_16       add_signed_carry_32_984                     68        299       111          410 
    addinc_U_S22_add_18_16          add_signed_carry_10_1165                    75        234       124          358 
    addinc_U_S2_add_18_16           add_signed_carry_10_1166                    75        234       124          358 
    U_3_U_S1_add_18_10              add_signed_298_943                          50        181        78          259 
    U_2_U_S1_add_18_10              add_signed_298_942                          50        181        78          259 
    U_3_U_S0_add_18_10              add_signed_303_911_1182                     32        142        44          187 
    U_2_U_S0_add_18_10              add_signed_303_911_1183                     32        142        44          187 
    U_S20_add_41_16                 add_unsigned_279_1216                        5         24         4           29 
    U_S0_add_41_16                  add_unsigned_279_1217                        5         24         4           29 
  gen_filter[3].U_S0                filter_6_bit_width10_3                    1440       6686      2875         9561 
    csa_tree_U_S14_add_18_10_groupi csa_tree_U_S14_add_18_10_group_39_1059     102        600       183          784 
    csa_tree_U_S25_add_18_10_groupi csa_tree_U_S25_add_18_10_group_43_3        103        560       205          765 
    csa_tree_U_S5_add_18_10_groupi  csa_tree_U_S5_add_18_10_group_45_3         103        560       205          765 
    csa_tree_U_S15_add_41_16_groupi csa_tree_U_S15_add_41_16_group_37_3         93        458       180          638 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_41_1042      87        413       148          561 
    csa_tree_U_S23_add_18_10_groupi csa_tree_U_S23_add_18_10_group_530_1051     60        433       111          545 
    csa_tree_U_S3_add_18_10_groupi  csa_tree_U_S3_add_18_10_group_532_1034      60        433       111          545 
    addinc_U_5_U_S0_add_18_16       add_signed_carry_168_871                    77        345       129          473 
    addinc_U_0_U_S0_add_18_16       add_signed_carry_168_872                    77        345       129          473 
    U_4_U_S0_add_18_10              add_signed_303_901                          76        319       127          446 
    U_1_U_S0_add_18_10              add_signed_303_900                          76        319       127          446 
    addinc_U_4_U_S1_add_18_16       add_signed_carry_32_981                     68        299       111          410 
    addinc_U_1_U_S1_add_18_16       add_signed_carry_32_982                     68        299       111          410 
    addinc_U_S22_add_18_16          add_signed_carry_10_1163                    75        234       124          358 
    addinc_U_S2_add_18_16           add_signed_carry_10_1164                    75        234       124          358 
    U_3_U_S1_add_18_10              add_signed_298_941                          50        181        78          259 
    U_2_U_S1_add_18_10              add_signed_298_940                          50        181        78          259 
    U_3_U_S0_add_18_10              add_signed_303_911_1180                     32        142        44          187 
    U_2_U_S0_add_18_10              add_signed_303_911_1181                     32        142        44          187 
    U_S20_add_41_16                 add_unsigned_279_1214                        5         24         4           29 
    U_S0_add_41_16                  add_unsigned_279_1215                        5         24         4           29 
  gen_filter[6].U_S0                filter_6_bit_width10_6                    1440       6684      2875         9559 
    csa_tree_U_S14_add_18_10_groupi csa_tree_U_S14_add_18_10_group_39_1062     102        600       183          784 
    csa_tree_U_S25_add_18_10_groupi csa_tree_U_S25_add_18_10_group_43_6        103        560       205          765 
    csa_tree_U_S5_add_18_10_groupi  csa_tree_U_S5_add_18_10_group_45_6         103        560       205          765 
    csa_tree_U_S15_add_41_16_groupi csa_tree_U_S15_add_41_16_group_37_6         93        458       180          638 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_41_1045      87        413       148          561 
    csa_tree_U_S23_add_18_10_groupi csa_tree_U_S23_add_18_10_group_530_1054     60        433       111          545 
    csa_tree_U_S3_add_18_10_groupi  csa_tree_U_S3_add_18_10_group_532_1037      60        433       111          545 
    addinc_U_5_U_S0_add_18_16       add_signed_carry_168_865                    77        345       129          473 
    addinc_U_0_U_S0_add_18_16       add_signed_carry_168_866                    77        345       129          473 
    U_4_U_S0_add_18_10              add_signed_303_889                          76        319       127          446 
    U_1_U_S0_add_18_10              add_signed_303_888                          76        319       127          446 
    addinc_U_4_U_S1_add_18_16       add_signed_carry_32_975                     68        299       111          410 
    addinc_U_1_U_S1_add_18_16       add_signed_carry_32_976                     68        299       111          410 
    addinc_U_S22_add_18_16          add_signed_carry_10_1157                    75        234       124          358 
    addinc_U_S2_add_18_16           add_signed_carry_10_1158                    75        234       124          358 
    U_3_U_S1_add_18_10              add_signed_298_935                          50        181        78          259 
    U_2_U_S1_add_18_10              add_signed_298_934                          50        181        78          259 
    U_3_U_S0_add_18_10              add_signed_303_911_1174                     32        142        44          187 
    U_2_U_S0_add_18_10              add_signed_303_911_1175                     32        142        44          187 
    U_S20_add_41_16                 add_unsigned_279_1208                        5         24         4           29 
    U_S0_add_41_16                  add_unsigned_279_1209                        5         24         4           29 
  gen_filter[4].U_S0                filter_6_bit_width10_4                    1440       6683      2875         9558 
    csa_tree_U_S14_add_18_10_groupi csa_tree_U_S14_add_18_10_group_39_1060     102        600       183          784 
    csa_tree_U_S25_add_18_10_groupi csa_tree_U_S25_add_18_10_group_43_4        103        560       205          765 
    csa_tree_U_S5_add_18_10_groupi  csa_tree_U_S5_add_18_10_group_45_4         103        560       205          765 
    csa_tree_U_S15_add_41_16_groupi csa_tree_U_S15_add_41_16_group_37_4         93        456       180          636 
    csa_tree_U_S13_add_18_10_groupi csa_tree_U_S13_add_18_10_group_41_1043      87        413       148          561 
    csa_tree_U_S23_add_18_10_groupi csa_tree_U_S23_add_18_10_group_530_1052     60        433       111          545 
    csa_tree_U_S3_add_18_10_groupi  csa_tree_U_S3_add_18_10_group_532_1035      60        433       111          545 
    addinc_U_5_U_S0_add_18_16       add_signed_carry_168_869                    77        345       129          473 
