============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Feb 20 2020  01:57:17 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

              Instance                             Module                 Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------------------------------------
filter_regular                                                             9029      59802     23545        83347 
  S0[0].U0                          filter_6taps_bit_width10               1611      10000      3759        13759 
    csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133        60        381       117          498 
    csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138        50        356       101          456 
    csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147        50        350       100          451 
    csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143        47        337        94          431 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609       43        316        82          398 
    csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155        37        300        75          375 
    csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117        40        280        72          352 
    csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119        42        272        75          347 
    csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113       39        275        69          344 
    csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619       33        250        60          309 
    csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153        36        242        62          304 
    csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627       31        242        57          299 
    csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149        35        233        62          296 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614       32        236        55          291 
    csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115       30        226        54          280 
    csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121        27        221        48          269 
    csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165         26        212        48          260 
    csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111       26        189        42          231 
    csa_tree_U_S3_add_90_9_groupi   csa_tree_U_S3_add_90_9_group_163         28        140        41          181 
    csa_tree_U_S_43_add_90_9_groupi csa_tree_U_S_43_add_90_9_group_161       24        133        31          164 
    addinc_U_2_U_S0_add_63_12       add_signed_carry_56_1388                 23        128        31          159 
    addinc_U_3_U_S0_add_63_12       add_signed_carry_56_1387                 23        126        31          157 
    U_S_34_add_90_9                 add_signed_344                           15        136        19          155 
    addinc_U_S_23_add_63_12         add_signed_carry_1190_1515               18        127        22          150 
    addinc_U_S83_add_63_12          add_signed_carry_1190_1517               18        127        22          150 
    addinc_U_2_U_S7_add_63_12       add_signed_carry_1452                    24        116        33          150 
    addinc_U_S_42_add_63_12         add_signed_carry_222_1789                18        127        22          149 
    U_S95_add_63_8                  add_signed_364_1558_1854                 19        125        24          149 
    U_S_44_add_63_8                 add_signed_364_1530                      19        124        24          148 
    U_S_25_add_63_8                 add_signed_364_1558_1855                 19        124        24          148 
    U_S_15_add_63_8                 add_signed_364_1836                      19        124        24          148 
    U_S85_add_63_8                  add_signed_364_1835                      19        124        24          148 
    U_S14_add_90_9                  add_signed_427_1799                      19        124        24          148 
    U_S4_add_90_9                   add_signed_437_1809                      19        124        24          148 
    addinc_U_1_U_S2_add_63_12       add_signed_carry_1451                    23        116        32          148 
    addinc_U_4_U_S2_add_63_12       add_signed_carry_2019                    23        114        32          146 
    addinc_U_3_U_S7_add_63_12       add_signed_carry                         23        114        32          146 
    addinc_U_S73_add_63_12          add_signed_carry_1190                    16        123        20          143 
    addinc_U_4_U_S0_add_63_12       add_signed_carry_56_1386                 23        111        31          142 
    addinc_U_1_U_S0_add_63_12       add_signed_carry_56                      23        111        31          142 
    U_S_35_add_63_8                 add_signed_364_1555                      18        120        22          142 
    csa_tree_U_S_53_add_90_9_groupi csa_tree_U_S_53_add_90_9_group_159       20        112        28          140 
    addinc_U_S_33_add_63_12         add_signed_carry_1190_1494_1912          17        118        21          139 
    addinc_U_S93_add_63_12          add_signed_carry_1190_1494_1911          17        118        21          139 
    addinc_U_3_U_S5_add_63_12       add_signed_carry_59_1461                 15        116        19          135 
    addinc_U_2_U_S5_add_63_12       add_signed_carry_59                      15        116        19          135 
    U_S_22_add_90_9                 add_signed_354                           13        118        16          134 
    U_S72_add_90_9                  add_signed_378                           13        118        16          134 
    U_S75_add_63_8                  add_signed_371_1881                      17        110        21          131 
    U_S82_add_90_9                  add_signed_370                           12        108        15          123 
    U_S_41_add_90_9                 add_signed_341                           11         99        14          112 
    U_S_32_add_90_9                 add_signed_348                           11         99        14          112 
    U_S20_add_90_9                  add_signed_426                           10         97        12          109 
    addinc_U_S0_add_63_12           add_signed_carry_101                     12         92        14          106 
    U_S92_add_90_9                  add_signed_363                           10         89        12          102 
    U_2_U_S1_add_63_8               add_signed_524                           10         89        12          102 
    U_4_U_S1_add_63_8               add_signed_533_2008                       9         80        11           91 
    U_2_U_S10_add_63_8_pad          add_signed_42                             9         80        11           91 
    U_1_U_S1_add_63_8               add_signed_533                            9         80        11           91 
    csa_tree_U_S11_add_63_12_groupi csa_tree_U_S11_add_63_12_group_157       12         49        15           64 
    U_S21_add_90_9                  add_signed_424                            6         30         6           36 
  S0[4].U0                          filter_6taps_bit_width10_4             1600       9982      3742        13725 
    csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_4      60        381       117          498 
    csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_4      50        356       101          456 
    csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_4      50        350       100          451 
    csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_4      47        337        94          431 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_4     43        316        82          398 
    csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_4      37        300        75          375 
    csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_4      40        280        72          352 
    csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_4      42        272        75          347 
    csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_4     39        275        69          344 
    csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_4     33        250        60          309 
    csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_4      36        242        62          304 
    csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_4     31        242        57          299 
    csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_4      35        233        62          296 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_4     32        236        55          291 
    csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_4     30        226        54          280 
    csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_4      27        221        48          269 
    csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_4       26        212        48          260 
    csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111_4     26        189        42          231 
    csa_tree_U_S3_add_90_9_groupi   csa_tree_U_S3_add_90_9_group_163_4       28        140        41          181 
    csa_tree_U_S_43_add_90_9_groupi csa_tree_U_S_43_add_90_9_group_161_4     24        133        31          164 
    addinc_U_2_U_S0_add_63_12       add_signed_carry_56_1388_2066            23        128        31          159 
    addinc_U_3_U_S0_add_63_12       add_signed_carry_56_1387_2048            23        126        31          157 
    U_S_34_add_90_9                 add_signed_344_1595                      15        136        19          155 
    addinc_U_S_23_add_63_12         add_signed_carry_1190_1495               18        127        22          150 
    addinc_U_S83_add_63_12          add_signed_carry_1190_1497               18        127        22          150 
    addinc_U_2_U_S7_add_63_12       add_signed_carry_1452_1996               24        116        33          150 
    addinc_U_S_42_add_63_12         add_signed_carry_222                     18        127        22          149 
    U_S95_add_63_8                  add_signed_364_1558_1862                 19        125        24          149 
    U_S_44_add_63_8                 add_signed_364_1530_1831                 19        124        24          148 
    U_S_25_add_63_8                 add_signed_364_1558                      19        124        24          148 
    U_S_15_add_63_8                 add_signed_364                           19        124        24          148 
    U_S85_add_63_8                  add_signed_364_1843                      19        124        24          148 
    U_S14_add_90_9                  add_signed_427                           19        124        24          148 
    U_S4_add_90_9                   add_signed_437                           19        124        24          148 
    addinc_U_1_U_S2_add_63_12       add_signed_carry_1451_2032               23        116        32          148 
    addinc_U_4_U_S2_add_63_12       add_signed_carry_2011                    23        114        32          146 
    addinc_U_3_U_S7_add_63_12       add_signed_carry_2012                    23        114        32          146 
    addinc_U_S73_add_63_12          add_signed_carry_1190_1893               16        123        20          143 
    addinc_U_4_U_S0_add_63_12       add_signed_carry_56_1386_2060            23        111        31          142 
    addinc_U_1_U_S0_add_63_12       add_signed_carry_56_2054                 23        111        31          142 
    U_S_35_add_63_8                 add_signed_364_1531                      18        120        22          142 
    csa_tree_U_S_53_add_90_9_groupi csa_tree_U_S_53_add_90_9_group_159_4     20        112        28          140 
    addinc_U_S_33_add_63_12         add_signed_carry_1190_1494               17        118        21          139 
    addinc_U_S93_add_63_12          add_signed_carry_1190_1494_1919          17        118        21          139 
    addinc_U_3_U_S5_add_63_12       add_signed_carry_59_1461_1974            15        116        19          135 
    addinc_U_2_U_S5_add_63_12       add_signed_carry_59_1936                 15        116        19          135 
    U_S_22_add_90_9                 add_signed_354_1920                      13        118        16          134 
    U_S72_add_90_9                  add_signed_378_1946                      13        118        16          134 
    U_S75_add_63_8                  add_signed_371                           17        110        21          131 
    U_S82_add_90_9                  add_signed_370_1930                      12        108        15          123 
    U_S_41_add_90_9                 add_signed_341_1950                      11         99        14          112 
    U_S_32_add_90_9                 add_signed_348_1982                      11         99        14          112 
    U_S20_add_90_9                  add_signed_426_2042                      10         97        12          109 
    addinc_U_S0_add_63_12           add_signed_carry_101_2022                12         92        14          106 
    U_S92_add_90_9                  add_signed_363_1978                      10         89        12          102 
    U_2_U_S1_add_63_8               add_signed_524_1990                      10         89        12          102 
    U_4_U_S1_add_63_8               add_signed_533_2000                       9         80        11           91 
    U_2_U_S10_add_63_8_pad          add_signed_42_1986                        9         80        11           91 
    U_1_U_S1_add_63_8               add_signed_533_2001                       9         80        11           91 
    csa_tree_U_S11_add_63_12_groupi csa_tree_U_S11_add_63_12_group_157_4     12         49        15           64 
    U_S21_add_90_9                  add_signed_424_2026                       6         30         6           36 
  S0[3].U0                          filter_6taps_bit_width10_3             1593       9972      3737        13709 
    csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_3      60        381       117          498 
    csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_3      50        356       101          456 
    csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_3      50        350       100          451 
    csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_3      47        337        94          431 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_3     43        316        82          398 
    csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_3      37        300        75          375 
    csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_3      40        280        72          352 
    csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_3      42        272        75          347 
    csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_3     39        275        69          344 
    csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_3     33        250        60          309 
    csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_3      36        242        62          304 
    csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_3     31        242        57          299 
    csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_3      35        233        62          296 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_3     32        236        55          291 
    csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_3     30        226        54          280 
    csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_3      27        221        48          269 
    csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_3       26        212        48          260 
    csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111_3     26        189        42          231 
    csa_tree_U_S3_add_90_9_groupi   csa_tree_U_S3_add_90_9_group_163_3       28        140        41          181 
    csa_tree_U_S_43_add_90_9_groupi csa_tree_U_S_43_add_90_9_group_161_3     24        133        31          164 
    addinc_U_2_U_S0_add_63_12       add_signed_carry_56_1388_2067            23        128        31          159 
    addinc_U_3_U_S0_add_63_12       add_signed_carry_56_1387_2049            23        126        31          157 
    U_S_34_add_90_9                 add_signed_344_1596                      15        136        19          155 
    addinc_U_S_23_add_63_12         add_signed_carry_1190_1500               18        127        22          150 
    addinc_U_S83_add_63_12          add_signed_carry_1190_1502               18        127        22          150 
    addinc_U_2_U_S7_add_63_12       add_signed_carry_1452_1997               24        116        33          150 
    addinc_U_S_42_add_63_12         add_signed_carry_222_1792                18        127        22          149 
    U_S95_add_63_8                  add_signed_364_1558_1860                 19        125        24          149 
    U_S_44_add_63_8                 add_signed_364_1530_1832                 19        124        24          148 
    U_S_25_add_63_8                 add_signed_364_1558_1861                 19        124        24          148 
    U_S_15_add_63_8                 add_signed_364_1842                      19        124        24          148 
    U_S85_add_63_8                  add_signed_364_1841                      19        124        24          148 
    U_S14_add_90_9                  add_signed_427_1802                      19        124        24          148 
    U_S4_add_90_9                   add_signed_437_1812                      19        124        24          148 
    addinc_U_1_U_S2_add_63_12       add_signed_carry_1451_2033               23        116        32          148 
    addinc_U_4_U_S2_add_63_12       add_signed_carry_2013                    23        114        32          146 
    addinc_U_3_U_S7_add_63_12       add_signed_carry_2014                    23        114        32          146 
    addinc_U_S73_add_63_12          add_signed_carry_1190_1894               16        123        20          143 
    addinc_U_4_U_S0_add_63_12       add_signed_carry_56_1386_2061            23        111        31          142 
    addinc_U_1_U_S0_add_63_12       add_signed_carry_56_2055                 23        111        31          142 
    U_S_35_add_63_8                 add_signed_364_1537                      18        120        22          142 
    csa_tree_U_S_53_add_90_9_groupi csa_tree_U_S_53_add_90_9_group_159_3     20        112        28          140 
    addinc_U_S_33_add_63_12         add_signed_carry_1190_1494_1918          17        118        21          139 
    addinc_U_S93_add_63_12          add_signed_carry_1190_1494_1917          17        118        21          139 
    addinc_U_3_U_S5_add_63_12       add_signed_carry_59_1461_1975            15        116        19          135 
    addinc_U_2_U_S5_add_63_12       add_signed_carry_59_1937                 15        116        19          135 
    U_S_22_add_90_9                 add_signed_354_1921                      13        118        16          134 
    U_S72_add_90_9                  add_signed_378_1947                      13        118        16          134 
    U_S75_add_63_8                  add_signed_371_1884                      17        110        21          131 
    U_S82_add_90_9                  add_signed_370_1931                      12        108        15          123 
    U_S_41_add_90_9                 add_signed_341_1951                      11         99        14          112 
    U_S_32_add_90_9                 add_signed_348_1983                      11         99        14          112 
    U_S20_add_90_9                  add_signed_426_2043                      10         97        12          109 
    addinc_U_S0_add_63_12           add_signed_carry_101_2023                12         92        14          106 
    U_S92_add_90_9                  add_signed_363_1979                      10         89        12          102 
    U_2_U_S1_add_63_8               add_signed_524_1991                      10         89        12          102 
