============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 13 2020  06:10:24 pm
  Module:                 filter_sharp
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                   Instance                                     Module                    Cells  Cell Area  Net Area   Total Area 
    csa_tree_U_S9_6_add_59_12_groupi          csa_tree_U_S9_6_add_59_12_group_275_1_377      96        826       186         1012 
    csa_tree_U_S3_5_add_59_8_groupi           csa_tree_U_S3_5_add_59_8_group_323_361        132        764       219          983 
    csa_tree_U_S6_6_add_59_12_groupi          csa_tree_U_S6_6_add_59_12_group_285_1_370      96        752       185          937 
    csa_tree_U_S12_2_add_84_9_groupi          csa_tree_U_S12_2_add_84_9_group_299_382       134        690       232          921 
    csa_tree_U_S4_4_add_59_8_groupi           csa_tree_U_S4_4_add_59_8_group_301_365        101        726       181          908 
    csa_tree_U_S9_4_add_59_8_groupi           csa_tree_U_S9_4_add_59_8_group_269_376        112        696       200          895 
    csa_tree_fac1_groupi                      csa_tree_fac1_group_255_391                   109        670       193          863 
    csa_tree_U_S11_6_add_59_12_groupi         csa_tree_U_S11_6_add_59_12_group_261_1_381    116        641       218          860 
    csa_tree_U_S15_4_add_59_8_groupi          csa_tree_U_S15_4_add_59_8_group_327_1_389     106        639       195          834 
    csa_tree_U_S1_4_add_59_8_groupi           csa_tree_U_S1_4_add_59_8_group_329_1_357      101        626       181          806 
    csa_tree_U_S10_6_add_59_12_groupi         csa_tree_U_S10_6_add_59_12_group_283_1_379     88        621       170          791 
    csa_tree_U_S2_6_add_59_8_groupi           csa_tree_U_S2_6_add_59_8_group_313_360         87        625       161          786 
    csa_tree_U_S14_5_add_59_8_groupi          csa_tree_U_S14_5_add_59_8_group_267_387       109        552       191          743 
    csa_tree_U_S14_6_add_59_8_groupi          csa_tree_U_S14_6_add_59_8_group_311_388        88        574       163          736 
    csa_tree_U_S15_5_add_59_8_groupi          csa_tree_U_S15_5_add_59_8_group_321_390        95        501       180          681 
    csa_tree_U_S1_5_add_59_8_groupi           csa_tree_U_S1_5_add_59_8_group_325_358         95        500       179          678 
    csa_tree_U_S8_5_add_59_8_groupi           csa_tree_U_S8_5_add_59_8_group_273_373         93        421       170          591 
    U_S12_7_add_59_8                          add_signed_466_952_2440                       103        410       172          582 
    csa_tree_U_S7_3_add_84_9_groupi           csa_tree_U_S7_3_add_84_9_group_281_1_371       74        412       131          543 
    csa_tree_U_S5_7_add_59_12_groupi          csa_tree_U_S5_7_add_59_12_group_293_1_368      69        412       126          538 
    csa_tree_U_S9_3_add_84_9_groupi           csa_tree_U_S9_3_add_84_9_group_279_1_375       66        399       116          515 
    csa_tree_U_S4_7_add_59_12_groupi          csa_tree_U_S4_7_add_59_12_group_295_1_366      58        407       105          512 
    csa_tree_U_S12_3_add_84_9_groupi          csa_tree_U_S12_3_add_84_9_group_259_1_383      62        382       113          495 
    csa_tree_U_S4_2_add_84_9_groupi           csa_tree_U_S4_2_add_84_9_group_303_1_363       55        381       102          483 
    csa_tree_U_S14_3_add_84_9_groupi          csa_tree_U_S14_3_add_84_9_group_317_1_386      64        355       115          470 
    csa_tree_U_S4_3_add_84_9_groupi           csa_tree_U_S4_3_add_84_9_group_301_364         49        380        89          469 
    csa_tree_U_S8_7_add_59_12_groupi          csa_tree_U_S8_7_add_59_12_group_271_374        42        385        73          458 
    csa_tree_U_S2_3_add_84_9_groupi           csa_tree_U_S2_3_add_84_9_group_319_1_359       57        335       102          437 
    csa_tree_U_S5_2_add_84_9_groupi           csa_tree_U_S5_2_add_84_9_group_291_1_367       44        308        73          382 
    csa_tree_U_S6_3_add_84_9_groupi           csa_tree_U_S6_3_add_84_9_group_287_1_369       41        311        70          381 
    U_S13_7_add_59_8                          add_signed_466_948_2444                        42        302        56          358 
    U_S3_7_add_59_8                           add_signed_466_2417                            43        298        60          358 
