============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Jan 21 2020  10:53:50 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

              Instance                                Module                   Cells  Cell Area  Net Area   Total Area 
-----------------------------------------------------------------------------------------------------------------------
filter_regular                                                                 96483     562520    223781       786301 
  S0[31].U0                         filter_6taps_bit_width10_31                 2773      15423      5916        21339 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_1         119        613       223          836 
    csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_1         102        521       189          710 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_1         103        496       190          686 
    csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_1           64        542       121          663 
    csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_1           84        486       165          651 
    csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_1          91        455       171          626 
    csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_1           66        468       129          597 
    csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_1          107        391       205          596 
    csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_1           52        489       103          592 
    csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_1           54        439       103          543 
    csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_1           53        375        96          471 
    csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_1            73        313       138          450 
    csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_1          54        348        97          445 
    csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_1           44        349        76          426 
    csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111_1          71        295       129          425 
    csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_1           35        280        63          343 
    csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_1          27        256        50          306 
    csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_1           28        252        50          302 
    U_S_25_add_63_8                 add_signed_344_1040_2383                      30        162        39          201 
    U_S85_add_63_8                  add_signed_344_576_2467                       25        168        31          200 
    U_S4_add_90_9                   add_signed_417_574_2395                       31        154        39          194 
    U_S95_add_63_8                  add_signed_344_1042_2461                      27        156        35          191 
    U_S14_add_90_9                  add_signed_407_575_2431                       26        156        33          189 
    U_S_15_add_63_8                 add_signed_344_1041_2463                      26        153        33          187 
    U_S_44_add_63_8                 add_signed_344_1026_2521                      25        145        32          177 
    U_S_35_add_63_8                 add_signed_344_1027_2523                      22        144        28          172 
  S0[3].U0                          filter_6taps_bit_width10_3                  2727      15334      5851        21185 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_707       120        620       226          846 
    csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_703       102        497       190          687 
    csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_708         64        536       121          656 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_705       101        463       184          647 
    csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_702         64        501       125          627 
    csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_706         52        507       103          610 
    csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_698         87        436       171          607 
    csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_700        89        437       168          605 
    csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_699        107        389       205          594 
    csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_704         54        455       103          558 
    csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_697          78        409       144          554 
    csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_713        54        349        98          446 
    csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_711         53        344        97          441 
    csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_710         44        331        76          407 
    csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111_714        68        278       125          403 
    csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_701         35        287        63          350 
    csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_712        27        244        50          295 
    csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_709         28        233        50          283 
    U_S_25_add_63_8                 add_signed_361_1049_2408                      30        173        39          212 
    U_S4_add_90_9                   add_signed_434_694_2482                       30        167        41          208 
    U_S_15_add_63_8                 add_signed_361_1050_2380                      26        163        33          195 
    U_S85_add_63_8                  add_signed_361_696_2432                       26        163        33          195 
    U_S14_add_90_9                  add_signed_424_695_2448                       25        162        31          193 
    U_S95_add_63_8                  add_signed_361_1051_2354                      27        158        35          193 
    U_S_44_add_63_8                 add_signed_361_1035                           21        155        26          181 
    U_S_35_add_63_8                 add_signed_361_1036                           22        138        28          166 
  S0[30].U0                         filter_6taps_bit_width10_30                 2755      15215      5892        21107 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609           116        613       218          831 
    csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619           103        489       190          679 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614           102        484       185          669 
    csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155             84        497       165          662 
    csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133             64        525       121          645 
    csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627            91        461       171          632 
    csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138             52        511       103          614 
    csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153            107        396       206          601 
    csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147             66        466       129          595 
    csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143             53        448       101          549 
    csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117             53        393        96          489 
    csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113            54        362        98          459 
    csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165              73        311       138          450 
    csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119             44        364        76          440 
    csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111            71        295       129          425 
    csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149             35        280        63          343 
    csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115            27        256        50          306 
    csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121             28        233        50          283 
    U_S_25_add_63_8                 add_signed_344_1040_2382                      30        162        39          201 
    U_S85_add_63_8                  add_signed_344_576_2466                       25        168        31          199 
    U_S4_add_90_9                   add_signed_417_574_2394                       31        154        39          194 
    U_S95_add_63_8                  add_signed_344_1042_2460                      27        156        35          191 
    U_S_15_add_63_8                 add_signed_344_1041_2462                      26        153        33          186 
    U_S14_add_90_9                  add_signed_407_575_2430                       26        149        33          182 
    U_S_44_add_63_8                 add_signed_344_1026                           25        145        32          177 
    U_S_35_add_63_8                 add_signed_344_1027                           22        144        28          172 
  S0[20].U0                         filter_6taps_bit_width10_20                 2727      15195      5862        21057 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_980       121        639       227          866 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_978       101        495       184          679 
    csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_976       102        486       189          675 
    csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_981         64        545       121          666 
    csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_971         87        464       170          634 
    csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_979         52        514       103          617 
    csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_973        89        447       168          615 
    csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_975         64        487       125          613 
    csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_972        107        392       206          598 
    csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_977         54        462       103          565 
    csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_986        55        399        99          498 
    csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_970          75        345       140          484 
    csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_984         54        362        98          459 
    csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111_987        67        290       124          414 
    csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_983         44        331        76          407 
    csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_974         35        284        63          348 
    csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_985        27        244        50          295 
    csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_982         28        239        50          289 
    U_S4_add_90_9                   add_signed_426_967_2446                       31        170        42          212 
    U_S_25_add_63_8                 add_signed_345_1045_2396                      30        162        39          201 
    U_S_15_add_63_8                 add_signed_345_1046_2426                      26        164        33          196 
    U_S85_add_63_8                  add_signed_345_969_2376                       26        164        33          196 
    U_S95_add_63_8                  add_signed_345_1047_2404                      27        155        35          191 
    U_S14_add_90_9                  add_signed_416_968_2392                       25        150        31          181 
    U_S_44_add_63_8                 add_signed_345_1031                           25        144        32          176 
    U_S_35_add_63_8                 add_signed_345_1032                           22        137        28          165 
  S0[4].U0                          filter_6taps_bit_width10_4                  2736      15170      5880        21051 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_1_724     119        630       223          854 
    csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_1_725       62        551       117          668 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_1_722     101        482       184          666 
    csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_1_720     102        472       189          661 
    csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_1_719       64        501       125          627 
    csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_700_1      89        437       168          605 
    csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_1_717       87        430       170          600 
    csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_1_718      107        391       206          597 
    csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_1_723       52        488       103          591 
    csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_1_721       54        467       103          571 
    csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_697_1        78        405       144          548 
    csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_1_729      54        371        97          468 
    csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_1_728       53        343        97          440 
    csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111_714_1      68        278       125          403 
    csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_1_727       44        324        76          400 
    csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_701_1       35        284        63          348 
    csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_712_1      27        244        50          295 
    csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_1_726       28        245        50          294 
    U_S_25_add_63_8                 add_signed_361_1049_2409                      30        173        39          212 
    U_S4_add_90_9                   add_signed_434_694_2483                       31        169        42          211 
    U_S95_add_63_8                  add_signed_361_1051_2355                      27        161        35          196 
    U_S_15_add_63_8                 add_signed_361_1050_2381                      26        163        33          195 
    U_S85_add_63_8                  add_signed_361_696_2433                       26        163        33          195 
    U_S14_add_90_9                  add_signed_424_695_2449                       25        162        31          193 
    U_S_44_add_63_8                 add_signed_361_1035_2489                      21        159        26          185 
    U_S_35_add_63_8                 add_signed_361_1036_2491                      22        138        28          166 
  S0[22].U0                         filter_6taps_bit_width10_22                 2741      15086      5895        20980 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_1_997     119        659       223          882 
    csa_tree_U_S53_add_90_9_groupi  csa_tree_U_S53_add_90_9_group_1614_1_995     101        502       184          686 
    csa_tree_U_S65_add_90_9_groupi  csa_tree_U_S65_add_90_9_group_133_1_998       64        538       121          658 
    csa_tree_U_S43_add_90_9_groupi  csa_tree_U_S43_add_90_9_group_1619_1_993     102        456       189          644 
    csa_tree_U_S23_add_90_9_groupi  csa_tree_U_S23_add_90_9_group_1627_973_1      89        447       168          615 
    csa_tree_U_S35_add_90_9_groupi  csa_tree_U_S35_add_90_9_group_147_1_992       64        487       125          613 
    csa_tree_U_S55_add_90_9_groupi  csa_tree_U_S55_add_90_9_group_138_1_996       52        509       103          612 
    csa_tree_U_S12_add_90_9_groupi  csa_tree_U_S12_add_90_9_group_155_1_990       87        433       171          603 
    csa_tree_U_S13_add_90_9_groupi  csa_tree_U_S13_add_90_9_group_153_1_991      107        389       206          595 
    csa_tree_U_S45_add_90_9_groupi  csa_tree_U_S45_add_90_9_group_143_1_994       54        459       103          562 
    csa_tree_U_S2_add_90_9_groupi   csa_tree_U_S2_add_90_9_group_165_970_1        75        347       140          487 
    csa_tree_U_S_24_add_90_9_groupi csa_tree_U_S_24_add_90_9_group_113_1_1002     55        376        99          475 
    csa_tree_U_S94_add_90_9_groupi  csa_tree_U_S94_add_90_9_group_117_1_1001      53        353        96          449 
    csa_tree_U_S84_add_90_9_groupi  csa_tree_U_S84_add_90_9_group_119_1_1000      44        339        76          415 
    csa_tree_U_S_40_add_90_9_groupi csa_tree_U_S_40_add_90_9_group_111_1_1003     67        272       124          396 
    csa_tree_U_S25_add_90_9_groupi  csa_tree_U_S25_add_90_9_group_149_974_1       35        284        63          348 
    csa_tree_U_S_14_add_90_9_groupi csa_tree_U_S_14_add_90_9_group_115_985_1      27        244        50          295 
    csa_tree_U_S74_add_90_9_groupi  csa_tree_U_S74_add_90_9_group_121_1_999       28        243        50          293 
    U_S4_add_90_9                   add_signed_426_967_2447                       31        170        42          212 
    U_S_25_add_63_8                 add_signed_345_1045_2397                      30        165        39          205 
    U_S_15_add_63_8                 add_signed_345_1046_2427                      26        164        33          196 
    U_S85_add_63_8                  add_signed_345_969_2377                       26        164        33          196 
    U_S95_add_63_8                  add_signed_345_1047_2405                      27        155        35          191 
    U_S14_add_90_9                  add_signed_416_968_2393                       25        158        31          189 
    U_S_44_add_63_8                 add_signed_345_1037                           25        144        32          176 
    U_S_35_add_63_8                 add_signed_345_1032_2507                      22        137        28          165 
  S0[16].U0                         filter_6taps_bit_width10_16                 2725      15153      5825        20977 
    csa_tree_U_S63_add_90_9_groupi  csa_tree_U_S63_add_90_9_group_1609_1_1050    119        657       223          880 
