============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 20 2019  08:56:15 am
  Module:                 FME_INTER_2
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                          Module                      Cells  Cell Area  Net Area   Total Area 
------------------------------------------------------------------------------------------------------------------------------------------
FME_INTER_2                                                                                       24650     133722     54955       188678 
  U_buffer                                       buffer_shift                                     15231      78511     33728       112239 
  U_inter                                        interpolation_bit_width10                         7639      43168     14994        58162 
    csa_tree_PUs_0__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_0__U_F2_U_S1_add_18_10_group_431      124        888       230         1118 
    csa_tree_PUs_1__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_1__U_F2_U_S21_add_18_10_group_425     119        791       222         1013 
    csa_tree_PUs_5__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_5__U_F2_U_S1_add_18_10_group_411      116        771       218          989 
    csa_tree_PUs_3__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_3__U_F2_U_S21_add_18_10_group_417     115        767       217          984 
    csa_tree_PUs_2__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_2__U_F2_U_S1_add_18_10_group_423      117        764       219          983 
    csa_tree_PUs_4__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_4__U_F2_U_S21_add_18_10_group_413     116        760       218          978 
    csa_tree_PUs_2__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_2__U_F2_U_S21_add_18_10_group_421     119        755       222          977 
    csa_tree_PUs_3__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_3__U_F2_U_S1_add_18_10_group_419      117        756       220          976 
    csa_tree_PUs_4__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_4__U_F2_U_S1_add_18_10_group_415      116        758       218          976 
    csa_tree_PUs_0__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_0__U_F2_U_S21_add_18_10_group_429     119        751       222          973 
    csa_tree_PUs_1__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_1__U_F2_U_S1_add_18_10_group_427      116        751       218          969 
    csa_tree_PUs_16__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_16__U_F2_U_S1_add_18_10_group_367     120        725       227          952 
    csa_tree_PUs_11__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_11__U_F2_U_S21_add_18_10_group_385    116        672       218          890 
    csa_tree_PUs_10__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_10__U_F2_U_S1_add_18_10_group_391     116        667       219          886 
    csa_tree_PUs_9__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_9__U_F2_U_S21_add_18_10_group_393     119        662       223          885 
    csa_tree_PUs_7__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_7__U_F2_U_S1_add_18_10_group_403      115        663       217          880 
    csa_tree_PUs_8__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_8__U_F2_U_S1_add_18_10_group_399      118        658       221          879 
    csa_tree_PUs_10__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_10__U_F2_U_S21_add_18_10_group_389    115        660       217          877 
    csa_tree_PUs_15__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_15__U_F2_U_S21_add_18_10_group_369    118        656       221          877 
    csa_tree_PUs_14__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_14__U_F2_U_S1_add_18_10_group_375     118        656       221          876 
    csa_tree_PUs_16__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_16__U_F2_U_S21_add_18_10_group_365    117        654       221          875 
    csa_tree_PUs_8__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_8__U_F2_U_S21_add_18_10_group_397     115        656       217          873 
    csa_tree_PUs_9__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_9__U_F2_U_S1_add_18_10_group_395      115        654       217          871 
    csa_tree_PUs_13__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_13__U_F2_U_S21_add_18_10_group_377    115        652       217          869 
    csa_tree_PUs_12__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_12__U_F2_U_S1_add_18_10_group_383     115        652       217          869 
    csa_tree_PUs_6__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_6__U_F2_U_S1_add_18_10_group_407      118        644       221          864 
    csa_tree_PUs_7__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_7__U_F2_U_S21_add_18_10_group_401     118        643       221          863 
    csa_tree_PUs_14__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_14__U_F2_U_S21_add_18_10_group_373    115        646       217          862 
    csa_tree_PUs_13__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_13__U_F2_U_S1_add_18_10_group_379     115        646       217          862 
    csa_tree_PUs_5__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_5__U_F2_U_S21_add_18_10_group_409     115        639       217          856 
