============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Feb 20 2020  05:06:19 pm
  Module:                 filter_regular
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                                     Leakage   Internal    Net        Dynamic          Total       
                                                                  (Internal+Net) (Leakage+Dynamic) 
           Instance           Cells Power(uW) Power(uW) Power(uW)    Power(uW)       Power(uW)     
---------------------------------------------------------------------------------------------------
filter_regular                16905   133.272 11316.902  7874.913      19191.815         19325.087 
  S0[0].U0                     3206    24.448  1396.780  1404.085       2800.865          2825.313 
    csa_tree_U..d_90_9_groupi    59     1.024    96.774    64.221        160.995           162.020 
    csa_tree_U..d_90_9_groupi    68     1.000    94.768    69.502        164.270           165.270 
    csa_tree_U..d_90_9_groupi    88     0.962    56.865    66.303        123.168           124.130 
    csa_tree_U..d_90_9_groupi    59     0.953    95.496    60.014        155.510           156.462 
    csa_tree_U..d_90_9_groupi    66     0.877    60.590    45.250        105.840           106.717 
    csa_tree_U..d_90_9_groupi    69     0.861    88.041    60.723        148.764           149.625 
    csa_tree_U..d_90_9_groupi    58     0.781    51.638    41.819         93.458            94.239 
    csa_tree_U..d_90_9_groupi    55     0.758    60.301    41.789        102.089           102.847 
    csa_tree_U..d_90_9_groupi    48     0.697    46.911    36.005         82.916            83.613 
    addinc_U_2_U_S0_add_63_12    57     0.611     8.647    19.981         28.627            29.238 
    addinc_U_3_U_S0_add_63_12    64     0.571    10.853    20.110         30.963            31.534 
    addinc_U_S_42_add_63_12      73     0.530    29.550    35.792         65.342            65.872 
    U_S_44_add_63_8              38     0.481    35.811    23.144         58.955            59.436 
    csa_tree_U..d_90_9_groupi    74     0.476    27.856    36.399         64.254            64.730 
    addinc_U_S83_add_63_12       76     0.444    25.113    41.024         66.138            66.582 
    csa_tree_U..d_90_9_groupi   106     0.443    13.431    20.275         33.706            34.149 
    csa_tree_U..d_90_9_groupi    45     0.443    23.065    21.833         44.898            45.341 
    U_S20_add_90_9               62     0.408    10.428    26.382         36.810            37.219 
    addinc_U_2_U_S5_add_63_12    64     0.393     7.767    10.932         18.698            19.092 
    addinc_U_4_U_S2_add_63_12    63     0.392     8.296    13.334         21.630            22.022 
    addinc_U_1_U_S2_add_63_12    63     0.383     8.626    11.351         19.978            20.360 
    addinc_U_3_U_S5_add_63_12    64     0.382    10.114    15.808         25.922            26.304 
    addinc_U_S_23_add_63_12      76     0.369    22.372    36.311         58.683            59.052 
    csa_tree_U..d_90_9_groupi    46     0.356    20.943    21.673         42.616            42.972 
    addinc_U_1_U_S0_add_63_12    56     0.356     6.852    10.542         17.394            17.750 
    csa_tree_U..d_90_9_groupi    37     0.351    25.355    23.763         49.118            49.469 
    addinc_U_4_U_S0_add_63_12    50     0.333     6.984     9.053         16.037            16.370 
    csa_tree_U..d_90_9_groupi    45     0.330    17.523    19.154         36.677            37.007 
    U_S95_add_63_8               33     0.329    27.186    20.648         47.834            48.162 
    addinc_U_S_33_add_63_12      70     0.322    16.895    24.740         41.635            41.957 
    U_1_U_S1_add_63_8            45     0.304     7.566    10.515         18.081            18.384 
    U_S4_add_90_9                37     0.282    22.318    17.960         40.278            40.561 
    addinc_U_S93_add_63_12       19     0.282    17.319    12.217         29.537            29.819 
    csa_tree_U..d_90_9_groupi    68     0.280     9.603    15.390         24.993            25.273 
    addinc_U_S73_add_63_12       19     0.279    20.545    14.616         35.162            35.440 
    csa_tree_U..d_90_9_groupi    69     0.274     7.197    11.162         18.359            18.633 
    addinc_U_S0_add_63_12        52     0.265     6.689     8.381         15.070            15.335 
    U_S75_add_63_8               25     0.261    23.410    17.260         40.670            40.931 
    addinc_U_3_U_S7_add_63_12    61     0.259     5.987    10.251         16.239            16.498 
    U_S82_add_90_9               56     0.250    11.458    14.495         25.953            26.204 
    U_4_U_S1_add_63_8            45     0.250     7.029    10.324         17.353            17.603 
    U_S_35_add_63_8              30     0.250    22.083    16.076         38.159            38.409 
    U_S_25_add_63_8              28     0.244    28.815    19.531         48.346            48.590 
    U_S_22_add_90_9              58     0.242    11.349    15.303         26.652            26.894 
    addinc_U_2_U_S7_add_63_12    56     0.241     4.856     9.082         13.939            14.180 
    U_S_34_add_90_9              15     0.222    11.443     7.386         18.829            19.050 
    U_S21_add_90_9               12     0.208     5.571    13.670         19.241            19.449 
    U_S_32_add_90_9              57     0.208     8.330    11.529         19.859            20.067 
    U_S72_add_90_9               56     0.207    10.282    15.652         25.933            26.141 
    U_S_15_add_63_8              24     0.203    20.919    12.895         33.814            34.016 
    U_S85_add_63_8               24     0.201    22.273    13.714         35.987            36.188 
    U_S_41_add_90_9              54     0.189     9.024    12.930         21.954            22.143 
    csa_tree_U..d_90_9_groupi    30     0.185    12.331    13.867         26.198            26.383 
    csa_tree_U..d_90_9_groupi    27     0.183    12.385    12.453         24.838            25.021 
    U_2_U_S1_add_63_8            18     0.167     6.265     6.396         12.661            12.828 
    U_S14_add_90_9               19     0.146    13.841     8.929         22.770            22.916 
    U_S92_add_90_9               31     0.127     5.875     7.191         13.066            13.193 
    csa_tree_U..d_90_9_groupi    27     0.122     2.912     3.819          6.731             6.853 
    csa_tree_U.._63_12_groupi    15     0.105     2.571     2.490          5.061             5.166 
    csa_tree_U..d_90_9_groupi    20     0.086     2.964     3.140          6.104             6.190 
    U_2_U_S10_add_63_8_pad        9     0.055     2.064     2.367          4.431             4.486 
  S0[4].U0                     3184    24.439  1392.101  1394.495       2786.596          2811.035 
    csa_tree_U..d_90_9_groupi    59     1.023   101.469    65.923        167.391           168.414 
    csa_tree_U..d_90_9_groupi    68     1.001    95.651    70.345        165.995           166.996 
    csa_tree_U..d_90_9_groupi    88     0.959    59.016    67.842        126.858           127.817 
    csa_tree_U..d_90_9_groupi    59     0.951    99.095    60.769        159.864           160.815 
    csa_tree_U..d_90_9_groupi    66     0.877    56.511    42.061         98.572            99.449 
    csa_tree_U..d_90_9_groupi    69     0.862    87.148    59.486        146.634           147.497 
    csa_tree_U..d_90_9_groupi    58     0.780    50.484    40.032         90.516            91.296 
    csa_tree_U..d_90_9_groupi    55     0.758    61.609    43.991        105.600           106.358 
    csa_tree_U..d_90_9_groupi    48     0.698    44.868    34.608         79.475            80.173 
    addinc_U_2_U_S0_add_63_12    57     0.612     8.607    20.049         28.656            29.268 
    addinc_U_3_U_S0_add_63_12    64     0.575    10.097    18.388         28.486            29.061 
    addinc_U_S_42_add_63_12      73     0.530    28.284    35.168         63.453            63.982 
    U_S_44_add_63_8              38     0.482    34.659    22.923         57.582            58.064 
    csa_tree_U..d_90_9_groupi    74     0.478    28.957    37.491         66.449            66.927 
    csa_tree_U..d_90_9_groupi    45     0.444    24.147    22.687         46.834            47.278 
    csa_tree_U..d_90_9_groupi   106     0.444    13.754    21.105         34.859            35.302 
    addinc_U_S83_add_63_12       76     0.444    25.470    42.663         68.133            68.576 
    U_S20_add_90_9               62     0.408    10.890    26.572         37.462            37.870 
    addinc_U_4_U_S2_add_63_12    63     0.395     8.192    13.163         21.355            21.750 
    addinc_U_2_U_S5_add_63_12    64     0.391     8.528    12.241         20.768            21.159 
